gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.84728e+09	3.05147e+10	80.2608	6.45932e+11	             	                 	        	          
1  	422   	3.37083e+07	4.84507e+08	65.3571	1.02898e+10	65.4421      	58.2767          	3.514   	4         
2  	424   	2.42244e+08	5.36085e+09	65.262 	1.19993e+11	64.8853      	79.7373          	3.19    	7         
3  	397   	3.68771e+07	7.57553e+08	39.1016	1.6939e+10 	40.7167      	68.0095          	6.404   	9         
4  	402   	2.112e+07  	4.2052e+08 	57.7359	9.39543e+09	58.5329      	82.6877          	7.494   	7         
5  	427   	699850     	9.91431e+06	49.3801	2.02237e+08	50.1717      	76.2971          	8.488   	12        
6  	402   	923748     	1.70949e+07	31.4808	3.78866e+08	33.2956      	55.944           	11.888  	13        
7  	399   	242970     	2.43559e+06	33.2467	2.71203e+07	34.8119      	62.8273          	12.218  	12        
8  	409   	1.95544e+14	4.36813e+15	33.1528	9.77721e+16	35.8575      	55.8393          	12.724  	21        
9  	411   	408696     	4.44741e+06	33.0525	8.36846e+07	34.7553      	62.2698          	13.292  	17        
10 	429   	225414     	2.2767e+06 	33.1528	2.71168e+07	35.8575      	55.8393          	13.784  	21        
11 	410   	6.2394e+06 	8.0448e+07 	33.2467	1.35714e+09	34.8119      	62.8273          	14.334  	12        
12 	436   	2.36364e+09	5.12754e+10	33.1403	1.1475e+12 	35.029       	62.2444          	15.44   	16        
13 	420   	7.32139e+09	1.635e+11  	32.0621	3.65963e+12	33.6183      	61.1108          	16.844  	25        
14 	421   	2.28261e+08	5.06268e+09	33.1714	1.13319e+11	34.6289      	62.4187          	17.496  	16        
15 	396   	3.42672e+06	5.56895e+07	31.0482	1.21358e+09	34.7485      	63.5532          	18.832  	11        
16 	409   	2.41544e+08	5.1197e+09 	30.9606	1.14459e+11	32.9981      	61.2452          	19.478  	20        
17 	408   	5.3381e+08 	1.18911e+10	30.9521	2.6616e+11 	32.9728      	57.7909          	21.19   	26        
18 	426   	1.12575e+11	2.51471e+12	30.9521	5.6287e+13 	32.9728      	57.7909          	23.424  	26        
19 	416   	6.94854e+08	1.29586e+10	30.8551	2.85974e+11	33.1229      	54.5071          	25.31   	12        
20 	408   	5.71295e+06	9.05549e+07	30.8551	1.89229e+09	33.1229      	54.5071          	26.022  	12        
21 	424   	1.88596e+07	3.76873e+08	29.4218	8.42238e+09	30.737       	56.4268          	28.118  	32        
22 	415   	2.80997e+09	6.09383e+10	29.4218	1.36384e+12	30.737       	56.4268          	32.952  	32        
23 	416   	6.46422e+06	1.4377e+08 	29.4218	3.21804e+09	30.737       	56.4268          	30.392  	32        
24 	423   	175272     	2.03034e+06	28.2822	2.93749e+07	30.2004      	52.1378          	30.248  	33        
25 	410   	1.05235e+06	1.73392e+07	28.1634	3.77449e+08	29.832       	51.7927          	30.962  	36        
26 	419   	1.37751e+06	1.95578e+07	29.0193	3.7499e+08 	30.8645      	56.4262          	30.644  	36        
27 	418   	4.21071e+06	9.35866e+07	29.1207	2.09477e+09	30.4213      	55.2989          	30.444  	34        
28 	413   	6.76682e+06	1.43813e+08	29.0193	3.21789e+09	30.8645      	56.4262          	29.992  	36        
29 	442   	7.27007e+06	1.48134e+08	29.0193	3.30852e+09	30.8645      	56.4262          	31.866  	36        
30 	428   	4.12979e+07	7.9842e+08 	25.4269	1.76786e+10	27.9662      	49.2678          	32.314  	34        
31 	426   	5.47598e+09	1.21017e+11	21.0265	2.70867e+12	23.7258      	44.5239          	31.99   	26        
32 	426   	1.34649e+06	1.79614e+07	21.0265	3.77993e+08	23.7258      	44.5239          	32.462  	26        
33 	405   	7.98715e+06	1.47619e+08	19.843 	3.21785e+09	22.9902      	45.0696          	33.056  	42        
34 	444   	105380     	1.36617e+06	18.2901	2.70887e+07	20.2008      	39.2269          	32.348  	41        
35 	425   	9.65792e+07	2.13987e+09	19.0362	4.78961e+10	21.5991      	42.4005          	33.172  	38        
36 	432   	7.52701e+06	1.49027e+08	18.3715	3.31523e+09	20.841       	41.1012          	32.486  	42        
37 	414   	1.40983e+07	3.11432e+08	18.3715	6.97084e+09	20.841       	41.1012          	33.498  	42        
38 	430   	1.79277e+07	3.92842e+08	18.3715	8.7925e+09 	20.841       	41.1012          	33.888  	42        
