gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.3868e+09 	2.75695e+10	114.919	6.15525e+11	             	                 	        	          
1  	415   	192305     	1.14633e+06	56.1993	1.47895e+07	52.6302      	74.1614          	3.45    	5         
2  	422   	60372      	987872     	53.6523	2.1967e+07 	44.9122      	44.5489          	6.494   	10        
3  	416   	10803.2    	57556.6    	52.3581	610381     	48.5403      	72.0798          	6.708   	10        
4  	435   	10158.7    	58479.6    	47.6509	576081     	44.5727      	40.0077          	7.038   	11        
5  	429   	9.45228e+07	2.1104e+09 	44.9301	4.72372e+10	42.0176      	37.8832          	7.362   	11        
6  	409   	1.32671e+06	2.93812e+07	51.2323	6.5765e+08 	47.9462      	69.6742          	7.78    	8         
7  	410   	85848.7    	1.07577e+06	51.0235	1.70772e+07	47.8253      	65.0419          	8.154   	13        
8  	406   	4.32319e+08	9.65528e+09	53.5459	2.16115e+11	50.6263      	65.721           	8.952   	12        
9  	421   	45004.8    	569829     	53.0535	1.1772e+07 	51.6902      	61.9708          	8.862   	8         
10 	411   	10109      	61935.4    	47.538 	705814     	43.3374      	37.9687          	9.778   	10        
11 	422   	31802.3    	358948     	48.173 	5.8011e+06 	44.2736      	67.8536          	10.55   	24        
12 	394   	80782.5    	1.55761e+06	38.0591	3.48263e+07	34.6829      	39.108           	11.112  	11        
13 	417   	5118.11    	40892.9    	36.0699	466098     	32.8844      	40.4771          	8.588   	18        
14 	418   	13181.2    	85465      	38.0591	1.37702e+06	34.6829      	39.108           	9.222   	11        
15 	427   	1.00824e+08	2.11474e+09	29.2573	4.72342e+10	24.3962      	42.2618          	10.252  	8         
16 	417   	9.03792e+08	1.81972e+10	29.2573	4.04655e+11	24.3962      	42.2618          	11.74   	8         
17 	404   	24250.8    	271546     	26.5742	5.81926e+06	21.2382      	36.0649          	13.272  	15        
18 	431   	3.19679e+07	7.13929e+08	25.0839	1.59799e+10	21.1999      	32.4698          	14.528  	16        
19 	424   	4.32213e+08	9.65451e+09	25.0839	2.16098e+11	21.1999      	32.4698          	16.052  	16        
20 	419   	3268.67    	29822.3    	25.0839	446850     	21.1999      	32.4698          	16.86   	16        
21 	411   	20764.2    	217392     	25.0839	4.46776e+06	21.1999      	32.4698          	18.242  	16        
22 	408   	17383.5    	185542     	24.9323	3.87095e+06	19.3536      	31.5555          	20.518  	41        
23 	425   	2.90636e+09	6.49224e+10	25.0977	1.45316e+12	19.6619      	32.2667          	22.69   	48        
24 	399   	1.42687e+07	2.03339e+08	23.3909	3.17581e+09	19.7489      	31.0648          	21.944  	20        
25 	435   	4238.74    	33791.2    	23.7752	483876     	19.1068      	29.2249          	23.808  	21        
26 	414   	12237.4    	117395     	23.7752	1.6625e+06 	19.1068      	29.2249          	28.652  	20        
27 	411   	379810     	8.14558e+06	24.4605	1.82304e+08	18.3214      	28.9454          	32.274  	33        
28 	416   	31958.3    	577484     	24.4324	1.28871e+07	18.2936      	28.9809          	34.974  	38        
29 	428   	7480.69    	62555.5    	23.2612	709724     	17.8765      	28.7126          	35.882  	22        
30 	434   	21131.6    	96970.7    	21.152 	981653     	16.0285      	25.1652          	21.274  	34        
31 	412   	3.41245e+07	7.07521e+08	19.2871	1.57901e+10	16.2779      	29.4814          	22.124  	22        
32 	429   	20569.6    	96583.6    	19.2871	842264     	16.2779      	29.4814          	22.738  	22        
33 	418   	1.81257e+08	4.048e+09  	17.8088	9.06067e+10	15.5062      	21.5855          	23.774  	39        
34 	427   	20079.7    	136160     	18.9011	1.9301e+06 	15.66        	25.2867          	24.88   	25        
35 	426   	11049.4    	66771.7    	20.9688	477342     	15.2965      	25.1908          	26.864  	29        
36 	420   	25360.7    	328035     	20.7641	7.20951e+06	15.9551      	22.755           	27.476  	39        
