gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	5.88562e+08	1.02818e+10	106.362	2.2454e+11 	             	                 	        	          
1  	413   	1.21909e+08	2.10721e+09	99.9247	4.40912e+10	114.081      	121.706          	3.456   	3         
2  	430   	113695     	1.04203e+06	104.415	1.70707e+07	116.529      	132.298          	3.21    	6         
3  	419   	80748.6    	1.18085e+06	77.9747	2.38413e+07	89.0568      	147.259          	2.572   	3         
4  	383   	5.32654e+06	1.10218e+08	39.5831	2.46434e+09	42.2797      	48.5993          	3.188   	4         
5  	433   	216170     	997969     	37.5782	1.22835e+07	38.3963      	39.8149          	4.13    	6         
6  	426   	5.93042e+06	8.66264e+07	37.5782	1.3986e+09 	38.3963      	39.8149          	4.342   	6         
7  	439   	184949     	716138     	25.1311	1.22835e+07	30.9561      	46.1476          	4.428   	8         
8  	429   	3.58814e+06	6.20575e+07	25.1311	1.35466e+09	30.9561      	46.1476          	4.62    	8         
9  	415   	310369     	1.34807e+06	25.1311	1.67774e+07	30.9561      	46.1476          	4.75    	8         
10 	424   	3.39586e+07	7.54229e+08	25.1311	1.68821e+10	30.9561      	46.1476          	4.798   	8         
11 	431   	3.52704e+08	7.17549e+09	19.9196	1.59806e+11	23.0774      	36.8962          	5.418   	7         
12 	415   	3.43409e+06	6.96644e+07	19.8368	1.55822e+09	23.5124      	40.0304          	5.74    	11        
13 	432   	509691     	5.60979e+06	19.3445	1.18159e+08	22.8347      	39.0984          	6.088   	12        
14 	405   	9.93821e+07	2.15122e+09	19.3445	4.81353e+10	22.8347      	39.0984          	7.118   	12        
15 	406   	6.8288e+06 	1.47823e+08	19.3445	3.30887e+09	22.8347      	39.0984          	7.48    	12        
16 	394   	320606     	3.20757e+06	19.3445	6.7985e+07 	22.8347      	39.0984          	7.82    	12        
17 	429   	1.69416e+08	3.63431e+09	19.3445	8.12868e+10	22.8347      	39.0984          	8.316   	12        
18 	428   	4.28118e+06	6.86014e+07	19.3445	1.35818e+09	22.8347      	39.0984          	9.278   	12        
19 	429   	6.70698e+06	1.46435e+08	18.7653	3.27772e+09	22.0797      	37.2785          	11.154  	13        
20 	430   	676909     	1.35934e+07	18.7653	3.0395e+08 	22.0797      	37.2785          	15.14   	13        
21 	415   	2.86581e+08	5.48261e+09	19.8643	1.20668e+11	22.9074      	36.7485          	17.358  	15        
22 	418   	567930     	1.18002e+07	19.6906	2.63987e+08	21.8391      	36.713           	18.388  	18        
23 	409   	202356     	2.65231e+06	19.6968	5.72949e+07	21.7929      	36.7612          	19.188  	19        
24 	426   	141212     	2.56741e+06	19.2162	5.73175e+07	21.385       	36.164           	20.93   	21        
25 	406   	190968     	2.26446e+06	18.1691	4.61485e+07	19.796       	36.3199          	20.938  	22        
26 	438   	71278.3    	792514     	19.0278	1.69473e+07	22.0064      	36.8097          	18.944  	28        
27 	417   	317604     	6.24215e+06	18.4879	1.3958e+08 	20.9069      	32.2399          	20.49   	14        
28 	405   	398845     	4.10916e+06	18.1557	8.65936e+07	20.7919      	31.8207          	13.594  	12        
29 	427   	1.65273e+09	3.69131e+10	17.5192	8.2623e+11 	19.574       	31.9547          	14.358  	25        
30 	436   	296705     	2.72144e+06	17.5192	4.97452e+07	19.574       	31.9547          	15.232  	25        
31 	433   	268207     	1.62334e+06	17.403 	1.47178e+07	20.1229      	33.2526          	16.174  	8         
32 	424   	99237.1    	846606     	16.0277	1.42546e+07	18.1156      	31.0647          	17.572  	13        
33 	411   	396058     	4.72522e+06	15.5997	8.34149e+07	17.7523      	28.3465          	18.85   	33        
34 	425   	8.41355e+07	1.87594e+09	15.3308	4.19894e+10	17.3259      	28.1824          	31.17   	44        
35 	425   	3.99956e+08	8.93102e+09	12.646 	1.99904e+11	14.4594      	19.7527          	36.808  	38        
36 	406   	890616     	1.40729e+07	11.8357	2.9872e+08 	13.7762      	19.2798          	35.8    	37        
37 	426   	87986.6    	863301     	11.2968	1.42215e+07	12.9282      	16.4175          	34.616  	39        
