gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	8.83748e+08	1.30416e+10	104.894	2.82319e+11	             	                 	        	          
1  	419   	4.28719e+09	4.62382e+10	66.4263	6.32074e+11	64.3729      	56.694           	3.462   	4         
2  	410   	1.71793e+08	3.83323e+09	95.4554	8.57997e+10	93.5004      	93.4371          	3.442   	4         
3  	409   	10450.7    	69015.7    	98.695 	949635     	95.3826      	72.0816          	2.99    	5         
4  	433   	8047.61    	73061.5    	98.6578	1.49977e+06	95.3479      	72.0514          	3.052   	7         
5  	425   	3956.31    	35869.2    	95.9108	433821     	92.8683      	68.8326          	6.84    	12        
6  	431   	1374.54    	19851.1    	72.7894	433148     	71.4109      	71.1225          	7.262   	6         
7  	417   	2916.93    	49056.3    	72.647 	1.08716e+06	71.2538      	70.7437          	5.99    	9         
8  	431   	3859.36    	45118.9    	72.5436	880477     	71.0093      	67.593           	6.344   	11        
9  	420   	1734.2     	21046.6    	63.563 	432847     	62.2179      	81.755           	6.886   	8         
10 	417   	4.94373e+07	1.10431e+09	63.1279	2.4718e+10 	61.1804      	55.6238          	7.184   	11        
11 	397   	1278.91    	19522.3    	63.1279	432847     	61.1804      	55.6238          	7.312   	11        
12 	415   	2652.04    	23760.7    	63.1279	433153     	61.1804      	55.6238          	7.656   	10        
13 	426   	17148.4    	369901     	63.1279	8.2788e+06 	61.1804      	55.6238          	7.896   	10        
14 	423   	4.52149e+08	1.00997e+10	49.4824	2.26061e+11	47.1608      	63.5561          	7.856   	22        
15 	416   	1933.06    	22968.2    	49.4136	432847     	47.0865      	63.3983          	8.742   	22        
16 	419   	4.32321e+09	8.70412e+10	48.5742	1.93554e+12	46.3148      	62.0874          	10.272  	31        
17 	428   	2101.44    	19894.1    	48.5742	382019     	46.3148      	62.0874          	12.294  	31        
18 	396   	633.972    	6126.33    	47.2617	109540     	45.1222      	59.438           	14.014  	22        
19 	424   	1197.83    	19747.9    	41.3999	432847     	40.0127      	53.0309          	19.304  	30        
20 	402   	141.105    	671.203    	40.6148	14933      	39.1411      	51.9399          	21.314  	34        
21 	427   	986.685    	19333.1    	41.0937	432847     	39.276       	46.4443          	23.086  	25        
22 	415   	1029.18    	19546.6    	40.8729	437373     	39.0235      	46.277           	25.864  	24        
23 	422   	107.319    	114.712    	33.1337	599.686    	30.8206      	39.4233          	30.324  	74        
24 	423   	931.774    	19330.7    	29.1557	432743     	27.028       	36.2514          	72.646  	86        
25 	412   	68.9608    	107.539    	28.6886	1578.29    	26.5615      	35.4853          	83.756  	148       
26 	428   	125.062    	1589.19    	28.4412	35587.2    	26.3503      	35.2336          	142.734 	140       
27 	420   	50.2298    	62.2728    	28.1752	525.32     	26.1969      	35.1724          	141.746 	141       
28 	408   	909.232    	19336.3    	28.0807	432847     	26.1515      	35.1666          	136.474 	140       
29 	424   	46.7108    	53.8564    	28.0223	528.58     	26.1454      	35.1826          	133.88  	139       
30 	413   	46.9317    	63.0677    	27.8971	620.415    	25.944       	34.7445          	130.604 	153       
31 	419   	54.3161    	111.056    	27.8457	1971.93    	25.8769      	34.6545          	146.732 	146       
32 	408   	261.503    	4861.32    	27.8407	108849     	25.8706      	34.6532          	147.092 	153       
33 	424   	47.0265    	61.7584    	27.7572	630.463    	25.8108      	34.6226          	148.404 	165       
34 	427   	44.6622    	70.3928    	27.7038	1135.01    	25.7415      	34.5312          	160.108 	153       
35 	431   	46.4273    	64.6226    	27.6096	570.142    	25.6802      	34.4931          	150.554 	136       
36 	430   	446.688    	8706.41    	27.6096	194849     	25.6802      	34.4931          	149.22  	136       
37 	410   	44.1369    	58.525     	27.6096	556.363    	25.6802      	34.4931          	152.636 	139       
38 	419   	39.8338    	41.5631    	27.6096	434.241    	25.6802      	34.4931          	149.836 	139       
39 	418   	223.085    	3962.17    	27.6005	88723.9    	25.6686      	34.4779          	137.804 	135       
40 	425   	47.2865    	62.184     	27.4442	549.382    	25.5403      	34.3485          	138.13  	154       
41 	425   	40.3975    	44.4392    	27.4442	525.32     	25.5403      	34.3485          	139.444 	154       
42 	414   	230.887    	3963.14    	27.4004	88723.9    	25.4905      	34.2903          	137.366 	153       
43 	410   	49.1734    	65.2971    	27.3766	549.865    	25.4512      	34.2245          	138.404 	155       
44 	422   	48.8485    	65.0466    	27.4004	514.991    	25.4905      	34.2903          	137.742 	156       
45 	434   	52.2983    	135.337    	27.4001	2779.15    	25.4902      	34.2899          	138.868 	152       
46 	424   	287.014    	5414.16    	27.3817	121222     	25.4582      	34.2339          	137.936 	156       
47 	403   	38.4799    	38.5441    	27.3341	553.649    	25.4454      	34.299           	141.588 	160       
48 	426   	45.9952    	61.1036    	27.3302	574.828    	25.3998      	34.1618          	146.49  	157       
