gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	7.3785e+07 	8.10835e+08	84.1049	1.17268e+10	             	                 	        	          
1  	418   	9.60894e+07	2.12615e+09	84.1049	4.75905e+10	82.9265      	143.15           	2.926   	3         
2  	434   	144128     	767492     	84.1049	1.18261e+07	82.9265      	143.15           	2.746   	3         
3  	415   	1.77928e+08	3.40448e+09	84.1049	7.49507e+10	82.9265      	143.15           	3.176   	3         
4  	415   	450740     	5.67748e+06	84.1049	1.11871e+08	82.9265      	143.15           	3.212   	3         
5  	415   	755977     	8.89441e+06	24.8051	1.61981e+08	28.8484      	48.4973          	3.258   	3         
6  	407   	9.39415e+08	1.58045e+10	84.1049	3.21674e+11	82.9265      	143.15           	3.232   	3         
7  	418   	362179     	4.59465e+06	84.1049	9.83215e+07	82.9265      	143.15           	3.214   	3         
8  	445   	6.04816e+09	1.35101e+11	42.7172	3.02398e+12	35.2183      	43.0057          	3.268   	7         
9  	424   	6.08111e+09	1.35102e+11	69.9228	3.02398e+12	86.2126      	116.889          	3.272   	4         
10 	414   	311049     	2.16773e+06	84.1049	3.39313e+07	82.9265      	143.15           	3.268   	3         
11 	425   	2.60311e+09	5.80929e+10	40.2947	1.3003e+12 	44.2464      	44.0104          	3.218   	5         
12 	414   	1.09915e+07	1.62531e+08	40.2947	3.29955e+09	44.2464      	44.0104          	3.306   	5         
13 	434   	4.48442e+08	1.0007e+10 	40.2947	2.23989e+11	44.2464      	44.0104          	3.208   	5         
14 	437   	1.07283e+09	1.6874e+10 	40.2947	3.22597e+11	44.2464      	44.0104          	3.276   	5         
15 	426   	838106     	8.60405e+06	40.2947	1.6014e+08 	44.2464      	44.0104          	3.362   	5         
16 	415   	6.43526e+08	1.43713e+10	24.8051	3.21674e+11	28.8484      	48.4973          	3.408   	3         
17 	421   	3.68958e+07	8.21475e+08	24.8051	1.83872e+10	28.8484      	48.4973          	3.304   	3         
18 	425   	1.49787e+08	3.34379e+09	24.8051	7.48445e+10	28.8484      	48.4973          	3.196   	3         
19 	407   	2.53895e+08	5.66812e+09	24.8051	1.2687e+11 	28.8484      	48.4973          	3.208   	3         
20 	402   	117142     	903952     	24.8051	1.21478e+07	28.8484      	48.4973          	3.182   	3         
21 	410   	7.37611e+06	1.4782e+08 	24.8051	3.29953e+09	28.8484      	48.4973          	3.238   	3         
22 	419   	3.08243e+06	6.05197e+07	24.8051	1.35397e+09	28.8484      	48.4973          	3.54    	3         
23 	406   	3.41362e+07	7.55475e+08	24.8051	1.69101e+10	28.8484      	48.4973          	3.626   	3         
24 	417   	266396     	2.99977e+06	24.8051	5.19838e+07	28.8484      	48.4973          	3.542   	3         
25 	425   	6.65975e+08	1.43791e+10	24.8051	3.21674e+11	28.8484      	48.4973          	3.464   	3         
26 	438   	1.574e+10  	3.50595e+11	24.8051	7.8474e+12 	28.8484      	48.4973          	3.38    	3         
27 	430   	1.49999e+08	3.34883e+09	24.8051	7.49573e+10	28.8484      	48.4973          	3.396   	3         
28 	423   	3.50303e+08	7.80955e+09	24.8051	1.74802e+11	28.8484      	48.4973          	3.282   	3         
29 	435   	9.44115e+08	2.10752e+10	24.8051	4.71728e+11	28.8484      	48.4973          	3.286   	3         
30 	413   	7.16885e+09	1.60123e+11	24.8051	3.58404e+12	28.8484      	48.4973          	3.314   	3         
31 	409   	4.93108e+08	1.00554e+10	24.8051	2.23989e+11	28.8484      	48.4973          	3.268   	3         
32 	412   	93104.9    	761444     	24.8051	1.12976e+07	28.8484      	48.4973          	3.216   	3         
33 	418   	9.95056e+10	2.22278e+12	24.8051	4.97527e+13	28.8484      	48.4973          	3.252   	3         
34 	426   	171179     	1.28417e+06	24.8051	1.70203e+07	28.8484      	48.4973          	3.356   	3         
35 	408   	1.35502e+06	2.06104e+07	24.8051	4.41699e+08	28.8484      	48.4973          	3.26    	3         
36 	420   	2.38008e+09	5.31632e+10	24.8051	1.18995e+12	28.8484      	48.4973          	3.268   	3         
37 	396   	1.75578e+06	2.76668e+07	24.8051	5.86207e+08	28.8484      	48.4973          	3.224   	3         
38 	420   	1.44645e+09	2.16021e+10	24.8051	4.22843e+11	28.8484      	48.4973          	3.238   	3         
39 	420   	3.81634e+07	8.47523e+08	24.8051	1.89704e+10	28.8484      	48.4973          	3.228   	3         
40 	411   	1.02571e+13	2.29126e+14	20.7188	5.12853e+15	20.4032      	34.2538          	3.224   	5         
41 	398   	1.7867e+06 	2.07985e+07	20.7188	3.22446e+08	20.4032      	34.2538          	3.264   	5         
42 	419   	1.28993e+06	2.01788e+07	20.7188	4.28222e+08	20.4032      	34.2538          	3.308   	5         
43 	430   	1.50803e+07	3.32294e+08	24.8051	7.43791e+09	28.8484      	48.4973          	3.26    	3         
44 	417   	180344     	1.35906e+06	24.8051	1.75552e+07	28.8484      	48.4973          	3.188   	3         
45 	427   	141296     	975274     	24.8051	1.18261e+07	28.8484      	48.4973          	3.286   	3         
46 	424   	5.5392e+08 	1.02771e+10	24.8051	2.23989e+11	28.8484      	48.4973          	3.162   	3         
47 	439   	398520     	5.86773e+06	24.8051	1.26378e+08	28.8484      	48.4973          	3.2     	3         
48 	425   	9.54357e+07	2.12617e+09	24.8051	4.75905e+10	28.8484      	48.4973          	3.254   	3         
49 	403   	231014     	2.76813e+06	24.8051	5.85787e+07	28.8484      	48.4973          	3.17    	3         
50 	413   	6.0632e+09 	1.35422e+11	24.8051	3.03116e+12	28.8484      	48.4973          	3.262   	3         
51 	424   	6.80022e+07	1.46651e+09	24.8051	3.28163e+10	28.8484      	48.4973          	3.214   	3         
52 	433   	240529     	2.03785e+06	19.7103	2.77196e+07	20.7436      	35.1512          	3.248   	5         
53 	432   	1.2845e+10 	2.70988e+11	24.8051	6.05514e+12	28.8484      	48.4973          	3.24    	3         
54 	424   	135095     	1.6079e+06 	19.7103	3.38732e+07	20.7436      	35.1512          	3.2     	5         
55 	431   	2.55355e+10	5.70417e+11	19.7103	1.27677e+13	20.7436      	35.1512          	3.264   	5         
56 	423   	2.99644e+09	6.04882e+10	24.0698	1.34806e+12	27.4413      	45.8871          	3.344   	5         
57 	419   	5.17335e+09	8.16326e+10	19.7103	1.3003e+12 	20.7436      	35.1512          	3.35    	5         
58 	421   	129450     	1.63331e+06	19.7103	3.35902e+07	20.7436      	35.1512          	3.3     	5         
59 	424   	516283     	5.86299e+06	19.7103	1.25445e+08	20.7436      	35.1512          	3.344   	5         
60 	428   	376145     	4.81015e+06	19.7103	1.05227e+08	20.7436      	35.1512          	3.3     	5         
61 	420   	161013     	1.22442e+06	19.7103	1.83482e+07	20.7436      	35.1512          	3.294   	5         
62 	425   	2.07066e+10	4.62546e+11	19.7103	1.03532e+13	20.7436      	35.1512          	3.278   	5         
63 	423   	830216     	1.205e+07  	21.2581	2.62214e+08	24.0224      	39.2402          	3.324   	5         
64 	427   	6.44428e+08	1.43713e+10	21.2581	3.21674e+11	24.0224      	39.2402          	3.246   	5         
65 	410   	1.07117e+10	2.25825e+11	21.2581	5.04647e+12	24.0224      	39.2402          	3.348   	5         
66 	419   	2.60106e+09	5.80894e+10	21.2581	1.30022e+12	24.0224      	39.2402          	3.39    	5         
67 	421   	1.55618e+08	2.65801e+09	21.2581	5.51185e+10	24.0224      	39.2402          	3.354   	5         
68 	419   	105437     	672141     	21.2581	7.2083e+06 	24.0224      	39.2402          	3.352   	5         
69 	414   	413487     	6.1766e+06 	19.7103	1.35746e+08	20.7436      	35.1512          	3.304   	5         
70 	405   	9.54091e+07	2.12617e+09	24.8051	4.75905e+10	28.8484      	48.4973          	3.338   	3         
71 	431   	944676     	1.33584e+07	24.8051	2.69713e+08	28.8484      	48.4973          	3.268   	3         
72 	404   	3.39693e+07	7.55478e+08	24.8051	1.69101e+10	28.8484      	48.4973          	3.236   	3         
