gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.90966e+13	4.26582e+14	56.8817	9.54823e+15	             	                 	        	          
1  	414   	282386     	840436     	55.6362	3.10715e+06	69.3206      	99.3885          	2.948   	7         
2  	399   	1.15831e+12	2.58531e+13	51.4233	5.78672e+14	66.4767      	94.7407          	7.102   	7         
3  	430   	4.92597e+08	1.0998e+10 	26.1221	2.4617e+11 	34.1837      	88.2156          	6.878   	7         
4  	424   	1.06826e+06	1.26429e+07	48.6671	2.46717e+08	63.9654      	97.5881          	7.128   	11        
5  	407   	203251     	1.34562e+06	33.7987	1.50934e+07	44.4161      	70.1575          	7.016   	12        
6  	419   	9.4538e+06 	1.5678e+08 	48.3017	3.40427e+09	47.4935      	48.3727          	6.784   	5         
7  	433   	7.19413e+06	1.52132e+08	25.7815	3.40492e+09	32.5141      	52.3491          	6.496   	10        
8  	411   	1.55452e+09	2.64417e+10	17.7818	5.4515e+11 	21.8425      	33.9208          	7.06    	12        
9  	433   	1.50113e+08	3.27006e+09	39.5316	7.31821e+10	42.3312      	51.1453          	7.49    	4         
10 	407   	1.12763e+07	1.75371e+08	34.259 	3.37796e+09	44.5491      	72.7619          	7.522   	9         
11 	422   	8.25869e+13	1.84484e+15	32.8421	4.12932e+16	42.3426      	69.6082          	8.676   	8         
12 	425   	2.37179e+08	3.84186e+09	30.2168	7.31834e+10	38.7129      	58.6605          	9.292   	14        
13 	421   	9.54932e+09	1.60907e+11	23.9905	3.38144e+12	29.0263      	44.4833          	9.74    	13        
14 	434   	1.08746e+10	2.42663e+11	23.1696	5.43156e+12	28.1189      	43.1264          	10.316  	12        
15 	414   	7.74364e+08	1.7222e+10 	23.1852	3.85484e+11	28.1447      	45.4568          	12.536  	12        
16 	413   	1.46698e+08	3.26907e+09	22.132 	7.31722e+10	25.0924      	40.9294          	13.952  	19        
17 	426   	4.22431e+09	9.42483e+10	15.1365	2.10957e+12	18.528       	37.2761          	15.072  	18        
18 	427   	1.46336e+07	3.14472e+08	15.1365	7.03812e+09	18.528       	37.2761          	19.946  	18        
19 	428   	912337     	1.00164e+07	14.7129	1.57736e+08	18.1941      	33.6307          	22.838  	36        
20 	438   	6.92497e+08	1.44699e+10	14.6846	3.2311e+11 	18.1105      	33.2484          	26.536  	38        
21 	427   	324681     	5.50437e+06	15.081 	1.22e+08   	18.0236      	38.7193          	26.202  	39        
22 	434   	2.12343e+06	4.17348e+07	13.5624	9.33331e+08	16.5389      	23.0563          	26.384  	33        
23 	418   	25865.4    	241700     	13.5857	3.02387e+06	15.9841      	21.5111          	29.75   	28        
24 	421   	61025      	678651     	13.5857	1.1568e+07 	15.9841      	21.5111          	29.226  	28        
25 	423   	1.67548e+07	3.72212e+08	13.2523	8.33133e+09	15.795       	21.5439          	31.202  	26        
26 	412   	378907     	5.34073e+06	13.4053	1.09368e+08	15.6994      	23.9299          	31.56   	27        
27 	402   	84823.5    	908809     	13.4053	1.16123e+07	15.6994      	23.9299          	33.162  	27        
28 	412   	245632     	5.01448e+06	12.3428	1.12135e+08	14.4633      	19.8704          	31.754  	40        
29 	426   	208446     	2.71479e+06	12.6859	4.3299e+07 	14.5481      	21.4511          	33.416  	46        
30 	437   	66022.1    	674939     	11.0976	1.13684e+07	12.6142      	18.7803          	34.768  	46        
31 	414   	3.83509e+09	8.56467e+10	11.0976	1.91704e+12	12.6142      	18.7803          	35.538  	46        
32 	408   	1.16849e+07	2.58113e+08	9.73973	5.77746e+09	11.8139      	19.0649          	39.858  	44        
33 	430   	878837     	1.91258e+07	8.65978	4.28084e+08	9.60597      	14.4626          	37.808  	39        
34 	433   	42135.5    	551179     	8.78869	1.13684e+07	10.3875      	16.8353          	39.048  	46        
35 	438   	41329.8    	331978     	7.90527	3.09209e+06	9.16738      	14.4778          	40.102  	49        
36 	414   	16770.7    	199553     	8.02789	3.01916e+06	9.22541      	14.4556          	40.436  	49        
37 	432   	2.058e+09  	3.79332e+10	7.1636 	8.24479e+11	8.65152      	13.9509          	45.72   	52        
38 	420   	47781.3    	577226     	6.47274	1.15088e+07	7.51362      	11.1036          	52.3    	47        
39 	421   	70799.7    	760900     	6.42931	1.14674e+07	7.47791      	12.1474          	45.932  	47        
40 	415   	328411     	4.99412e+06	6.42931	1.08441e+08	7.47791      	12.1474          	46.09   	47        
41 	445   	2.48255e+09	5.52106e+10	6.30464	1.23578e+12	7.20575      	10.8954          	46.272  	52        
42 	419   	170277     	2.01812e+06	5.52481	4.18217e+07	6.27683      	8.99825          	45.708  	32        
43 	407   	4.65698e+07	1.03566e+09	6.03008	2.31814e+10	6.9365       	10.8101          	46.534  	40        
44 	419   	40514.9    	310024     	6.03105	3.02513e+06	6.93983      	10.7925          	47.358  	36        
45 	437   	2.20695e+07	4.91255e+08	5.86579	1.09959e+10	7.24964      	11.4517          	48.082  	104       
46 	419   	34916.6    	290486     	6.28932	3.02119e+06	7.22812      	10.8862          	48.184  	52        
47 	448   	53572.2    	569637     	6.27396	1.141e+07  	7.16907      	10.8212          	49.11   	50        
48 	420   	49942      	379363     	5.9411 	3.02641e+06	7.19789      	11.6069          	49.994  	93        
49 	420   	41272.4    	444117     	5.9411 	7.97108e+06	7.19789      	11.6069          	51.348  	93        
50 	424   	33116.7    	532880     	5.87522	1.14934e+07	7.15533      	11.5377          	52.654  	96        
51 	411   	2.20708e+07	4.89166e+08	5.54222	1.09492e+10	6.78016      	10.2623          	54.868  	79        
52 	429   	97910.4    	1.4794e+06 	5.51389	3.0778e+07 	6.77506      	10.2857          	63.6    	82        
53 	409   	125070     	1.8644e+06 	5.46698	3.9849e+07 	6.71606      	10.5768          	84.956  	92        
54 	402   	56600.1    	425316     	5.38228	5.75219e+06	6.62316      	10.12            	74.178  	88        
55 	426   	417389     	6.54602e+06	5.41531	1.44736e+08	6.74249      	10.916           	75.056  	84        
56 	420   	2.52436e+09	5.63891e+10	5.3887 	1.26216e+12	6.74547      	10.6909          	75.298  	70        
57 	425   	39009.1    	315259     	5.3887 	3.09195e+06	6.74547      	10.6909          	76.134  	70        
58 	418   	14393.3    	153923     	5.25985	3.02248e+06	6.38676      	10.5801          	75.666  	81        
59 	399   	48722.8    	632770     	4.89556	1.12238e+07	5.83489      	8.56717          	74.304  	74        
60 	435   	269633     	5.57019e+06	4.70777	1.24613e+08	5.62824      	8.12865          	69.84   	79        
61 	428   	529899     	7.85783e+06	4.61505	1.24614e+08	5.71847      	8.72114          	71.086  	78        
62 	423   	299997     	5.59254e+06	4.66739	1.24562e+08	5.42348      	8.5234           	70.682  	75        
63 	423   	66461.1    	674569     	4.72802	1.16111e+07	5.64356      	8.14232          	69.706  	78        
64 	447   	640625     	8.04967e+06	4.71459	1.24567e+08	5.55295      	7.90186          	69.926  	75        
65 	397   	337044     	5.60821e+06	4.72299	1.24623e+08	5.58348      	8.02798          	71.498  	77        
66 	423   	182192     	2.7191e+06 	4.71475	5.82425e+07	5.86849      	9.23207          	71.168  	82        
67 	425   	131865     	982282     	4.53839	1.14798e+07	5.11892      	7.86005          	72.124  	79        
68 	426   	1.13717e+07	2.4773e+08 	4.45981	5.54383e+09	5.17828      	8.06576          	73.33   	79        
69 	402   	4.7702e+09 	1.06557e+11	4.49229	2.38506e+12	5.57233      	7.80464          	73.684  	104       
70 	428   	898107     	9.9891e+06 	4.49229	1.24617e+08	5.57233      	7.80464          	73.914  	104       
71 	411   	282339     	5.56097e+06	4.44224	1.243e+08  	5.27216      	7.42503          	74.704  	73        
72 	430   	73512.7    	908233     	4.42211	1.93043e+07	5.25964      	7.431            	76.708  	114       
73 	424   	49963.6    	621735     	4.40223	1.14882e+07	5.58466      	8.57923          	78.672  	72        
74 	409   	803153     	9.62846e+06	4.40223	1.2464e+08 	5.58466      	8.57923          	80.936  	72        
75 	408   	36390.8    	294761     	4.31389	3.02865e+06	5.511        	9.1749           	89.068  	75        
76 	424   	473772     	6.74182e+06	4.15687	1.24579e+08	5.23968      	8.88681          	89.072  	73        
77 	432   	6.81808e+07	1.51338e+09	4.09098	3.38743e+10	4.79199      	7.68491          	91.782  	75        
78 	407   	316529     	5.58122e+06	3.91506	1.24214e+08	4.64832      	6.69728          	90.658  	111       
79 	425   	3.21443e+06	5.22243e+07	3.8314 	1.14944e+09	4.58282      	8.63466          	83.69   	80        
80 	433   	68935.7    	761975     	3.91506	1.15006e+07	4.64832      	6.69728          	84.958  	111       
81 	399   	1.7084e+06 	2.49435e+07	3.91261	5.30104e+08	4.63152      	7.64499          	86.204  	76        
82 	423   	315620     	5.57693e+06	3.79939	1.24133e+08	4.69302      	8.28433          	88.212  	78        
83 	392   	279510     	5.5709e+06 	3.69856	1.24567e+08	4.7222       	8.99708          	84.442  	79        
84 	413   	52061.7    	571510     	3.69856	1.14976e+07	4.7222       	8.99708          	86.194  	79        
85 	412   	1.72746e+08	3.80754e+09	3.7212 	8.52222e+10	4.39627      	7.73045          	88.116  	124       
86 	414   	566005     	7.91074e+06	3.7212 	1.24573e+08	4.39627      	7.73045          	91.632  	124       
87 	429   	395957     	6.21066e+06	3.72568	1.24282e+08	4.41258      	7.79769          	94.758  	126       
88 	408   	1.71036e+08	3.80752e+09	3.72568	8.52243e+10	4.41258      	7.79769          	96.542  	126       
89 	419   	566559     	7.88339e+06	3.63598	1.24615e+08	4.29414      	7.03142          	91.778  	87        
90 	423   	308775     	5.65347e+06	3.71791	1.2458e+08 	4.43962      	7.87754          	96.644  	127       
91 	429   	389664     	6.14236e+06	3.50037	1.24499e+08	4.05474      	7.37508          	102.29  	107       
