gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	6.50242e+07	9.33996e+08	71.7596	1.73193e+10	             	                 	        	          
1  	413   	265110     	1.04447e+06	25.0385	1.77196e+07	28.615       	46.3935          	3.768   	3         
2  	417   	5.56057e+08	1.19235e+10	25.0385	2.66671e+11	28.615       	46.3935          	3.764   	3         
3  	410   	2.2531e+07 	5.00282e+08	25.0385	1.1198e+10 	28.615       	46.3935          	3.986   	3         
4  	421   	4.81511e+08	1.07539e+10	25.0385	2.40705e+11	28.615       	46.3935          	3.204   	3         
5  	414   	241484     	2.32361e+06	25.0385	4.69585e+07	28.615       	46.3935          	3.264   	3         
6  	424   	1.00141e+10	2.23684e+11	25.0385	5.00674e+12	28.615       	46.3935          	3.206   	3         
7  	419   	5.5515e+08 	1.23837e+10	25.0385	2.77185e+11	28.615       	46.3935          	3.338   	3         
8  	410   	173177     	1.57647e+06	25.0385	2.82169e+07	28.615       	46.3935          	3.142   	3         
9  	409   	1.506e+06  	2.63134e+07	25.0385	5.7659e+08 	28.615       	46.3935          	3.124   	3         
10 	407   	690550     	1.01728e+07	25.0385	1.62491e+08	28.615       	46.3935          	3.174   	3         
11 	430   	1.03493e+10	2.23794e+11	25.0385	5.00674e+12	28.615       	46.3935          	3.314   	3         
12 	418   	1.09363e+08	2.39571e+09	25.0385	5.36165e+10	28.615       	46.3935          	3.16    	3         
13 	420   	2.24899e+07	4.98853e+08	25.0385	1.1166e+10 	28.615       	46.3935          	3.182   	3         
14 	412   	197228     	1.37936e+06	25.0385	1.80735e+07	28.615       	46.3935          	3.258   	3         
15 	400   	313780     	5.3183e+06 	25.0385	1.1776e+08 	28.615       	46.3935          	3.21    	3         
16 	429   	9.59236e+07	2.13893e+09	25.0385	4.78759e+10	28.615       	46.3935          	3.186   	3         
17 	408   	108620     	800213     	25.0385	7.5173e+06 	28.615       	46.3935          	3.168   	3         
18 	446   	228739     	1.86189e+06	25.0385	2.72878e+07	28.615       	46.3935          	3.24    	3         
19 	420   	177763     	1.66324e+06	25.0385	2.95302e+07	28.615       	46.3935          	3.232   	3         
20 	428   	182886     	1.33885e+06	19.337 	1.86151e+07	21.6526      	38.1807          	3.218   	5         
21 	415   	201479     	1.35936e+06	19.337 	1.16319e+07	21.6526      	38.1807          	3.338   	5         
22 	424   	187269     	1.92052e+06	19.337 	3.7371e+07 	21.6526      	38.1807          	3.322   	5         
23 	427   	4.24938e+09	5.38296e+10	19.337 	9.93143e+11	21.6526      	38.1807          	5.074   	5         
24 	417   	1.07781e+07	1.16991e+08	18.9425	2.03216e+09	21.5115      	34.3526          	4.982   	5         
25 	415   	1.66695e+09	2.88367e+10	18.9425	6.04462e+11	21.5115      	34.3526          	4.996   	5         
26 	409   	2.64684e+06	2.4622e+07 	18.9425	4.56196e+08	21.5115      	34.3526          	4.814   	5         
27 	424   	3.09811e+09	5.80825e+10	18.9425	1.28002e+12	21.5115      	34.3526          	4.77    	5         
28 	417   	3.86098e+08	5.76798e+09	19.337 	1.16977e+11	21.6526      	38.1807          	4.808   	5         
29 	412   	6.46115e+08	1.43888e+10	19.337 	3.22068e+11	21.6526      	38.1807          	4.75    	5         
30 	426   	1.00229e+08	2.14688e+09	19.337 	4.8042e+10 	21.6526      	38.1807          	4.688   	5         
31 	430   	1.09496e+08	2.1505e+09 	19.337 	4.78759e+10	21.6526      	38.1807          	4.52    	5         
32 	397   	3.57888e+06	5.58151e+07	19.337 	1.23013e+09	21.6526      	38.1807          	4.178   	5         
33 	421   	6.57827e+08	1.43889e+10	19.337 	3.22019e+11	21.6526      	38.1807          	5.004   	5         
34 	424   	935257     	8.48644e+06	19.337 	1.83394e+08	21.6526      	38.1807          	4.754   	5         
35 	421   	1.67765e+09	3.40458e+10	19.337 	7.60421e+11	21.6526      	38.1807          	5.126   	5         
36 	397   	927878     	8.90305e+06	19.337 	1.92697e+08	21.6526      	38.1807          	5.02    	5         
37 	419   	3.99128e+09	7.95516e+10	19.337 	1.76647e+12	21.6526      	38.1807          	5.92    	5         
38 	438   	7.0912e+08 	1.37928e+10	18.389 	3.05089e+11	20.7735      	35.8476          	6.342   	8         
39 	394   	302146     	1.65478e+06	18.389 	1.42192e+07	20.7735      	35.8476          	7.046   	8         
40 	415   	1.03023e+06	9.55311e+06	18.389 	1.58438e+08	20.7735      	35.8476          	6.992   	8         
41 	420   	1.02765e+08	2.14384e+09	18.102 	4.78759e+10	20.4371      	35.6216          	7.902   	19        
42 	417   	1.58311e+06	1.64397e+07	19.1931	2.608e+08  	21.5714      	38.6122          	8.238   	7         
43 	427   	2.56059e+09	5.71884e+10	19.1931	1.28005e+12	21.5714      	38.6122          	9.618   	7         
44 	408   	690292     	9.85584e+06	18.9425	2.1636e+08 	21.5115      	34.3526          	10.588  	6         
45 	418   	384375     	3.17007e+06	18.9425	6.36803e+07	21.5115      	34.3526          	12.62   	6         
46 	413   	2.22472e+09	4.9673e+10 	18.9425	1.11184e+12	21.5115      	34.3526          	13.74   	6         
47 	437   	2.56112e+09	5.7187e+10 	18.9425	1.28002e+12	21.5115      	34.3526          	16.002  	6         
48 	438   	3.36171e+06	3.37443e+07	17.9674	4.64143e+08	19.7612      	28.0809          	18.564  	21        
49 	419   	3.96784e+09	8.845e+10  	17.9951	1.97979e+12	19.772       	28.0834          	19.804  	21        
