gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	3.82679e+09	6.29343e+10	38.7743	1.37167e+12	             	                 	        	          
1  	420   	5.53774e+08	1.03984e+10	38.7743	2.27663e+11	34.8973      	47.0785          	3.176   	3         
2  	401   	3.41767e+07	7.61169e+08	38.7743	1.70374e+10	34.8973      	47.0785          	3.172   	3         
3  	412   	175365     	1.22393e+06	38.7743	1.21551e+07	34.8973      	47.0785          	3.146   	3         
4  	426   	2.7437e+09 	6.12866e+10	38.7743	1.37178e+12	34.8973      	47.0785          	3.226   	3         
5  	452   	2.67902e+08	4.06724e+09	38.7743	8.2831e+10 	34.8973      	47.0785          	3.246   	3         
6  	413   	1.11807e+09	1.79463e+10	38.7743	3.31623e+11	34.8973      	47.0785          	3.204   	3         
7  	413   	2.4687e+14 	4.55943e+15	38.7743	9.91782e+16	34.8973      	47.0785          	3.26    	3         
8  	428   	2.44215e+09	5.45495e+10	38.7743	1.22099e+12	34.8973      	47.0785          	3.188   	3         
9  	436   	809305     	1.13355e+07	38.7743	2.01435e+08	34.8973      	47.0785          	3.208   	3         
10 	422   	5.06359e+06	9.0736e+07 	38.7743	1.97718e+09	34.8973      	47.0785          	3.248   	3         
11 	424   	4.61948e+07	1.02704e+09	38.7743	2.29884e+10	34.8973      	47.0785          	3.26    	3         
12 	428   	376884     	4.12273e+06	29.8832	8.29903e+07	25.1323      	41.0246          	3.35    	6         
13 	432   	1.67607e+08	3.74097e+09	29.8832	8.37345e+10	25.1323      	41.0246          	3.406   	6         
14 	423   	2.75289e+09	6.14912e+10	22.5191	1.37636e+12	18.4706      	35.0255          	3.366   	5         
15 	425   	5.52681e+08	1.03843e+10	22.5191	2.27344e+11	18.4706      	35.0255          	3.368   	5         
16 	427   	6.56315e+08	1.45727e+10	22.5191	3.26182e+11	18.4706      	35.0255          	3.496   	5         
17 	413   	1.29187e+06	1.5553e+07 	22.5191	3.08129e+08	18.4706      	35.0255          	3.512   	5         
18 	417   	1.63814e+08	3.49394e+09	22.5191	7.81404e+10	18.4706      	35.0255          	3.7     	5         
19 	421   	4.81291e+06	6.57119e+07	22.5191	1.35894e+09	18.4706      	35.0255          	3.744   	5         
20 	420   	1.852e+10  	4.12979e+11	22.5191	9.24376e+12	18.4706      	35.0255          	3.844   	5         
21 	411   	1.09957e+06	1.0128e+07 	26.2317	1.78342e+08	20.8494      	33.0888          	3.962   	5         
22 	430   	1.17681e+06	1.53112e+07	22.5191	3.0722e+08 	18.4706      	35.0255          	3.998   	5         
23 	414   	2.77641e+16	6.20202e+17	26.2317	1.3882e+19 	20.8494      	33.0888          	3.866   	5         
24 	400   	1.44665e+09	2.28896e+10	26.2317	3.91246e+11	20.8494      	33.0888          	3.944   	5         
25 	419   	1.05274e+10	2.35103e+11	26.2317	5.26233e+12	20.8494      	33.0888          	3.76    	5         
26 	414   	1.09655e+09	2.44921e+10	26.2317	5.48209e+11	20.8494      	33.0888          	3.546   	5         
27 	421   	2.44907e+09	5.45537e+10	26.2317	1.22108e+12	20.8494      	33.0888          	3.598   	5         
28 	409   	1.02595e+09	1.93906e+10	26.2317	4.26032e+11	20.8494      	33.0888          	3.848   	5         
29 	415   	5.53308e+07	1.22851e+09	26.2317	2.7498e+10 	20.8494      	33.0888          	3.65    	5         
30 	415   	1.68355e+08	3.74201e+09	26.2317	8.37579e+10	20.8494      	33.0888          	3.878   	5         
31 	422   	605441     	7.12666e+06	30.0112	1.41294e+08	24.4444      	40.8341          	3.986   	12        
32 	435   	1.04104e+07	2.12974e+08	30.044 	4.75768e+09	24.4774      	40.8821          	4.12    	12        
33 	430   	682903     	4.88297e+06	26.2616	6.3959e+07 	20.8552      	32.5002          	4.14    	9         
34 	402   	489374     	5.21172e+06	26.2616	9.26684e+07	20.8552      	32.5002          	4.33    	6         
35 	425   	1.87552e+06	2.422e+07  	27.2684	5.14321e+08	21.8377      	32.1283          	4.996   	12        
36 	407   	1.28652e+06	1.5805e+07 	26.7344	3.0722e+08 	21.2292      	34.3749          	4.578   	6         
37 	434   	4.4375e+13 	9.91254e+14	26.7344	2.21873e+16	21.2292      	34.3749          	4.906   	6         
38 	437   	5.07198e+07	9.89823e+08	26.7344	2.19324e+10	21.2292      	34.3749          	5.286   	6         
39 	424   	4.83744e+06	4.65789e+07	25.9878	7.07411e+08	20.8334      	31.9117          	5.696   	5         
40 	410   	3.2014e+06 	3.22032e+07	27.6725	4.75894e+08	22.2869      	35.7646          	6.662   	17        
41 	413   	5.01448e+07	8.10561e+08	24.669 	1.5611e+10 	19.8103      	30.2423          	7.246   	14        
