gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	8.88709e+07	1.36165e+09	48.0061	2.80027e+10	             	                 	        	          
1  	415   	2.62724e+07	5.19354e+08	48.0061	1.15413e+10	50.1693      	52.6578          	3.636   	4         
2  	425   	5.25007e+07	8.67383e+08	37.3501	1.75882e+10	44.5127      	53.5121          	3.732   	4         
3  	428   	1.19708e+06	1.99512e+07	29.8984	4.44507e+08	36.8407      	47.7799          	3.636   	6         
4  	403   	9.92865e+06	1.64836e+08	37.3501	3.41099e+09	44.5127      	53.5121          	3.542   	4         
5  	418   	2.61883e+09	5.84939e+10	37.3501	1.30927e+12	44.5127      	53.5121          	3.332   	4         
6  	416   	6.09708e+09	1.36196e+11	37.3501	3.04849e+12	44.5127      	53.5121          	3.244   	4         
7  	410   	1.15358e+07	1.75322e+08	48.0061	3.41099e+09	50.1693      	52.6578          	3.244   	4         
8  	410   	87670.1    	736757     	75.0589	1.35061e+07	89.0554      	101.567          	3.306   	6         
9  	415   	574565     	3.28079e+06	36.1891	6.81293e+07	43.0201      	51.1987          	6.026   	6         
10 	423   	799465     	6.64962e+06	27.3099	1.19035e+08	31.0274      	51.4465          	6.388   	7         
11 	437   	9.93016e+07	2.20807e+09	29.9145	4.94239e+10	39.8943      	70.5817          	6.622   	6         
12 	428   	1.64667e+08	2.38536e+09	27.0889	4.90264e+10	31.7105      	41.7369          	7.208   	14        
13 	425   	9.96411e+06	1.65022e+08	19.4251	3.41558e+09	24.1299      	40.3999          	8.396   	9         
14 	439   	310397     	2.41771e+06	16.1271	4.25129e+07	21.3391      	38.6324          	10.096  	20        
15 	423   	2.04249e+08	3.04043e+09	16.1271	4.83142e+10	21.3391      	38.6324          	11.47   	20        
16 	415   	7.58057e+08	1.69279e+10	16.1271	3.78898e+11	21.3391      	38.6324          	13.844  	20        
17 	413   	1.52894e+08	3.41057e+09	16.1271	7.63391e+10	21.3391      	38.6324          	15.226  	20        
18 	406   	6.39653e+08	1.42786e+10	14.8223	3.196e+11  	19.143       	31.7896          	18.036  	34        
19 	423   	4.76884e+06	1.04972e+08	14.6052	2.34962e+09	17.6651      	28.42            	20.424  	13        
20 	406   	4.78225e+08	1.06814e+10	13.9995	2.39083e+11	18.594       	30.6426          	23.176  	14        
21 	428   	32786.8    	271470     	13.9437	3.09865e+06	18.6639      	33.1928          	24.094  	49        
22 	422   	287694     	5.91379e+06	13.4935	1.32294e+08	14.8852      	28.552           	28.384  	22        
23 	421   	42710.7    	431345     	13.4935	8.19938e+06	14.8852      	28.552           	28.602  	22        
24 	411   	33622.1    	286412     	13.0635	3.09865e+06	17.7473      	30.7833          	38.782  	34        
25 	420   	1.26005e+07	2.77973e+08	9.70954	6.22183e+09	10.7649      	22.2755          	30.95   	34        
26 	418   	3.55314e+07	7.8542e+08 	9.65757	1.75796e+10	10.6995      	22.3058          	31.018  	34        
27 	408   	6.51804e+08	1.45528e+10	9.64051	3.25738e+11	10.6867      	22.2615          	30.102  	34        
28 	407   	1.50895e+08	3.37014e+09	9.57816	7.54341e+10	10.5508      	22.3437          	30.962  	51        
29 	425   	61774      	623521     	9.57816	1.18408e+07	10.5508      	22.3437          	31.046  	51        
30 	425   	1.03538e+09	2.31221e+10	9.5773 	5.17544e+11	10.5508      	22.3415          	31.214  	52        
31 	427   	61006      	611859     	9.5773 	1.16861e+07	10.5508      	22.3415          	31.144  	52        
32 	422   	9.8134e+07 	2.19183e+09	8.74633	4.90599e+10	9.61714      	12.8233          	31.956  	60        
33 	407   	40321.4    	306716     	9.58788	3.09865e+06	10.5804      	22.336           	33.1    	50        
34 	411   	10473.1    	147519     	9.4593 	3.09865e+06	10.2523      	22.0008          	33.162  	44        
35 	415   	33757      	256948     	8.77376	3.09865e+06	9.54771      	22.9032          	34.016  	40        
36 	410   	721511     	1.5056e+07 	8.77237	3.36502e+08	9.54657      	22.9034          	34.676  	56        
37 	403   	42132.3    	440144     	7.93764	8.63784e+06	8.90829      	20.8714          	35.498  	65        
38 	427   	283276     	5.62635e+06	7.69063	1.25599e+08	8.65111      	20.8137          	57.856  	68        
39 	413   	12480.7    	132956     	5.9537 	1.96018e+06	6.80126      	20.5735          	59.094  	65        
40 	396   	44463.4    	453925     	3.74126	8.98799e+06	4.11321      	7.80666          	62.984  	73        
41 	410   	30162.8    	399114     	3.45259	8.19701e+06	3.94846      	6.92082          	67.198  	127       
42 	429   	24540.9    	380233     	3.45259	7.94942e+06	3.94846      	6.92082          	67.142  	127       
43 	424   	6604.01    	93342.1    	3.45259	1.89112e+06	3.94846      	6.92082          	67.05   	127       
44 	428   	333178     	6.74028e+06	3.49462	1.50568e+08	3.91111      	8.10747          	67.472  	99        
