gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	5.27367e+09	1.03504e+11	78.5751	2.30561e+12	             	                 	        	          
1  	434   	7.4673e+08 	1.66112e+10	78.5751	3.71812e+11	88.4563      	154.249          	2.948   	3         
2  	419   	276975     	1.76584e+06	63.5589	3.41327e+07	66.6382      	56.1408          	3.768   	6         
3  	416   	615735     	7.61012e+06	63.5589	1.63672e+08	66.6382      	56.1408          	3.694   	6         
4  	407   	691892     	6.65913e+06	56.922 	1.37319e+08	68.6315      	106.649          	3.708   	5         
5  	435   	474154     	6.25877e+06	32.2149	1.38263e+08	32.4218      	56.872           	3.736   	5         
6  	421   	2.2778e+07 	5.02508e+08	32.2149	1.12479e+10	32.4218      	56.872           	3.84    	5         
7  	435   	1.08778e+09	2.19714e+10	20.0069	4.89567e+11	20.4471      	33.1843          	4.226   	5         
8  	411   	4.54533e+07	7.13465e+08	20.0069	1.13086e+10	20.4471      	33.1843          	4.456   	5         
9  	423   	6.99206e+11	1.5619e+13 	20.0069	3.49602e+14	20.4471      	33.1843          	4.534   	5         
10 	420   	233730     	1.1472e+06 	20.0069	1.29107e+07	20.4471      	33.1843          	5.108   	5         
11 	407   	365839     	5.36453e+06	20.0069	1.19458e+08	20.4471      	33.1843          	5.932   	5         
12 	422   	425654     	7.90821e+06	20.0069	1.7663e+08 	20.4471      	33.1843          	6.632   	5         
13 	422   	3.37158e+07	7.50147e+08	19.9   	1.67907e+10	20.3539      	33.0251          	6.652   	15        
14 	423   	2.25912e+07	5.02515e+08	19.7747	1.12479e+10	20.352       	32.6739          	7.814   	11        
15 	413   	125812     	859694     	19.7747	1.20039e+07	20.352       	32.6739          	7.206   	11        
16 	410   	218732     	1.84705e+06	19.6927	3.40861e+07	20.3064      	32.5412          	7.602   	13        
17 	424   	4.47074e+08	9.98412e+09	19.753 	2.23475e+11	20.2509      	32.7513          	8.572   	13        
18 	432   	2.49217e+06	5.43953e+07	19.7559	1.21757e+09	20.2553      	32.7681          	9.572   	19        
19 	424   	1.86378e+08	3.48992e+09	19.7559	7.63131e+10	20.2553      	32.7681          	11.31   	19        
20 	422   	82054      	459566     	19.7392	3.54948e+06	20.323       	32.5615          	14.108  	18        
21 	407   	228866     	1.63849e+06	19.7373	2.8187e+07 	20.3261      	32.5506          	15.91   	8         
22 	425   	7.23887e+09	1.61679e+11	19.7356	3.61887e+12	20.3253      	32.5477          	17.626  	14        
23 	443   	106910     	757075     	19.6359	1.3092e+07 	20.3086      	32.335           	18.942  	24        
24 	402   	149407     	1.12398e+06	19.6366	1.76636e+07	20.3118      	32.3331          	18.466  	35        
25 	429   	1.51876e+06	3.17761e+07	19.6353	7.11176e+08	20.3073      	32.3356          	24.452  	36        
26 	424   	111747     	892007     	19.26  	1.34804e+07	20.1181      	29.775           	28.138  	23        
27 	432   	2.64467e+09	5.90484e+10	18.9201	1.32169e+12	19.8073      	28.6893          	22.262  	33        
28 	434   	7.21925e+06	1.4778e+08 	18.6965	3.29925e+09	19.4798      	28.5292          	23.576  	22        
29 	433   	4.66211e+06	7.09291e+07	18.5587	1.12377e+09	19.2848      	28.4962          	29.386  	38        
30 	421   	6.04107e+09	1.19452e+11	18.3016	2.64846e+12	18.983       	28.3196          	25.34   	40        
31 	398   	1.53945e+08	3.43544e+09	18.3016	7.68958e+10	18.983       	28.3196          	28.298  	40        
32 	407   	1.29953e+08	2.89441e+09	18.2494	6.47859e+10	18.885       	28.3086          	32.38   	29        
33 	423   	1.05042e+10	1.65731e+11	18.0583	2.62569e+12	18.806       	27.147           	34.574  	36        
34 	413   	1.74807e+13	3.90482e+14	17.7092	8.74018e+15	18.4142      	26.4068          	38.212  	66        
35 	413   	61789.2    	580006     	16.5247	8.57648e+06	16.2554      	26.6495          	61.862  	51        
36 	411   	1.32332e+06	2.87644e+07	16.0199	6.43788e+08	15.9193      	24.689           	47.426  	53        
37 	408   	5.94753e+09	1.18173e+11	13.1224	2.63139e+12	12.8222      	18.7637          	49.164  	53        
38 	423   	5.38628e+09	1.17339e+11	13.0602	2.62569e+12	12.7523      	18.5145          	50.236  	53        
39 	416   	1.2323e+08 	2.74004e+09	12.9942	6.13307e+10	12.7626      	18.6075          	50.748  	75        
40 	403   	319994     	5.46453e+06	12.8919	1.20354e+08	12.6127      	17.8035          	50.584  	66        
41 	417   	1.84014e+09	4.11049e+10	12.9984	9.20054e+11	12.7683      	18.4079          	52.114  	73        
42 	441   	1.12308e+11	2.32322e+12	12.9984	5.19231e+13	12.7684      	18.408           	52.48   	75        
43 	421   	49693.3    	532930     	12.9781	1.07439e+07	12.6742      	18.4391          	55.952  	59        
44 	426   	2.22574e+13	4.97193e+14	12.718 	1.11287e+16	13.0415      	15.9918          	56.572  	98        
45 	420   	5.264e+09  	1.17562e+11	12.718 	2.63139e+12	13.0415      	15.9918          	62.832  	98        
46 	440   	1.25073e+06	2.37139e+07	11.6498	5.26875e+08	11.6282      	17.0558          	79.204  	72        
47 	409   	2.04757e+10	4.57247e+11	11.2516	1.02346e+13	11.0535      	16.2575          	67.528  	83        
48 	431   	2.04692e+10	4.57247e+11	11.2763	1.02346e+13	11.0515      	16.7578          	67.926  	79        
49 	428   	1.45022e+06	3.07717e+07	11.2932	6.88458e+08	11.0012      	17.0911          	67.394  	88        
50 	417   	4.27551e+07	9.52118e+08	10.8256	2.13114e+10	10.0748      	14.4884          	68.814  	94        
51 	439   	518047     	1.10502e+07	10.4132	2.47142e+08	10.1319      	12.889           	75.788  	93        
52 	409   	53895.1    	652051     	9.2911 	1.23815e+07	9.48065      	10.4524          	88.6    	99        
53 	430   	2.799e+06  	5.59115e+07	8.52705	1.24376e+09	8.21587      	12.5846          	90.122  	99        
54 	414   	1.47838e+06	3.15919e+07	8.22981	7.06465e+08	7.5829       	13.8632          	81.35   	81        
55 	424   	87500.8    	1.09496e+06	8.06176	2.24432e+07	7.50271      	13.2624          	80.01   	73        
56 	419   	2.04699e+10	4.57247e+11	8.06176	1.02346e+13	7.50271      	13.2624          	84.996  	73        
57 	438   	18874      	246787     	8.0337 	4.00697e+06	7.54401      	12.8664          	81.104  	73        
58 	412   	516.221    	7033.91    	7.96141	152988     	7.75709      	11.2833          	84.084  	93        
59 	427   	6.10573e+08	1.36388e+10	7.96141	3.05278e+11	7.75709      	11.2833          	82.046  	93        
60 	403   	8.22664e+07	1.31046e+09	7.96141	2.36261e+10	7.75709      	11.2833          	82.35   	93        
61 	427   	322572     	5.56842e+06	7.42969	1.20354e+08	6.46069      	11.8817          	81.882  	101       
62 	430   	2.05707e+10	4.5775e+11 	5.70807	1.02459e+13	5.28075      	9.80611          	84.422  	101       
63 	439   	3.74747e+08	8.37062e+09	5.37638	1.8736e+11 	4.69709      	8.9253           	94.362  	112       
64 	416   	58901.3    	689220     	5.09264	1.20039e+07	5.13071      	8.81075          	98.736  	124       
65 	424   	16565.4    	217657     	4.75395	3.18427e+06	4.5948       	8.05145          	110.884 	124       
66 	414   	6259.21    	91285.6    	4.54869	1.89249e+06	4.42626      	7.39734          	117.738 	126       
67 	404   	132.921    	974.194    	4.41684	13121.7    	4.32539      	7.30986          	117.69  	142       
68 	430   	20681      	334014     	4.13418	6.76966e+06	3.99377      	6.88815          	120.944 	128       
69 	414   	9.11927e+06	2.02092e+08	3.92452	4.52349e+09	3.82467      	6.58819          	122.608 	131       
70 	410   	131768     	2.78568e+06	3.3205 	6.22709e+07	3.45084      	6.33589          	124.304 	133       
71 	437   	32044.3    	359643     	3.18657	5.87309e+06	3.39267      	6.28919          	120.744 	135       
72 	422   	108402     	2.42071e+06	3.22201	5.41829e+07	3.41993      	6.32504          	122.028 	132       
73 	439   	4.65214e+08	1.038e+10  	2.92149	2.32337e+11	3.00336      	6.13525          	121.344 	158       
74 	427   	1.96123e+06	4.00387e+07	2.92149	8.92308e+08	3.00336      	6.13525          	123.936 	158       
75 	425   	125974     	2.44658e+06	2.83244	5.41829e+07	2.83989      	5.7937           	127.69  	183       
76 	426   	10826      	174468     	2.82044	3.72114e+06	2.77075      	5.61073          	130.852 	133       
77 	432   	2618.44    	35474.5    	2.73661	698911     	2.81729      	5.80244          	133.756 	160       
78 	433   	5848.47    	95441.9    	2.73868	1.92455e+06	2.83101      	5.83873          	141.226 	149       
79 	428   	17263.4    	246082     	2.76064	4.40623e+06	2.82086      	5.65069          	141.87  	167       
80 	418   	40832.2    	412329     	2.7581 	5.84137e+06	2.65864      	5.43472          	146.79  	132       
81 	433   	34320.4    	562722     	2.74485	1.20039e+07	2.66466      	5.37386          	145.39  	161       
82 	417   	14621.8    	306701     	2.68858	6.85601e+06	2.61873      	5.3925           	147.266 	133       
83 	393   	29549      	334716     	2.63987	4.53926e+06	2.65378      	5.43232          	140.182 	115       
84 	406   	1.4411e+07 	3.21052e+08	2.63969	7.18616e+09	2.65159      	5.428            	135.198 	111       
85 	434   	21569.5    	235000     	2.38303	3.18427e+06	2.48109      	5.26096          	133.79  	174       
86 	418   	28875.8    	542638     	2.62773	1.19948e+07	2.65291      	5.25113          	131.864 	127       
87 	403   	7.94637e+08	1.77504e+10	2.50382	3.97309e+11	2.44316      	4.83523          	132.63  	158       
88 	426   	25179.5    	273853     	2.50318	3.9383e+06 	2.43408      	4.8395           	126.052 	158       
89 	407   	28568.4    	389599     	2.50205	7.94851e+06	2.43464      	4.84655          	127.75  	160       
90 	403   	171921     	2.47524e+06	2.50081	4.46293e+07	2.55818      	5.04379          	127.038 	162       
91 	430   	52282.5    	642028     	2.50205	1.07823e+07	2.43464      	4.84655          	128.048 	160       
92 	420   	115335     	2.3228e+06 	2.48538	5.18942e+07	2.44265      	4.87192          	128.518 	142       
93 	425   	3.66439e+08	8.18216e+09	2.48538	1.83142e+11	2.44265      	4.87192          	133.946 	142       
94 	422   	7.95607e+07	1.77332e+09	2.48538	3.96924e+10	2.44265      	4.87192          	132.892 	142       
95 	397   	5.35127e+08	1.18468e+10	2.47891	2.65162e+11	2.32115      	4.32936          	137.638 	150       
96 	416   	4648.12    	61351.4    	2.47168	1.06818e+06	2.32938      	4.34162          	136.554 	150       
97 	428   	2.95123e+06	6.56903e+07	2.47168	1.47036e+09	2.32938      	4.34162          	134.696 	150       
98 	404   	127472     	2.19291e+06	2.46147	4.62026e+07	2.43969      	4.6308           	133.658 	150       
99 	434   	1.77317e+10	3.96094e+11	2.32167	8.86581e+12	2.5006       	7.42312          	134.152 	134       
100	424   	462463     	1.00709e+07	2.32167	2.25397e+08	2.5006       	7.42312          	135.246 	134       
