gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.09794e+08	1.17715e+09	51.5434	1.7194e+10 	             	                 	        	          
1  	415   	9.70181e+07	2.16545e+09	34.1807	4.84696e+10	31.7021      	54.8384          	3.276   	5         
2  	413   	3.08986e+08	6.10836e+09	34.1807	1.35468e+11	31.7021      	54.8384          	3.242   	5         
3  	409   	2.95915e+09	4.70054e+10	37.3973	8.25199e+11	36.5327      	48.5945          	3.31    	5         
4  	425   	465998     	7.06188e+06	37.3973	1.5158e+08 	36.5327      	48.5945          	3.348   	5         
5  	412   	1.12167e+09	2.50491e+10	37.3973	5.60677e+11	36.5327      	48.5945          	3.424   	5         
6  	434   	2.75841e+09	5.94841e+10	21.9154	1.33065e+12	19.8299      	38.4635          	3.472   	9         
7  	422   	770536     	9.59121e+06	37.3973	2.05508e+08	36.5327      	48.5945          	3.428   	5         
8  	436   	417088     	6.67382e+06	41.5895	1.47776e+08	40.2733      	48.9837          	3.452   	4         
9  	396   	72383.5    	655092     	41.5895	1.19892e+07	40.2733      	48.9837          	3.536   	6         
10 	417   	3.51169e+07	7.68619e+08	27.6968	1.72032e+10	24.9362      	30.4629          	3.844   	8         
11 	419   	1.2658e+06 	1.77104e+07	21.2042	3.4225e+08 	19.2498      	34.0662          	3.848   	5         
12 	426   	1.59856e+09	3.56972e+10	25.5221	7.99014e+11	23.5892      	40.2738          	3.88    	3         
13 	390   	2.10319e+08	4.69403e+09	27.6968	1.05067e+11	24.9362      	30.4629          	3.86    	8         
14 	419   	4.57931e+08	1.02248e+10	27.6968	2.28862e+11	24.9362      	30.4629          	4.304   	8         
15 	408   	6.62133e+08	1.47815e+10	27.6968	3.30856e+11	24.9362      	30.4629          	4.458   	8         
16 	417   	176853     	999506     	27.9177	1.19872e+07	27.4644      	41.85            	4.614   	8         
17 	413   	9.71542e+07	2.16626e+09	27.6968	4.84878e+10	24.9362      	30.4629          	4.97    	8         
18 	417   	468625     	6.58283e+06	19.8371	1.40014e+08	18.9229      	29.8003          	5.334   	15        
19 	443   	6.94881e+08	1.51924e+10	19.8371	3.40044e+11	18.9229      	29.8003          	5.266   	15        
20 	416   	3.61143e+10	8.06729e+11	24.5899	1.80571e+13	23.3046      	37.3717          	6.102   	3         
21 	433   	7.49759e+07	1.66133e+09	19.8371	3.71861e+10	18.9229      	29.8003          	6.596   	13        
22 	410   	1.44018e+07	2.1277e+08 	19.8371	3.36005e+09	18.9229      	29.8003          	7.17    	13        
23 	396   	595971     	8.11997e+06	19.8371	1.64166e+08	18.9229      	29.8003          	8.134   	13        
24 	416   	149583     	1.78386e+06	19.7077	3.70774e+07	17.9867      	32.0137          	8.816   	18        
25 	400   	9.7126e+07 	2.16629e+09	19.7077	4.84885e+10	17.9867      	32.0137          	9.218   	18        
26 	435   	4.05358e+07	8.88811e+08	19.7077	1.98933e+10	17.9867      	32.0137          	9.944   	18        
27 	422   	5.34212e+08	1.19209e+10	21.0846	2.66828e+11	19.6931      	34.4793          	10.47   	20        
28 	418   	982174     	2.08209e+07	21.0846	4.65991e+08	19.6931      	34.4793          	12.366  	20        
29 	410   	92773.1    	630528     	18.7461	9.14321e+06	17.0045      	24.7965          	13.916  	16        
30 	422   	3.73696e+06	8.00528e+07	18.7461	1.79172e+09	17.0045      	24.7965          	15.28   	16        
31 	437   	532142     	6.83482e+06	18.4304	1.34476e+08	18.4451      	34.7045          	16.52   	23        
32 	426   	282641     	4.88014e+06	19.1201	1.07867e+08	17.7325      	29.6822          	17.942  	21        
33 	432   	84431.2    	963275     	19.1424	2.03037e+07	17.7453      	29.7953          	22.518  	20        
34 	411   	2.3593e+09 	5.26431e+10	19.1424	1.17832e+12	17.7453      	29.7953          	25.4    	20        
35 	434   	741303     	1.45722e+07	19.1424	3.2571e+08 	17.7453      	29.7953          	29.748  	20        
36 	419   	2.24515e+08	5.00939e+09	18.0841	1.12126e+11	17.2628      	22.0124          	27.956  	20        
37 	418   	2.06554e+06	4.39209e+07	18.0841	9.82949e+08	17.2628      	22.0124          	30.97   	20        
38 	422   	2.88923e+07	6.37089e+08	15.9182	1.42602e+10	13.9551      	22.211           	27.422  	29        
39 	409   	246153     	2.31559e+06	14.9487	4.4472e+07 	13.447       	15.736           	28.462  	20        
40 	405   	2.06366e+07	4.55632e+08	14.4737	1.01986e+10	12.8269      	16.577           	23.794  	20        
41 	418   	1.54467e+08	3.445e+09  	14.0981	7.71099e+10	12.5748      	22.1054          	25.476  	33        
42 	413   	178399     	1.46469e+06	14.0495	2.05784e+07	12.2276      	16.6619          	27.506  	20        
43 	414   	1.17216e+06	1.74923e+07	13.7633	3.77599e+08	12.1758      	18.2337          	27.82   	32        
44 	426   	322385     	2.52694e+06	13.6626	4.35897e+07	12.2648      	20.8938          	27.606  	36        
45 	418   	1.13229e+06	9.29772e+06	13.6416	1.32074e+08	12.1085      	17.6992          	29.774  	33        
46 	393   	706284     	7.55344e+06	13.6626	1.31061e+08	12.2648      	20.8938          	31.87   	36        
47 	422   	703498     	8.1804e+06 	13.6626	1.40291e+08	12.2648      	20.8938          	27.084  	36        
48 	427   	288457     	2.21593e+06	13.5122	3.31919e+07	12.3057      	15.9782          	29.132  	24        
49 	411   	1.61689e+07	3.52186e+08	13.6626	7.88286e+09	12.2648      	20.8938          	31.2    	36        
50 	394   	254516     	2.58857e+06	13.5896	4.55489e+07	12.0485      	17.489           	32.802  	38        
51 	415   	1.03983e+07	2.28809e+08	12.716 	5.1215e+09 	11.6334      	16.2782          	38.606  	55        
52 	415   	318075     	3.48755e+06	12.2507	7.27285e+07	11.2096      	15.6405          	38.502  	58        
53 	397   	1.5296e+06 	2.16133e+07	12.2244	4.4364e+08 	11.037       	15.4339          	45.078  	56        
54 	419   	1.48312e+06	2.24101e+07	12.2302	4.67635e+08	11.0326      	15.8843          	47.962  	66        
55 	432   	107726     	1.06056e+06	12.2187	1.2804e+07 	11.2883      	15.6288          	48.542  	51        
56 	386   	1.27836e+06	2.51254e+07	12.0001	5.6193e+08 	10.9356      	15.1805          	49.824  	40        
57 	408   	198733     	1.74335e+06	11.8966	2.74301e+07	10.8999      	15.1134          	51.028  	53        
58 	411   	428832     	7.9072e+06 	11.8966	1.76385e+08	10.8999      	15.1134          	51.152  	53        
59 	416   	312194     	4.22396e+06	11.8966	8.25224e+07	10.8999      	15.1134          	51.728  	53        
60 	430   	91021.3    	947109     	11.204 	1.21508e+07	10.4373      	14.3198          	51.622  	45        
61 	439   	191696     	2.2576e+06 	11.203 	4.71637e+07	10.3456      	12.1463          	46.964  	35        
62 	428   	1.33616e+06	2.16773e+07	11.203 	4.66383e+08	10.3456      	12.1463          	47.602  	35        
63 	417   	53379      	653825     	10.3321	1.20401e+07	10.0154      	17.2932          	49.112  	63        
64 	422   	486125     	6.09857e+06	9.67757	1.31966e+08	9.29532      	15.5224          	47.206  	60        
65 	419   	547160     	7.958e+06  	9.44421	1.75981e+08	9.05852      	14.67            	45.736  	73        
66 	414   	753833     	9.02554e+06	9.1937 	1.74656e+08	8.8144       	14.1766          	47.432  	73        
67 	434   	362049     	6.12038e+06	9.1937 	1.34998e+08	8.8144       	14.1766          	57.66   	73        
68 	433   	73210      	687427     	9.30441	1.19892e+07	8.93359      	14.9396          	60.592  	76        
69 	422   	76992.9    	874696     	9.23896	1.19892e+07	8.84271      	14.1861          	61.018  	71        
70 	425   	360000     	6.52173e+06	9.23896	1.45025e+08	8.84271      	14.1861          	62.534  	71        
71 	420   	1.06238e+08	2.36082e+09	8.10602	5.28426e+10	7.22002      	12.4952          	64.036  	62        
72 	411   	5.01822e+06	1.10532e+08	8.06438	2.47406e+09	7.12261      	12.43            	63.984  	59        
73 	436   	903052     	1.06836e+07	7.97522	1.3826e+08 	7.19818      	12.4026          	56.954  	49        
74 	393   	347759     	5.93731e+06	7.87222	1.31646e+08	6.98354      	12.3399          	57.492  	57        
75 	430   	1.48047e+06	1.68891e+07	7.95894	2.85259e+08	7.13371      	12.3747          	56.296  	58        
76 	410   	1.41626e+10	3.16366e+11	7.95389	7.08124e+12	7.12033      	12.34            	56.768  	65        
77 	429   	1.1259e+06 	1.10956e+07	7.95893	1.45271e+08	7.1337       	12.3747          	57.036  	58        
78 	413   	418399     	6.32393e+06	7.87222	1.3817e+08 	6.98354      	12.3399          	56.152  	57        
79 	431   	4.5957e+06 	9.53091e+07	7.95893	2.1295e+09 	7.1337       	12.3747          	55.808  	58        
80 	414   	147642     	1.24934e+06	7.95893	1.20324e+07	7.1337       	12.3747          	57.266  	58        
81 	408   	175830     	1.47955e+06	7.90659	2.15894e+07	7.1013       	12.484           	56.846  	57        
82 	434   	368620     	6.24926e+06	7.90659	1.38187e+08	7.1013       	12.484           	57.488  	57        
83 	428   	538907     	8.31212e+06	7.90659	1.81571e+08	7.1013       	12.484           	57.1    	57        
84 	420   	2.09657e+06	3.53034e+07	7.88665	7.77803e+08	6.94989      	12.2507          	57.446  	52        
85 	404   	1.1106e+10 	2.31954e+11	7.10309	5.17916e+12	6.61639      	15.5528          	58.384  	76        
86 	427   	1.26748e+06	1.68753e+07	6.95166	2.9511e+08 	6.46562      	15.2504          	64.798  	74        
87 	417   	218032     	3.34747e+06	6.83714	7.14036e+07	6.35347      	14.6665          	65.6    	77        
88 	413   	1.06004e+08	2.36083e+09	6.7539 	5.28429e+10	6.29442      	14.6223          	71.09   	78        
89 	410   	177805     	1.48649e+06	6.15651	1.98258e+07	5.77215      	14.5451          	70.594  	85        
90 	435   	2.11964e+06	4.51892e+07	6.7217 	1.01129e+09	6.26722      	14.5456          	70.936  	74        
91 	396   	86028.7    	937050     	6.73274	1.21446e+07	6.17236      	13.508           	72.67   	69        
92 	421   	2.77308e+08	4.56841e+09	4.9975 	9.01352e+10	4.32581      	9.4162           	73.06   	74        
93 	432   	124507     	1.22911e+06	4.64199	1.94659e+07	4.09922      	9.06811          	71.208  	72        
94 	420   	2.7111e+06 	3.77869e+07	4.64199	7.79005e+08	4.09922      	9.06811          	70.286  	72        
95 	420   	2.29914e+06	4.6684e+07 	4.34224	1.04437e+09	4.07748      	8.7568           	70.284  	98        
96 	430   	1.90754e+12	4.25892e+13	4.17213	9.53279e+14	3.91725      	9.62528          	71.974  	81        
97 	432   	1.16614e+06	2.08955e+07	3.59076	4.65748e+08	3.70972      	8.44733          	71.956  	91        
98 	412   	2.99644e+12	6.69354e+13	3.62763	1.49822e+15	3.74826      	8.45005          	73.724  	76        
99 	420   	1.90676e+12	4.25893e+13	4.04938	9.53279e+14	4.21341      	10.7068          	75.6    	114       
100	433   	173856     	1.7237e+06 	3.92494	3.2665e+07 	4.09042      	10.6584          	74.804  	112       
