gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.87738e+13	4.19276e+14	104.234	9.3847e+15 	             	                 	        	          
1  	405   	4.3689e+06 	8.38081e+07	25.3221	1.87538e+09	28.3314      	47.089           	2.838   	3         
2  	414   	1.84133e+08	3.47449e+09	18.9365	7.62704e+10	21.5174      	34.4267          	3.124   	5         
3  	427   	402475     	4.97926e+06	18.9365	9.229e+07  	21.5174      	34.4267          	3.226   	5         
4  	406   	137994     	999461     	18.9365	1.19339e+07	21.5174      	34.4267          	3.13    	5         
5  	408   	1.07873e+08	2.39298e+09	18.9365	5.35622e+10	21.5174      	34.4267          	3.208   	5         
6  	423   	352503     	2.73705e+06	18.9365	5.91862e+07	21.5174      	34.4267          	5.022   	5         
7  	418   	1.39902e+09	3.06975e+10	18.9365	6.87032e+11	21.5174      	34.4267          	5.184   	5         
8  	420   	1.03982e+10	2.29907e+11	18.9365	5.14591e+12	21.5174      	34.4267          	5.168   	5         
9  	403   	781416     	7.01757e+06	17.7854	1.46552e+08	20.3246      	33.1103          	5.116   	8         
10 	433   	3.15425e+08	6.89203e+09	18.8485	1.54235e+11	21.437       	34.1595          	5.466   	8         
11 	399   	1.82939e+07	3.97028e+08	18.9365	8.88687e+09	21.5174      	34.4267          	5.454   	5         
12 	437   	9.81311e+07	2.16361e+09	17.7151	4.84288e+10	20.5613      	32.0241          	5.774   	13        
13 	425   	2.77829e+07	6.15203e+08	17.7151	1.37703e+10	20.5613      	32.0241          	6.128   	13        
14 	438   	1.09708e+06	1.62227e+07	17.7151	3.59394e+08	20.5613      	32.0241          	6.336   	13        
15 	412   	3.57294e+06	5.90409e+07	17.7151	1.31105e+09	20.5613      	32.0241          	6.912   	13        
16 	415   	514122     	6.70998e+06	17.6713	1.47696e+08	20.2216      	32.9126          	7.15    	19        
17 	417   	5.54385e+07	1.00838e+09	17.6713	2.1924e+10 	20.2216      	32.9126          	8.112   	19        
18 	409   	1.02921e+08	2.27923e+09	17.6713	5.10165e+10	20.2216      	32.9126          	10.436  	19        
19 	427   	1.22149e+10	2.62854e+11	14.486 	5.87953e+12	17.3118      	28.6894          	11.798  	17        
20 	414   	1.28954e+09	2.87986e+10	14.486 	6.44602e+11	17.3118      	28.6894          	12.666  	17        
21 	413   	7.75086e+06	1.5067e+08 	15.9345	3.35051e+09	18.6334      	23.6235          	13.944  	22        
22 	413   	4.23061e+06	7.59098e+07	15.9345	1.66492e+09	18.6334      	23.6235          	16.278  	22        
23 	421   	202224     	2.68154e+06	16.4822	5.62439e+07	19.2539      	28.7112          	17.24   	17        
24 	422   	251829     	3.72771e+06	16.4822	8.18971e+07	19.2539      	28.7112          	19.446  	17        
25 	411   	439846     	6.77961e+06	16.4822	1.47357e+08	19.2539      	28.7112          	21.048  	17        
26 	427   	4.34088e+08	9.6951e+09 	16.6895	2.17006e+11	19.5482      	29.2454          	20.604  	30        
27 	424   	50137.4    	500141     	14.4041	8.62475e+06	17.1764      	25.9063          	23.958  	26        
28 	414   	1.12246e+06	2.44647e+07	14.1591	5.4758e+08 	16.8445      	24.985           	23.596  	24        
