gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	2.35093e+08	2.77478e+09	87.681 	4.8322e+10 	             	                 	        	          
1  	408   	3.32943e+07	6.12848e+08	87.681 	1.36989e+10	79.3504      	128.103          	3.19    	3         
2  	422   	1.02498e+07	1.53489e+08	37.9082	3.37604e+09	36.0218      	43.9285          	3.198   	5         
3  	418   	2.97395e+11	6.10329e+12	37.9082	1.36049e+14	36.0218      	43.9285          	2.942   	5         
4  	419   	2.13769e+08	4.7279e+09 	21.963 	1.05826e+11	19.0079      	31.9868          	2.794   	7         
5  	419   	2.53538e+09	5.38952e+10	21.6744	1.20543e+12	18.7796      	31.3306          	5.626   	5         
6  	426   	448541     	1.99496e+06	20.4285	1.20906e+07	17.6836      	29.3746          	5.678   	9         
7  	398   	1.20448e+08	2.23469e+09	21.6744	4.87419e+10	18.7796      	31.3306          	5.608   	5         
8  	408   	385820     	2.16183e+06	21.6744	2.5544e+07 	18.7796      	31.3306          	5.712   	5         
9  	418   	6.54279e+08	1.46025e+10	21.6744	3.26849e+11	18.7796      	31.3306          	5.878   	5         
10 	416   	2.18631e+08	4.73003e+09	20.6448	1.05826e+11	22.894       	40.3272          	5.942   	13        
11 	413   	2.60814e+09	5.81904e+10	21.2762	1.30248e+12	18.7071      	30.1308          	5.978   	9         
12 	433   	921368     	7.79391e+06	21.4352	1.2329e+08 	18.6153      	32.4547          	6.812   	10        
13 	407   	2.28528e+07	5.06669e+08	21.4137	1.1341e+10 	18.8121      	30.1392          	6.826   	12        
14 	426   	190656     	1.33536e+06	21.2272	1.61425e+07	18.5168      	30.2815          	7.59    	9         
15 	422   	454232     	5.27457e+06	19.4791	1.14117e+08	18.1774      	31.9764          	8.302   	10        
16 	426   	1.86457e+10	2.86635e+11	19.4791	5.08936e+12	18.1774      	31.9764          	8.866   	10        
17 	413   	2.3296e+11 	5.20292e+12	19.4791	1.16457e+14	18.1774      	31.9764          	9.66    	10        
18 	430   	114530     	1.3631e+06 	19.4791	2.7036e+07 	18.1774      	31.9764          	11.01   	10        
19 	432   	251205     	3.18916e+06	18.0537	6.8874e+07 	20.3961      	49.8898          	13.414  	25        
20 	413   	112894     	985564     	18.0537	1.17773e+07	20.3961      	49.8898          	15.246  	25        
21 	413   	551253     	5.35958e+06	17.7961	8.45424e+07	17.5835      	24.6462          	16.466  	46        
22 	424   	698321     	1.40969e+07	17.7961	3.15302e+08	17.5835      	24.6462          	18.534  	46        
23 	410   	4.58348e+08	1.02376e+10	13.3441	2.29149e+11	16.0818      	35.4209          	24.904  	23        
24 	426   	195787     	1.68613e+06	12.6584	2.75231e+07	15.1624      	29.7073          	27.638  	36        
25 	423   	218902     	2.12953e+06	10.1082	3.35249e+07	13.4379      	31.6582          	30.714  	30        
26 	440   	1.00643e+08	2.24621e+09	10.1082	5.02771e+10	13.4379      	31.6582          	27.904  	30        
27 	427   	113995     	1.22132e+06	10.1082	2.29362e+07	13.4379      	31.6582          	31.538  	30        
28 	423   	1.18313e+08	2.6375e+09 	9.83529	5.90356e+10	13.3297      	30.4988          	29.24   	22        
29 	419   	122273     	887529     	9.93106	1.20141e+07	13.62        	30.4456          	33.204  	19        
30 	438   	411212     	6.15531e+06	9.99713	1.33767e+08	13.5995      	29.8254          	35.946  	31        
31 	416   	274650     	4.83303e+06	9.56726	1.07684e+08	12.6357      	27.6353          	38.866  	37        
32 	428   	2.60507e+09	5.81911e+10	9.26944	1.30249e+12	12.6814      	31.3739          	40.192  	27        
33 	419   	2.73885e+09	6.11753e+10	9.65769	1.36929e+12	13.474       	29.0709          	40.93   	32        
34 	427   	37935.7    	551946     	9.47181	1.17655e+07	13.1526      	29.6446          	41.676  	30        
35 	433   	13862.2    	174139     	9.84232	3.17109e+06	13.2496      	30.7666          	43.368  	72        
36 	416   	25916.9    	527782     	9.7252 	1.17853e+07	12.7847      	30.7037          	44.182  	40        
37 	442   	49963.5    	627251     	9.28047	1.17489e+07	12.6413      	28.8126          	45.37   	41        
38 	409   	35903.2    	553490     	9.25656	1.15898e+07	12.4403      	27.6626          	46.45   	83        
39 	406   	15950.2    	187570     	8.71806	3.14827e+06	11.7362      	28.8867          	53.972  	58        
40 	423   	81469.6    	1.71815e+06	8.49067	3.84472e+07	11.2939      	27.5873          	61.616  	48        
41 	411   	37150      	449828     	7.90007	8.79882e+06	10.7725      	24.8838          	50.618  	57        
42 	436   	36008.1    	558503     	7.80576	1.20738e+07	8.85629      	14.2007          	52.512  	91        
43 	416   	24702.1    	257535     	7.27426	3.12696e+06	10.2184      	23.9208          	53.896  	78        
44 	435   	30064      	291663     	6.56483	3.15121e+06	9.39663      	20.6611          	63.36   	65        
45 	421   	1587.83    	30923.3    	5.14866	691672     	7.53924      	16.8806          	70.862  	83        
46 	408   	43118.4    	578463     	4.80342	1.18102e+07	7.36513      	16.6943          	64.47   	88        
47 	440   	29102      	271555     	4.80342	3.14827e+06	7.36513      	16.6943          	66.11   	88        
48 	414   	51004.2    	595777     	4.56883	1.18502e+07	6.89689      	16.5247          	69.464  	67        
49 	416   	29212.2    	532181     	4.48603	1.17233e+07	6.68357      	15.956           	69.992  	88        
50 	439   	8081.15    	136889     	4.67432	2.97769e+06	6.90581      	16.2051          	71.142  	89        
51 	423   	6.07498e+08	1.35694e+10	4.67996	3.03724e+11	6.9125       	16.19            	70.138  	90        
52 	448   	30843.6    	556332     	4.53217	1.20677e+07	6.87456      	16.6102          	72.158  	85        
53 	437   	253583     	5.09896e+06	4.30726	1.13985e+08	6.48523      	15.6392          	73.808  	88        
54 	436   	1.93272e+09	4.31735e+10	4.5354 	9.66355e+11	6.28325      	15.4665          	75.12   	67        
55 	438   	45699.9    	685842     	4.65963	1.46361e+07	6.17574      	15.0391          	76.194  	66        
56 	432   	101440     	1.99128e+06	4.65963	4.43666e+07	6.17574      	15.0391          	76.256  	66        
57 	410   	17778.9    	193203     	4.65963	3.13414e+06	6.17574      	15.0391          	75.768  	66        
58 	414   	25257      	259409     	4.65291	3.15317e+06	6.86768      	16.307           	79.732  	67        
59 	419   	29640.6    	329134     	4.65291	6.01087e+06	6.86768      	16.307           	82.698  	67        
60 	423   	79324.4    	923894     	4.46366	1.46867e+07	6.78649      	16.324           	77.294  	82        
61 	399   	45096.5    	616191     	4.23195	1.12158e+07	6.53255      	16.673           	75.66   	93        
62 	438   	8312.55    	148651     	4.63026	3.25036e+06	6.83232      	16.228           	74.008  	91        
63 	417   	522311     	9.04085e+06	4.26464	1.96454e+08	6.54091      	16.7136          	75.394  	77        
64 	422   	60885      	760863     	4.30322	1.17489e+07	6.63831      	17.0197          	75.874  	85        
65 	422   	602505     	1.32008e+07	4.44007	2.95461e+08	6.66472      	17.1944          	76.168  	85        
66 	421   	12980.5    	198713     	4.36074	3.14827e+06	6.74783      	17.0866          	76.374  	80        
67 	413   	9779.79    	156658     	4.37736	3.14827e+06	5.46836      	13.9581          	76.06   	89        
68 	443   	7.65896e+07	1.71011e+09	4.37736	3.82776e+10	5.46836      	13.9581          	76.97   	89        
69 	437   	49514.9    	601481     	4.37736	1.18502e+07	5.46836      	13.9581          	77.058  	89        
70 	421   	5.60688e+08	1.25231e+10	4.37736	2.80306e+11	5.46836      	13.9581          	78.506  	89        
71 	407   	11583.4    	157370     	4.37736	3.14827e+06	5.46836      	13.9581          	78.452  	89        
72 	440   	47575.4    	587026     	4.37711	1.18502e+07	5.46807      	13.9587          	79.064  	89        
73 	421   	78509.3    	800710     	4.28656	1.18502e+07	5.31086      	13.9857          	79.908  	88        
74 	427   	917463     	2.02616e+07	4.35122	4.53515e+08	5.27984      	13.8135          	79.826  	96        
75 	424   	38515.4    	337288     	4.34545	4.36705e+06	6.47133      	15.4927          	79.582  	83        
76 	423   	39202.3    	560368     	4.34545	1.19627e+07	6.47133      	15.4927          	79.206  	83        
77 	421   	47918.8    	611158     	4.34545	1.19714e+07	6.47133      	15.4927          	78.02   	83        
78 	436   	1566.66    	25613.7    	4.34545	550231     	6.47133      	15.4927          	79.474  	83        
79 	420   	43249.6    	836252     	4.34545	1.84664e+07	6.47133      	15.4927          	79.668  	83        
80 	427   	21357.8    	235226     	4.31289	3.20706e+06	6.45699      	15.4975          	81.644  	113       
81 	421   	1.28816e+09	2.87747e+10	4.31289	6.44067e+11	6.45699      	15.4975          	83.566  	113       
82 	442   	24799.5    	256902     	4.22201	3.21277e+06	6.45716      	15.4458          	81.836  	77        
83 	415   	25279.3    	332453     	4.31745	6.01395e+06	6.43456      	15.3421          	82.904  	113       
84 	412   	109069     	1.59051e+06	4.25115	3.45145e+07	5.38502      	14.1286          	84.51   	82        
85 	418   	28707.6    	262940     	4.25115	3.21651e+06	5.38502      	14.1286          	85.122  	82        
86 	410   	2158.25    	33175.5    	4.27221	706699     	5.40429      	14.1208          	84.144  	84        
87 	438   	38837.8    	322002     	3.75274	3.15982e+06	4.69246      	13.9838          	84.748  	98        
88 	424   	308594     	6.475e+06  	3.74545	1.44668e+08	4.68772      	14.097           	89.04   	99        
89 	412   	19264.9    	216510     	3.73418	3.12766e+06	4.67484      	13.9783          	88.09   	96        
90 	417   	9239.12    	143296     	3.73418	3.12391e+06	4.67484      	13.9783          	90.492  	96        
91 	432   	1106.23    	19106.5    	3.72972	420821     	4.69563      	13.9888          	91.298  	95        
92 	419   	20643.2    	223596     	3.23202	3.09588e+06	4.2362       	13.8647          	86.748  	99        
93 	424   	4426.55    	79900.6    	3.62013	1.76003e+06	4.51943      	12.1237          	88.376  	104       
94 	418   	46015.6    	646421     	3.14552	1.20132e+07	4.08077      	11.4566          	89.038  	78        
95 	403   	14981.6    	200443     	3.52321	3.14827e+06	4.24997      	11.6603          	90.936  	87        
96 	433   	11106      	165744     	3.39658	3.14827e+06	4.34309      	11.2116          	89.83   	84        
97 	426   	21475.9    	226348     	3.33014	3.32728e+06	4.42886      	13.9976          	87.672  	93        
98 	426   	45858.2    	911814     	3.19814	2.032e+07  	4.21395      	12.9817          	89.424  	90        
99 	428   	46392      	634087     	3.19814	1.18502e+07	4.21395      	12.9817          	89.908  	90        
100	420   	5096.71    	82672.8    	3.22675	1.79222e+06	4.22701      	13.7861          	88.022  	83        
