gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.00464e+09	2.03054e+10	80.1495	4.53768e+11	             	                 	        	          
1  	425   	7.13652e+08	1.17656e+10	35.4126	2.3274e+11 	38.2589      	51.8674          	3.14    	3         
2  	413   	3.64542e+12	8.14325e+13	64.182 	1.82271e+15	66.6172      	59.4228          	3.246   	4         
3  	438   	3.52051e+07	7.82224e+08	64.182 	1.75087e+10	66.6172      	59.4228          	2.998   	4         
4  	435   	1.02977e+10	2.30021e+11	64.182 	5.14858e+12	66.6172      	59.4228          	5.224   	4         
5  	433   	201775     	1.04926e+06	42.6684	1.18083e+07	46.9724      	74.6748          	5.572   	5         
6  	404   	5.72043e+08	1.06295e+10	61.5819	2.32756e+11	64.2176      	90.122           	6.188   	5         
7  	432   	1.33783e+08	2.3413e+09 	23.166 	4.96893e+10	26.4776      	36.4084          	6.834   	6         
8  	410   	6.26542e+09	1.39828e+11	23.166 	3.12977e+12	26.4776      	36.4084          	7.378   	6         
9  	424   	231043     	1.0327e+06 	19.9739	1.19706e+07	21.5838      	34.8399          	11.068  	21        
10 	404   	161039     	829633     	18.6086	1.1946e+07 	20.5576      	32.9152          	12.182  	14        
11 	434   	1.1517e+09 	2.57203e+10	18.5984	5.75699e+11	20.5278      	32.8476          	13.374  	12        
12 	394   	9.96481e+06	1.62334e+08	18.1686	3.5388e+09 	19.4803      	31.7649          	15.124  	22        
13 	419   	767687     	7.63531e+06	16.2052	1.42775e+08	17.0314      	28.6624          	15.138  	22        
14 	424   	3.52974e+09	7.55053e+10	16.2052	1.68847e+12	17.0314      	28.6624          	17.132  	22        
15 	413   	3.59841e+09	7.8271e+10 	17.6424	1.7514e+12 	19.5254      	30.7847          	18.168  	10        
16 	427   	2.31654e+08	3.89838e+09	17.0732	7.95154e+10	18.9385      	30.9668          	19.68   	23        
17 	420   	3.3038e+14 	6.80513e+15	16.9874	1.51907e+17	18.8847      	26.0883          	20.522  	14        
18 	419   	1.0455e+10 	2.30565e+11	16.9874	5.16065e+12	18.8847      	26.0883          	21.588  	14        
19 	417   	9.53673e+08	1.75536e+10	17.2138	3.81415e+11	19.3712      	30.8164          	24.03   	27        
20 	420   	2.59438e+09	5.78781e+10	16.1743	1.29549e+12	18.1404      	27.2181          	22.846  	23        
21 	418   	1.52858e+08	3.40871e+09	16.0355	7.62978e+10	18.5801      	21.8599          	23.63   	28        
22 	407   	192268     	969021     	14.8611	1.31332e+07	16.829       	27.3681          	26.332  	32        
23 	427   	2.01197e+09	3.26635e+10	14.443 	6.24858e+11	15.9603      	25.6033          	26.694  	31        
24 	428   	4.63905e+10	8.09989e+11	12.4299	1.73844e+13	14.5869      	18.678           	26.09   	24        
25 	412   	1.71904e+08	3.3133e+09 	11.5914	7.34799e+10	13.4562      	18.7523          	25.92   	33        
26 	427   	1.06167e+09	1.22745e+10	11.1431	1.70748e+11	13.2568      	19.6931          	25.356  	31        
27 	414   	2.79843e+08	3.7507e+09 	8.35113	5.82484e+10	10.3488      	19.1366          	25.992  	32        
28 	408   	3.85973e+09	8.55783e+10	10.569 	1.91549e+12	12.2394      	19.0699          	27.684  	35        
29 	422   	4.62896e+11	1.03399e+13	10.4135	2.31439e+14	12.0997      	19.9154          	29.928  	35        
30 	426   	2.09394e+08	4.63681e+09	10.3904	1.03787e+11	12.0599      	19.5322          	30.858  	35        
31 	425   	2.23416e+11	4.98889e+12	10.0728	1.11667e+14	12.327       	22.7267          	31.804  	24        
32 	434   	2.05372e+08	4.5741e+09 	10.3451	1.02383e+11	12.0416      	18.9076          	33.83   	65        
33 	418   	1.53774e+08	3.40929e+09	9.99917	7.63109e+10	11.9613      	18.6915          	37.648  	38        
34 	423   	2.37879e+06	2.50784e+07	9.99917	4.13881e+08	11.9613      	18.6915          	39.214  	38        
35 	408   	1.06512e+06	1.35137e+07	9.99917	2.70075e+08	11.9613      	18.6915          	42.088  	38        
36 	433   	9.5982e+09 	2.11135e+11	10.1621	4.72543e+12	11.8683      	19.2812          	50.314  	52        
37 	409   	8.42875e+08	1.88039e+10	9.8883 	4.20889e+11	11.7076      	18.335           	55.356  	23        
38 	442   	3.53461e+09	4.7862e+10 	9.34909	8.46648e+11	11.1248      	18.5379          	42.832  	20        
39 	420   	5.50977e+12	1.23073e+14	9.34909	2.75476e+15	11.1248      	18.5379          	47.556  	20        
40 	419   	3.64644e+10	8.0781e+11 	9.06044	1.80811e+13	10.9718      	19.1026          	43.976  	30        
41 	392   	3.64468e+10	8.07811e+11	9.20853	1.80812e+13	10.5946      	14.8291          	47.29   	35        
42 	427   	1.33309e+10	2.97395e+11	8.41643	6.65663e+12	10.1452      	17.3022          	24.68   	18        
43 	416   	8.62514e+06	1.62118e+08	8.41643	3.61394e+09	10.1452      	17.3022          	27.208  	18        
44 	430   	4.50445e+07	7.99606e+08	8.24206	1.75173e+10	9.88242      	16.9381          	28.95   	25        
45 	408   	4.43336e+09	8.26687e+10	8.40546	1.80638e+12	10.1351      	17.3133          	31.484  	20        
46 	406   	6.8169e+08 	1.46045e+10	8.41643	3.26689e+11	10.1452      	17.3022          	34.262  	24        
47 	422   	7.32099e+09	1.63477e+11	8.42313	3.65913e+12	10.1475      	17.2852          	39.362  	38        
