gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	2.19968e+08	4.2596e+09 	28.8135	9.50039e+10	             	                 	        	          
1  	415   	7.41684e+08	1.65648e+10	28.8135	3.70772e+11	24.84        	42.2223          	3.172   	3         
2  	413   	4.65307e+07	1.02781e+09	27.0366	2.30057e+10	23.4077      	35.8394          	3.192   	8         
3  	413   	1.83783e+07	4.07267e+08	27.0366	9.11599e+09	23.4077      	35.8394          	3.296   	8         
4  	417   	1.16153e+06	1.58197e+07	27.0366	2.83903e+08	23.4077      	35.8394          	3.264   	8         
5  	420   	2.83387e+09	5.9957e+10 	27.0366	1.33999e+12	23.4077      	35.8394          	3.262   	8         
6  	394   	1.14066e+06	1.0776e+07 	27.0366	1.23504e+08	23.4077      	35.8394          	7.862   	8         
7  	449   	7.2013e+09 	1.60836e+11	27.0366	3.60001e+12	23.4077      	35.8394          	7.802   	12        
8  	422   	1.00142e+06	1.53203e+07	27.0366	3.25154e+08	23.4077      	35.8394          	7.538   	8         
9  	432   	168733     	1.65444e+06	27.0366	2.49399e+07	23.4077      	35.8394          	7.352   	8         
10 	423   	2.2624e+11 	5.05381e+12	27.0366	1.1312e+14 	23.4077      	35.8394          	7.188   	8         
11 	421   	1.0819e+08 	2.40114e+09	25.3831	5.37454e+10	21.4182      	33.352           	6.852   	7         
12 	425   	4.2087e+06 	5.33118e+07	25.8293	1.01169e+09	23.4224      	32.1677          	6.656   	19        
13 	435   	1.19085e+08	2.37927e+09	25.4422	5.28687e+10	21.5108      	32.4287          	6.05    	7         
14 	405   	1.15427e+06	1.56815e+07	25.8027	2.70496e+08	21.9375      	34.0801          	5.63    	10        
15 	425   	5.30792e+10	1.18509e+12	24.4603	2.65259e+13	20.8174      	34.0207          	6.548   	15        
16 	419   	1.58609e+08	3.42237e+09	21.9523	7.65878e+10	18.6684      	30.6772          	6.34    	14        
17 	416   	1.07044e+08	2.362e+09  	20.8759	5.28687e+10	17.9414      	32.8683          	6.004   	9         
18 	426   	999757     	1.60944e+07	20.8759	3.53035e+08	17.9414      	32.8683          	5.532   	9         
19 	417   	1.0301e+08 	2.1404e+09 	20.8759	4.78049e+10	17.9414      	32.8683          	5.936   	9         
20 	435   	774910     	9.90283e+06	20.8759	1.93865e+08	17.9414      	32.8683          	5.904   	9         
21 	427   	7.44099e+06	1.44395e+08	20.8759	3.22297e+09	17.9414      	32.8683          	6.39    	9         
22 	416   	2.72116e+08	6.05532e+09	20.8759	1.35538e+11	17.9414      	32.8683          	7.312   	13        
23 	398   	2.0624e+06 	2.69639e+07	20.8759	5.79733e+08	17.9414      	32.8683          	6.808   	9         
24 	413   	1.04191e+08	2.14684e+09	20.8759	4.80012e+10	17.9414      	32.8683          	7.158   	9         
25 	416   	1.6322e+09 	3.63918e+10	24.8541	8.14564e+11	20.9926      	33.3206          	6.346   	11        
26 	424   	1.39915e+06	1.62518e+07	24.4257	3.36928e+08	22.1233      	37.3872          	7.088   	8         
27 	408   	561241     	3.7469e+06 	24.4257	6.66056e+07	22.1233      	37.3872          	7.606   	8         
28 	406   	1.81002e+06	1.95812e+07	24.4257	3.53333e+08	22.1233      	37.3872          	8.714   	8         
29 	404   	954788     	9.33286e+06	21.6803	1.93865e+08	18.4217      	29.1998          	9.642   	5         
30 	428   	893162     	1.10011e+07	21.6803	2.41403e+08	18.4217      	29.1998          	11.428  	5         
31 	415   	1.83455e+10	4.09795e+11	21.6803	9.17248e+12	18.4217      	29.1998          	12.776  	5         
32 	436   	1.20865e+11	2.6997e+12 	21.6803	6.04276e+13	18.4217      	29.1998          	14.344  	5         
33 	436   	1.83021e+06	3.54211e+07	18.8649	7.9224e+08 	16.7529      	29.1665          	8.494   	18        
34 	435   	6.27047e+09	1.40055e+11	18.9023	3.13486e+12	16.5488      	21.0007          	9.176   	7         
35 	411   	3.22319e+06	6.13085e+07	18.9023	1.35873e+09	16.5488      	21.0007          	11.106  	7         
36 	438   	462833     	5.73912e+06	18.7595	1.18106e+08	16.1771      	23.9628          	12.196  	25        
37 	411   	7.64532e+06	1.64428e+08	18.2758	3.68018e+09	15.8758      	21.7567          	14.482  	14        
38 	425   	170832     	1.36605e+06	18.7595	1.67589e+07	16.1771      	23.9628          	14.424  	25        
39 	420   	1.91661e+08	4.27667e+09	17.4528	9.57252e+10	15.3665      	25.0557          	16.042  	27        
40 	414   	595635     	1.18485e+07	18.7595	2.6468e+08 	16.1771      	23.9628          	18.496  	25        
41 	416   	459440     	5.85951e+06	18.0357	1.21929e+08	15.7901      	25.8051          	20.186  	33        
42 	410   	4.28818e+10	9.57907e+11	16.238 	2.14409e+13	14.223       	16.9538          	19.968  	26        
43 	432   	1.86857e+06	3.04285e+07	16.0577	6.59385e+08	14.1963      	15.865           	23.03   	35        
44 	415   	7.5361e+09 	1.54341e+11	16.0577	3.43964e+12	14.1963      	15.865           	25.386  	35        
45 	420   	106193     	1.37461e+06	16.0577	2.51332e+07	14.1963      	15.865           	27.394  	35        
46 	408   	316718     	5.91344e+06	11.7685	1.30661e+08	12.0869      	19.5806          	37.648  	42        
47 	441   	99022.8    	1.01814e+06	11.4353	1.20102e+07	11.789       	19.0338          	40.572  	43        
48 	425   	2.68007e+09	5.98663e+10	9.95698	1.33999e+12	10.908       	18.4982          	40.07   	37        
49 	418   	171288     	1.30229e+06	9.31898	1.21692e+07	9.90774      	16.092           	35.492  	38        
50 	406   	147876     	1.16604e+06	9.70658	1.21533e+07	10.1036      	11.6515          	36.336  	37        
51 	422   	1.03407e+10	2.3099e+11 	9.70658	5.17026e+12	10.1036      	11.6515          	38.36   	37        
52 	410   	204413     	1.52425e+06	9.70658	1.7034e+07 	10.1036      	11.6515          	40.49   	37        
53 	423   	255933     	4.51878e+06	9.70658	1.00137e+08	10.1036      	11.6515          	41.388  	37        
54 	423   	7.92374e+08	1.76976e+10	9.95698	3.96127e+11	10.908       	18.4982          	43.298  	37        
55 	424   	286782     	1.9554e+06 	8.65066	2.8358e+07 	9.12964      	15.1166          	46.068  	62        
56 	404   	62808.1    	819268     	8.65066	1.56682e+07	9.12964      	15.1166          	46.37   	62        
57 	416   	1.34633e+06	2.79384e+07	8.54789	6.25043e+08	8.94102      	13.9158          	45.454  	62        
