gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.0221e+09 	1.99989e+10	32.2585	4.44927e+11	             	                 	        	          
1  	401   	2.78079e+09	5.74646e+10	32.2585	1.28603e+12	41.413       	58.7087          	4.16    	3         
2  	420   	2.18478e+08	2.74671e+09	32.2585	4.73173e+10	41.413       	58.7087          	4.056   	3         
3  	424   	405025     	2.13747e+06	32.2585	3.05854e+07	41.413       	58.7087          	4.04    	3         
4  	430   	4.09223e+09	8.61853e+10	32.2585	1.92744e+12	41.413       	58.7087          	3.822   	3         
5  	407   	1.34514e+09	2.78536e+10	32.2585	6.21745e+11	41.413       	58.7087          	3.656   	3         
6  	435   	3.57697e+08	4.94438e+09	32.2585	9.2279e+10 	41.413       	58.7087          	3.578   	3         
7  	419   	6.47057e+08	1.44488e+10	32.2585	3.2341e+11 	41.413       	58.7087          	3.388   	3         
8  	423   	1.79143e+09	3.99913e+10	32.2585	8.95129e+11	41.413       	58.7087          	3.37    	3         
9  	425   	262965     	2.1694e+06 	32.2585	4.04058e+07	41.413       	58.7087          	3.248   	3         
10 	427   	9.4827e+07 	2.11401e+09	32.2585	4.73182e+10	41.413       	58.7087          	3.256   	3         
11 	405   	1.65495e+08	3.69571e+09	32.2585	8.27215e+10	41.413       	58.7087          	3.172   	3         
12 	418   	1.73084e+08	3.69833e+09	32.2585	8.27205e+10	41.413       	58.7087          	3.256   	3         
13 	417   	931790     	1.39296e+07	32.2585	2.82784e+08	41.413       	58.7087          	3.258   	3         
14 	435   	8.98673e+08	1.93083e+10	32.2585	4.31868e+11	41.413       	58.7087          	3.276   	3         
15 	428   	5.81046e+08	1.29711e+10	32.2585	2.90333e+11	41.413       	58.7087          	3.222   	3         
16 	408   	7.34265e+06	1.50599e+08	22.9941	3.36703e+09	30.6594      	48.0571          	3.2     	4         
17 	414   	143894     	1.22938e+06	22.9941	1.796e+07  	30.6594      	48.0571          	3.198   	4         
18 	429   	2.57281e+09	5.74599e+10	22.9941	1.28613e+12	30.6594      	48.0571          	4.19    	4         
19 	434   	2.1169e+11 	4.72875e+12	22.9941	1.05844e+14	30.6594      	48.0571          	4.072   	4         
20 	417   	4.08723e+09	6.66195e+10	22.9941	1.28613e+12	30.6594      	48.0571          	4.07    	4         
21 	430   	4.51579e+08	1.00831e+10	22.9941	2.2569e+11 	30.6594      	48.0571          	3.95    	4         
22 	422   	1.0501e+08 	2.34071e+09	17.2119	5.23925e+10	23.7778      	42.0713          	3.886   	5         
23 	419   	3.46539e+07	7.71605e+08	22.9941	1.7271e+10 	30.6594      	48.0571          	4.202   	4         
24 	444   	3.39099e+11	7.57463e+12	22.9941	1.69544e+14	30.6594      	48.0571          	4.304   	4         
25 	429   	5.53293e+08	1.23501e+10	22.9941	2.76433e+11	30.6594      	48.0571          	4.312   	4         
26 	430   	222901     	1.44267e+06	22.9941	1.75565e+07	30.6594      	48.0571          	4.11    	4         
27 	418   	3.56311e+08	7.94862e+09	19.7406	1.77915e+11	27.3855      	40.6785          	4.072   	6         
28 	411   	5.59635e+08	1.23505e+10	22.9941	2.7643e+11 	30.6594      	48.0571          	4.184   	4         
29 	430   	772752     	1.04967e+07	22.9941	2.23432e+08	30.6594      	48.0571          	4.11    	4         
30 	407   	1.8025e+13 	4.02649e+14	19.7406	9.01252e+15	27.3855      	40.6785          	3.96    	6         
31 	433   	185181     	1.46476e+06	19.7406	2.4252e+07 	27.3855      	40.6785          	4.348   	6         
32 	408   	453300     	4.72818e+06	19.7406	9.79107e+07	27.3855      	40.6785          	4.262   	6         
33 	402   	1.29744e+12	2.89705e+13	22.9941	6.48449e+14	30.6594      	48.0571          	4.332   	4         
34 	429   	431447     	4.33038e+06	22.9941	8.14823e+07	30.6594      	48.0571          	4.276   	4         
35 	428   	2.33301e+07	4.97129e+08	22.9941	1.11232e+10	30.6594      	48.0571          	4.312   	4         
36 	421   	1.02647e+09	2.29258e+10	22.9941	5.13149e+11	30.6594      	48.0571          	4.292   	4         
37 	427   	1.49209e+08	3.31934e+09	20.4285	7.42974e+10	27.5382      	40.4032          	4.086   	9         
38 	415   	233856     	1.58337e+06	22.9941	1.71397e+07	30.6594      	48.0571          	4.384   	4         
39 	411   	4.34862e+07	9.23287e+08	22.9941	2.06576e+10	30.6594      	48.0571          	4.3     	4         
40 	407   	1.13905e+06	2.13843e+07	20.4285	4.77953e+08	27.5382      	40.4032          	4.234   	11        
41 	437   	1.07206e+06	2.00301e+07	22.9941	4.46439e+08	30.6594      	48.0571          	4.59    	4         
42 	425   	1.10301e+11	2.46393e+12	22.9941	5.51504e+13	30.6594      	48.0571          	4.736   	4         
43 	403   	327659     	2.02294e+06	19.1124	2.6833e+07 	27.2482      	43.047           	4.882   	14        
44 	436   	4.66164e+06	7.74536e+07	19.6659	1.63548e+09	27.4167      	42.0425          	4.95    	14        
45 	419   	9.80313e+07	2.18238e+09	18.1878	4.88487e+10	24.8271      	38.7664          	5.204   	19        
46 	426   	9.46996e+07	2.11392e+09	18.1878	4.7316e+10 	24.8271      	38.7664          	6.226   	19        
47 	427   	1.44781e+09	3.23379e+10	18.3587	7.23822e+11	24.9928      	39.0174          	6.856   	18        
48 	422   	9.14752e+08	1.55956e+10	18.3022	3.23376e+11	26.6537      	44.7146          	7.234   	9         
49 	417   	184604     	2.06835e+06	18.2089	4.04058e+07	24.8587      	38.7739          	7.874   	16        
50 	433   	9.50042e+07	2.11391e+09	17.5099	4.7316e+10 	24.9863      	39.0387          	8.672   	9         
51 	427   	2.66193e+07	5.9119e+08 	17.4223	1.32327e+10	24.8306      	38.7797          	9.79    	10        
52 	417   	218458     	2.10715e+06	17.4223	4.04058e+07	24.8306      	38.7797          	11.024  	10        
53 	427   	188254     	2.32762e+06	16.6536	4.69631e+07	24.1278      	38.8936          	13.652  	32        
