gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	2.54366e+08	3.19342e+09	83.0788	4.84925e+10	             	                 	        	          
1  	419   	5.88446e+08	1.03846e+10	80.5356	2.26823e+11	75.5998      	109.899          	2.942   	3         
2  	415   	2.36873e+07	5.1845e+08 	80.5356	1.16049e+10	75.5998      	109.899          	2.934   	3         
3  	423   	780623     	1.13376e+07	83.0788	2.5336e+08 	83.9526      	140.804          	2.928   	3         
4  	430   	1.37371e+11	3.06864e+12	38.6941	6.86855e+13	43.1688      	49.7156          	3.214   	4         
5  	436   	9.38918e+09	1.54994e+11	27.6228	3.09118e+12	26.0307      	45.5716          	3.21    	4         
6  	432   	9.29047e+11	2.07533e+13	27.6228	4.64523e+14	26.0307      	45.5716          	3.25    	4         
7  	435   	2.54303e+06	5.23313e+07	38.5692	1.17088e+09	43.0212      	49.5713          	3.28    	8         
8  	437   	3.72244e+07	7.65369e+08	31.7974	1.70799e+10	35.179       	43.5639          	6.09    	8         
9  	430   	4.1126e+08 	6.71968e+09	31.6383	1.30678e+11	34.0689      	39.8087          	6.422   	13        
10 	425   	2.27983e+08	3.12827e+09	25.0607	4.84925e+10	25.7165      	35.5086          	6.586   	9         
11 	419   	3.48112e+07	7.72076e+08	22.5453	1.72817e+10	23.6981      	36.2447          	7.23    	8         
12 	431   	4.1017e+06 	8.48811e+07	24.505 	1.89981e+09	27.6947      	41.951           	7.908   	6         
13 	422   	1.13102e+08	1.82763e+09	27.6228	3.71533e+10	26.0307      	45.5716          	8.868   	3         
14 	437   	6.93874e+07	1.08603e+09	23.9542	1.73321e+10	23.5187      	37.5694          	10.01   	11        
15 	419   	6.89236e+06	1.48937e+08	21.4456	3.33379e+09	22.5944      	38.3797          	11.196  	8         
16 	424   	2.39868e+07	5.29338e+08	21.4765	1.18485e+10	22.6396      	38.4484          	12.532  	17        
17 	401   	273253     	1.87946e+06	23.1189	3.25654e+07	25.4345      	45.8646          	13.64   	22        
18 	429   	3.10105e+07	4.33586e+08	20.0653	8.38453e+09	20.0137      	35.1851          	14.51   	18        
19 	425   	306518     	2.59618e+06	20.0611	5.24172e+07	20.0105      	35.18            	15.138  	23        
20 	433   	149970     	924428     	20.0611	1.19511e+07	20.0105      	35.18            	16.604  	23        
21 	418   	6.65663e+06	1.46549e+08	15.8292	3.28029e+09	17.0151      	25.067           	17.038  	24        
22 	434   	3.62269e+07	7.84386e+08	17.5748	1.75547e+10	17.6447      	31.1946          	18.66   	26        
23 	428   	1.77396e+06	3.78671e+07	17.5748	8.47554e+08	17.6447      	31.1946          	19.898  	26        
24 	434   	95191      	679471     	15.2511	1.26173e+07	16.1427      	25.2575          	21.054  	34        
25 	408   	3.27029e+06	7.10968e+07	15.2511	1.59113e+09	16.1427      	25.2575          	23.046  	34        
26 	419   	1.15875e+06	2.04393e+07	14.1158	4.53764e+08	15.4924      	22.9899          	30.236  	40        
27 	433   	133674     	789202     	11.6225	1.19838e+07	13.7682      	17.529           	36.982  	44        
28 	434   	643884     	9.76205e+06	11.5301	2.1378e+08 	13.7699      	16.9951          	36.254  	44        
29 	393   	157723     	1.15574e+06	10.5438	1.19422e+07	12.7464      	16.6101          	41.076  	44        
30 	443   	153592     	1.20131e+06	9.69874	1.48414e+07	11.7708      	17.945           	47.882  	43        
31 	424   	286436     	4.91704e+06	9.69874	1.09234e+08	11.7708      	17.945           	45.736  	43        
32 	426   	1.46248e+06	2.64804e+07	9.27597	5.82031e+08	10.8946      	17.2642          	45.99   	51        
33 	414   	2.39639e+06	5.0749e+07 	9.27597	1.13587e+09	10.8946      	17.2642          	47.692  	51        
34 	434   	530252     	9.02452e+06	9.27597	2.01136e+08	10.8946      	17.2642          	49.506  	51        
35 	414   	40832.2    	308787     	9.27597	3.24845e+06	10.8946      	17.2642          	52.786  	51        
36 	430   	442669     	6.64525e+06	9.6339 	1.45745e+08	12.8469      	18.9936          	53.62   	52        
37 	424   	125044     	1.17952e+06	9.95553	1.90469e+07	12.7184      	19.0655          	55.164  	37        
38 	433   	7.50199e+06	1.60884e+08	9.64794	3.5992e+09 	11.5182      	16.7472          	56.816  	54        
39 	412   	7.80743e+07	1.30568e+09	9.68175	2.66902e+10	11.82        	15.604           	59.63   	58        
40 	418   	9.03384e+06	1.99976e+08	9.59301	4.47612e+09	12.312       	15.7447          	62.524  	77        
41 	412   	118290     	888682     	9.19922	1.19114e+07	9.5071       	12.3763          	58.896  	48        
42 	411   	134288     	1.66651e+06	9.28622	3.23864e+07	11.1837      	17.5813          	59.75   	44        
43 	429   	393433     	6.71131e+06	8.92533	1.48147e+08	11.0212      	15.9625          	61.542  	127       
44 	421   	112477     	1.13586e+06	8.36144	1.84535e+07	10.6455      	14.8238          	63.628  	61        
45 	401   	684043     	1.44997e+07	8.27761	3.24513e+08	10.5514      	14.7711          	67.648  	131       
46 	416   	4.2281e+10 	9.44182e+11	8.07368	2.11337e+13	10.5912      	14.8005          	113.124 	130       
47 	414   	2.41902e+06	5.32545e+07	7.66271	1.192e+09  	10.0786      	14.1352          	91.736  	118       
48 	425   	72709.9    	724191     	7.95941	1.19576e+07	10.4695      	14.6444          	98.074  	130       
49 	426   	1.67894e+06	3.64342e+07	7.77108	8.15412e+08	10.2477      	14.2906          	117.95  	131       
50 	392   	47453.3    	375035     	6.61722	3.26884e+06	8.6196       	13.169           	112.814 	109       
51 	401   	22165.5    	251464     	5.62908	3.242e+06  	7.65885      	12.5688          	103.282 	111       
52 	402   	152404     	1.7562e+06 	5.49739	2.78352e+07	7.66772      	13.291           	102.77  	111       
53 	423   	1.207e+06  	2.48921e+07	5.34627	5.56549e+08	6.62901      	8.17273          	101.678 	104       
54 	432   	198348     	2.05417e+06	5.33204	3.43735e+07	7.4293       	12.5909          	100.566 	110       
55 	424   	8.28604e+08	1.75156e+10	5.2209 	3.91438e+11	7.23613      	11.4665          	99.908  	129       
56 	410   	49516.8    	384100     	5.17173	3.37695e+06	7.00037      	11.5404          	100.864 	128       
57 	426   	350789     	4.68409e+06	5.17173	9.55781e+07	7.00037      	11.5404          	99.728  	128       
58 	418   	3.42843e+08	7.65758e+09	5.17173	1.714e+11  	7.00037      	11.5404          	99.814  	128       
59 	394   	39642.2    	368198     	5.09972	5.07734e+06	6.04457      	6.88179          	101.58  	94        
60 	429   	70560.4    	657553     	5.08883	1.17242e+07	5.99543      	6.64186          	103.05  	94        
61 	414   	194272     	1.4263e+06 	5.05128	1.79257e+07	7.24423      	12.1128          	103.092 	109       
62 	414   	3.2043e+06 	4.39369e+07	5.03123	8.15391e+08	7.22424      	12.1327          	103.382 	110       
63 	413   	342959     	4.85967e+06	4.96663	1.00347e+08	7.26922      	12.1943          	104.594 	114       
64 	422   	1.10066e+06	1.56206e+07	5.03123	3.07588e+08	7.22424      	12.1327          	105.158 	110       
65 	430   	109629     	1.59392e+06	5.03123	3.49859e+07	7.22424      	12.1327          	104.578 	110       
66 	412   	1.21148e+10	2.70622e+11	5.05128	6.05735e+12	7.24423      	12.1128          	105.996 	109       
67 	414   	2.50181e+06	4.42654e+07	4.93169	9.70086e+08	6.85561      	11.8903          	105.584 	124       
68 	416   	98420.6    	678034     	4.79692	1.04943e+07	5.03778      	6.28119          	103.744 	97        
69 	420   	102468     	1.62324e+06	4.79692	3.57134e+07	5.03778      	6.28119          	106.576 	97        
70 	415   	35674.2    	303710     	4.79692	3.27509e+06	5.03778      	6.28119          	103.924 	97        
71 	416   	95252.7    	1.51052e+06	4.30846	3.28072e+07	4.58987      	5.37865          	102.912 	102       
72 	424   	91262      	723883     	4.22613	1.19567e+07	4.77152      	6.23718          	101.624 	102       
73 	421   	95526.1    	1.3221e+06 	4.11057	2.85218e+07	4.85063      	6.23803          	101.52  	86        
74 	412   	40403.5    	557579     	4.22613	1.17041e+07	4.77152      	6.23718          	99.976  	102       
75 	416   	25558.8    	268090     	3.63534	3.24122e+06	4.5434       	5.81062          	101.796 	114       
76 	423   	29305      	290685     	3.59817	3.27288e+06	4.4867       	5.6303           	91.766  	112       
77 	413   	236702     	4.29343e+06	3.58441	9.52848e+07	4.54492      	5.95514          	92.908  	120       
78 	426   	1.00483e+06	1.68534e+07	3.59817	3.63346e+08	4.4867       	5.6303           	93.512  	112       
79 	423   	164726     	1.73331e+06	3.59817	3.41301e+07	4.4867       	5.6303           	95.152  	112       
80 	412   	41012.7    	357854     	3.59817	4.41837e+06	4.4867       	5.6303           	94.676  	112       
81 	422   	87047.5    	851585     	3.63534	1.31888e+07	4.54339      	5.81059          	94.266  	113       
82 	406   	139514     	2.07303e+06	3.60445	4.57246e+07	4.65839      	6.33082          	94.782  	109       
83 	405   	131133     	1.41372e+06	3.65946	2.61166e+07	4.75975      	6.59738          	94.344  	107       
84 	420   	1.73358e+08	3.8697e+09 	3.69085	8.66159e+10	4.4968       	5.33701          	93.756  	111       
85 	438   	63427.4    	545004     	3.67101	8.70595e+06	4.6813       	6.72017          	93.63   	100       
86 	406   	76927      	538888     	3.57936	6.99695e+06	4.49219      	5.97088          	94.9    	101       
87 	410   	673716     	7.5825e+06 	3.60701	1.28145e+08	4.45204      	5.78849          	93.112  	114       
88 	419   	264117     	4.17002e+06	3.60701	9.2815e+07 	4.45204      	5.78848          	94.476  	114       
89 	414   	51644.9    	493039     	3.60701	8.68321e+06	4.45204      	5.78848          	94.836  	114       
90 	419   	607608     	1.27265e+07	3.57171	2.84808e+08	4.26616      	5.40855          	95.766  	107       
91 	429   	94807.9    	918908     	3.60706	1.84502e+07	4.45197      	5.78799          	95.006  	117       
92 	424   	45989.7    	352378     	3.60706	3.43936e+06	4.45197      	5.78799          	97.206  	117       
93 	422   	99213      	1.16348e+06	3.60706	2.18566e+07	4.45197      	5.78799          	98.712  	117       
94 	428   	105404     	851674     	3.60706	1.17042e+07	4.45197      	5.78799          	97.152  	117       
95 	413   	13115.8    	198124     	3.60701	3.1502e+06 	4.45204      	5.78849          	96.96   	112       
96 	427   	37018.4    	347552     	3.60706	4.25082e+06	4.45197      	5.78799          	96.148  	117       
97 	433   	99591.5    	823737     	3.46231	1.18953e+07	4.50525      	6.05082          	96.338  	105       
98 	412   	181372     	2.11017e+06	3.63485	3.45942e+07	4.42266      	5.2624           	97.752  	103       
99 	420   	280838     	5.00689e+06	3.717  	1.11716e+08	4.55948      	5.67626          	99.216  	83        
100	389   	1.70073e+06	3.24538e+07	3.47939	7.18997e+08	4.60229      	6.10764          	100.016 	91        
