gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	2.24612e+08	3.10915e+09	39.9788	4.86074e+10	             	                 	        	          
1  	431   	80593.6    	765008     	25.9629	1.23654e+07	18.8526      	32.7256          	6.022   	5         
2  	421   	4.12504e+09	8.78596e+10	25.9629	1.96557e+12	18.8526      	32.7256          	6.146   	5         
3  	431   	165629     	1.42112e+06	23.6313	2.04757e+07	18.8592      	30.0727          	6.214   	9         
4  	430   	609801     	8.04604e+06	23.4328	1.56833e+08	17.6991      	30.3489          	6.628   	7         
5  	424   	6.49973e+07	1.44857e+09	23.4328	3.24237e+10	17.6991      	30.3489          	6.838   	7         
6  	416   	8.27578e+06	1.4852e+08 	24.1945	3.27378e+09	19.1237      	30.5732          	7.442   	10        
7  	429   	6.74859e+06	1.46263e+08	24.4296	3.27362e+09	18.2337      	31.8323          	7.904   	10        
8  	418   	742996     	1.29296e+07	24.3676	2.86137e+08	19.4429      	32.1611          	8.366   	13        
9  	422   	272137     	3.71777e+06	23.8508	7.93325e+07	17.9506      	30.4514          	9.072   	15        
10 	417   	4.53978e+09	9.19956e+10	20.9934	2.04757e+12	15.5483      	28.1026          	5.61    	10        
11 	413   	1.61055e+09	3.59666e+10	23.1113	8.05043e+11	17.3175      	30.3792          	5.596   	8         
12 	405   	1.90008e+06	3.07907e+07	23.1113	6.69849e+08	17.3175      	30.3792          	5.552   	8         
13 	407   	9.74547e+07	2.17161e+09	23.1113	4.86074e+10	17.3175      	30.3792          	5.536   	8         
14 	425   	2.24971e+06	2.19583e+07	23.1113	3.19341e+08	17.3175      	30.3792          	5.94    	8         
15 	421   	1.42494e+07	3.14873e+08	24.6025	7.04794e+09	17.9182      	31.362           	6.19    	7         
16 	416   	2.81484e+09	6.28677e+10	25.9629	1.40717e+12	18.8526      	32.7256          	6.516   	5         
17 	413   	131901     	1.39467e+06	25.143 	2.05201e+07	18.3284      	31.955           	7.108   	9         
18 	423   	1.24123e+08	2.24047e+09	25.143 	4.86187e+10	18.3284      	31.955           	7.584   	9         
19 	411   	8.80954e+06	1.93358e+08	24.1741	4.32783e+09	19.1694      	31.0178          	8.392   	7         
