gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	533901     	5.38304e+06	79.0455	1.04935e+08	             	                 	        	          
1  	430   	9.29383e+07	2.03995e+09	79.0455	4.56607e+10	87.986       	147.043          	3.48    	3         
2  	414   	1.31856e+06	2.15048e+07	66.2151	4.59719e+08	67.0545      	58.9042          	3.434   	6         
3  	424   	5.85772e+06	3.60506e+07	65.677 	3.11293e+08	66.5028      	59.0654          	4.734   	13        
4  	422   	4.70496e+08	9.78527e+09	49.1238	2.18434e+11	51.3093      	51.4231          	4.886   	8         
5  	405   	2.26243e+07	4.93875e+08	48.1599	1.10549e+10	50.3476      	51.1187          	5.11    	6         
6  	412   	5.75871e+07	1.26822e+09	47.3898	2.83874e+10	49.5706      	50.8527          	5.742   	10        
7  	415   	2.62249e+09	5.85552e+10	47.3898	1.31065e+12	49.5706      	50.8527          	6.002   	10        
8  	417   	2.48127e+07	5.15285e+08	47.9999	1.15306e+10	50.1859      	51.1042          	6.382   	9         
9  	418   	3.71164e+06	3.92175e+07	47.9999	6.47851e+08	50.1859      	51.1042          	7.116   	9         
10 	399   	3.45804e+09	7.72108e+10	48.1599	1.72822e+12	50.3476      	51.1187          	8.2     	6         
11 	420   	1.14044e+06	9.46076e+06	48.1599	1.43203e+08	50.3476      	51.1187          	8.102   	6         
12 	403   	9.03864e+07	1.99454e+09	39.5557	4.46444e+10	34.1159      	46.9312          	9.656   	3         
13 	426   	4.36058e+07	8.314e+08  	39.4057	1.83234e+10	34.5244      	43.3174          	10.418  	5         
14 	404   	334935     	4.52807e+06	20.2404	9.85372e+07	20.0797      	31.4238          	11.262  	9         
15 	420   	3.48636e+07	7.4042e+08 	20.2404	1.65669e+10	20.0797      	31.4238          	12.098  	9         
16 	433   	557134     	6.16214e+06	20.2404	9.89869e+07	20.0797      	31.4238          	13.15   	9         
17 	407   	2.0202e+07 	3.02885e+08	20.2468	6.46458e+09	19.7732      	30.4423          	13.464  	10        
18 	426   	445625     	1.86553e+06	19.7834	1.8183e+07 	19.5779      	30.4304          	12.544  	10        
19 	408   	237351     	1.31703e+06	19.0359	1.62954e+07	17.5279      	21.5472          	9.744   	9         
20 	418   	571270     	7.4841e+06 	17.5022	1.65597e+08	17.1729      	25.8042          	10.644  	11        
21 	424   	1.1766e+08 	2.62471e+09	16.5391	5.87492e+10	18.6262      	31.0945          	11.936  	13        
22 	428   	2.28139e+09	2.66656e+10	15.1475	3.71796e+11	16.7489      	26.0542          	12.564  	16        
23 	400   	5.16644e+10	1.05161e+12	15.1174	2.3518e+13 	16.5264      	24.4963          	12.836  	25        
24 	420   	6.02232e+13	1.34508e+15	14.918 	3.01071e+16	16.1327      	23.3834          	13.764  	17        
25 	410   	3.05779e+09	3.31286e+10	14.918 	4.13727e+11	16.1327      	23.3834          	14.748  	17        
26 	416   	1.1135e+15 	2.48736e+16	14.8115	5.56747e+17	16.02        	23.2625          	16.776  	32        
27 	419   	1.50134e+09	2.28977e+10	14.8115	3.71796e+11	16.02        	23.2625          	18.302  	32        
28 	438   	7.43935e+08	1.66106e+10	14.7627	3.71796e+11	16.0846      	23.7136          	19.9    	34        
29 	425   	2.85027e+09	3.09124e+10	14.6394	3.71796e+11	15.0415      	18.5977          	22.04   	22        
30 	434   	1.24314e+09	1.78888e+10	14.6394	2.83457e+11	15.0415      	18.5977          	23.862  	22        
31 	416   	2.13802e+09	2.74358e+10	14.4205	3.71796e+11	15.4983      	22.0336          	26.892  	47        
32 	409   	2.12981e+09	2.7473e+10 	14.2473	3.71796e+11	15.3454      	20.895           	29.634  	35        
33 	423   	3.26233e+09	6.02468e+10	13.9619	1.3105e+12 	14.8862      	21.96            	30.23   	47        
34 	418   	383217     	4.93951e+06	13.9619	1.07311e+08	14.8862      	21.96            	32.496  	47        
35 	436   	1.51859e+09	3.39002e+10	13.7457	7.58791e+11	14.2893      	17.5381          	36.182  	22        
36 	435   	2.46219e+13	5.50012e+14	12.6913	1.2311e+16 	13.9603      	22.1742          	37.144  	24        
37 	421   	1.41431e+09	2.22968e+10	12.6913	3.72001e+11	13.9603      	22.1742          	39.4    	24        
38 	408   	1.91684e+06	4.05022e+07	11.4703	9.06507e+08	12.3509      	18.6602          	35.296  	24        
39 	426   	2.51989e+09	4.23394e+10	11.4703	8.60098e+11	12.3509      	18.6602          	38.598  	24        
40 	423   	5.40594e+08	9.76657e+09	11.1034	2.10366e+11	12.1743      	20.9705          	36.58   	74        
41 	407   	1.85368e+09	3.08818e+10	10.8751	6.22028e+11	11.8773      	20.1561          	38.924  	74        
42 	436   	141602     	928138     	10.2506	1.19681e+07	10.8898      	16.7126          	34.134  	80        
43 	436   	1.15931e+09	1.6058e+10 	10.0384	2.49444e+11	10.5365      	15.6387          	40.244  	66        
44 	414   	2.9024e+08 	6.42428e+09	10.2157	1.43792e+11	10.5036      	14.3737          	47.292  	81        
45 	421   	2.54805e+06	5.55772e+07	9.59761	1.244e+09  	10.4165      	17.4729          	54.418  	58        
46 	431   	6.59894e+09	1.05739e+11	9.72334	1.94037e+12	10.5943      	18.4096          	67.382  	55        
47 	406   	2.99082e+09	6.68088e+10	9.21526	1.49539e+12	9.93389      	17.3802          	68.058  	63        
48 	431   	231316     	3.19244e+06	9.18609	6.65087e+07	9.74614      	15.6346          	56.878  	64        
49 	414   	6.03168e+10	1.34237e+12	9.09409	3.00463e+13	9.72596      	16.0888          	58.698  	57        
50 	435   	4.68792e+13	1.01855e+15	9.18468	2.27904e+16	9.71988      	15.7739          	56.584  	66        
51 	419   	2.17743e+08	3.37216e+09	9.15282	5.44461e+10	9.64464      	15.1735          	57.178  	73        
52 	401   	3.74935e+10	8.27797e+11	9.00529	1.85278e+13	9.82516      	19.6556          	58.106  	75        
53 	419   	4.9121e+10 	1.08653e+12	8.81329	2.43193e+13	9.61196      	19.1177          	59.366  	77        
54 	417   	3.05742e+14	6.82817e+15	8.58305	1.52836e+17	9.30658      	15.0559          	60.752  	74        
55 	408   	2.18901e+14	4.88967e+15	8.58305	1.09446e+17	9.30658      	15.0559          	60.818  	74        
56 	412   	8.67308e+07	1.84694e+09	8.1992 	4.12934e+10	8.67301      	14.9241          	61.924  	73        
57 	413   	26416.9    	337325     	8.16922	6.71753e+06	8.63245      	15.0293          	62.828  	73        
58 	431   	1.09529e+10	2.44667e+11	8.37125	5.4764e+12 	9.37916      	19.1173          	64.126  	79        
59 	416   	1.65362e+08	3.25739e+09	8.36142	7.21769e+10	9.37017      	19.1083          	65.078  	77        
60 	424   	6.57206e+09	1.46808e+11	8.36142	3.28602e+12	9.37017      	19.1083          	65.506  	77        
61 	421   	1.09733e+11	2.448e+12  	8.36142	5.47939e+13	9.37017      	19.1083          	67.124  	77        
62 	421   	2.09561e+14	4.68123e+15	8.36142	1.0478e+17 	9.37017      	19.1083          	66.118  	77        
63 	414   	2.03434e+14	4.54436e+15	8.36538	1.01717e+17	9.36239      	18.9892          	65.956  	84        
64 	435   	1.25278e+17	2.79851e+18	8.10035	6.26392e+19	8.36612      	12.9113          	67.254  	72        
65 	415   	58008.7    	600720     	8.10035	1.19681e+07	8.36612      	12.9113          	68.93   	72        
66 	405   	1.50277e+08	3.35613e+09	7.9298 	7.51206e+10	8.58517      	17.2844          	72.496  	90        
67 	415   	1.60685e+09	3.51017e+10	7.92329	7.85516e+11	8.79994      	14.8026          	71.652  	83        
68 	438   	8.22554e+11	1.83737e+13	7.92329	4.1126e+14 	8.79994      	14.8026          	76.18   	83        
69 	428   	2.03274e+10	4.52754e+11	7.4695 	1.01341e+13	8.23314      	14.455           	77.216  	82        
70 	431   	1.69675e+12	3.79014e+13	7.4517 	8.4835e+14 	8.20669      	14.4384          	77.56   	78        
71 	421   	6.5384e+09 	1.46055e+11	7.43432	3.26917e+12	8.18545      	14.4374          	77.214  	93        
72 	417   	62118.5    	1.10694e+06	7.27895	2.44314e+07	7.6395       	12.8179          	78.068  	83        
73 	427   	1.06983e+10	2.38977e+11	7.22886	5.34905e+12	8.04574      	14.4405          	78.778  	103       
74 	434   	12829.3    	172091     	7.18424	3.18388e+06	7.62348      	13.2769          	79.88   	80        
75 	436   	5.20362e+09	1.16237e+11	6.77348	2.60174e+12	7.40656      	13.4057          	78.272  	81        
76 	427   	1.88628e+10	4.21342e+11	6.77348	9.43093e+12	7.40656      	13.4057          	81.94   	81        
77 	421   	36150.7    	552903     	6.77348	1.19681e+07	7.40656      	13.4057          	83.372  	81        
78 	421   	4.08101e+09	8.991e+10  	6.78193	2.01232e+12	7.39813      	13.2698          	81.796  	82        
79 	428   	31701.2    	275523     	6.78193	3.64101e+06	7.39813      	13.2698          	84.954  	82        
80 	412   	4.1791e+08 	6.76324e+09	6.78193	1.28233e+11	7.39813      	13.2698          	85.568  	82        
81 	421   	80791.2    	999133     	6.77227	1.73113e+07	7.40379      	13.3593          	84.532  	86        
82 	428   	16198.8    	231729     	6.77227	4.70084e+06	7.40379      	13.3593          	85.854  	86        
83 	419   	27816.8    	398616     	6.77227	8.53492e+06	7.40379      	13.3593          	87.486  	86        
84 	426   	3.61295e+13	8.06884e+14	6.76478	1.80605e+16	7.40979      	13.4374          	87.864  	90        
85 	421   	4.43369e+09	7.89495e+10	6.57737	1.74529e+12	7.1037       	13.1779          	89.9    	89        
86 	409   	6.99501e+10	1.56254e+12	6.57737	3.49744e+13	7.1037       	13.1779          	88.054  	89        
87 	412   	76094      	1.1791e+06 	6.57684	2.50349e+07	7.10501      	13.1726          	88.192  	85        
88 	426   	4.37204e+10	9.76639e+11	6.46859	2.18602e+13	6.99189      	10.9716          	90.762  	98        
89 	416   	2.19898e+08	4.91196e+09	6.46859	1.09945e+11	6.99189      	10.9716          	92.3    	98        
90 	427   	132405     	2.69823e+06	6.47508	6.03298e+07	7.00914      	11.0355          	95.828  	99        
91 	435   	2.22195e+08	4.96133e+09	6.3314 	1.1105e+11 	6.85636      	12.9862          	95.474  	93        
92 	424   	4.03362e+10	9.01035e+11	6.3314 	2.01679e+13	6.85636      	12.9862          	92.804  	93        
93 	415   	12097.9    	130400     	6.31992	1.84677e+06	6.874        	12.8898          	95.296  	86        
94 	416   	44786      	784965     	6.29248	1.73516e+07	7.26887      	14.6878          	105.736 	125       
95 	425   	3.29654e+09	7.36361e+10	6.29248	1.6482e+12 	7.26887      	14.6878          	108.688 	125       
96 	428   	36142.9    	480761     	6.28912	8.07436e+06	7.26017      	14.6798          	115.52  	124       
97 	420   	32444.4    	373821     	6.05314	7.09838e+06	6.81952      	12.1521          	120.162 	107       
98 	432   	13749.6    	180560     	6.05111	3.18388e+06	6.82126      	12.1603          	112.212 	107       
99 	402   	2.89715e+13	6.47174e+14	6.02849	1.44857e+16	6.74068      	11.8187          	112.826 	125       
100	432   	1.79154e+09	4.00175e+10	6.04523	8.95714e+11	6.82728      	12.1819          	111.5   	110       
