gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	4.66686e+08	1.0419e+10 	113.061	2.3321e+11 	             	                 	        	          
1  	437   	577214     	2.86596e+06	76.8341	2.31416e+07	73.2117      	92.5966          	3.28    	6         
2  	422   	7.74255e+09	1.7293e+11 	27.3577	3.87072e+12	26.2957      	43.3342          	5.498   	3         
3  	391   	405697     	2.5689e+06 	20.1537	4.39273e+07	20.836       	38.7129          	5.666   	5         
4  	417   	2.90341e+09	5.53987e+10	20.1537	1.21833e+12	20.836       	38.7129          	5.804   	5         
5  	421   	938243     	1.16074e+07	20.1401	2.15346e+08	20.8348      	38.74            	6.09    	11        
6  	422   	7.51872e+09	1.66715e+11	19.9487	3.73161e+12	20.8556      	39.2383          	6.37    	12        
7  	422   	1.0338e+08 	2.15427e+09	19.3786	4.81025e+10	20.7406      	40.3881          	6.382   	11        
8  	421   	7.99675e+06	1.47138e+08	19.3786	3.23789e+09	20.7406      	40.3881          	6.788   	11        
9  	423   	1.15298e+09	2.57519e+10	20.6636	5.76406e+11	21.1697      	38.4835          	7.604   	14        
10 	420   	7.44957e+07	1.65731e+09	20.6605	3.7096e+10 	21.1675      	38.4847          	8.688   	13        
11 	428   	118018     	760130     	20.6636	1.21181e+07	21.1697      	38.4835          	8.674   	14        
12 	431   	399657     	3.19664e+06	20.1537	6.06463e+07	20.836       	38.7129          	9.796   	5         
13 	401   	229827     	1.58126e+06	19.7054	2.4894e+07 	19.4594      	31.615           	10.664  	12        
14 	437   	501043     	6.92152e+06	20.1537	1.51912e+08	20.836       	38.7129          	11.536  	5         
15 	420   	183199     	1.46344e+06	20.1537	2.49578e+07	20.836       	38.7129          	12.55   	5         
16 	428   	414786     	5.26767e+06	19.4859	1.12021e+08	20.1443      	31.7272          	12.804  	13        
17 	415   	1.01252e+08	2.2462e+09 	18.7083	5.02771e+10	19.8095      	32.6491          	15.214  	12        
18 	430   	927685     	1.31417e+07	19.1313	2.88329e+08	19.4941      	31.8945          	17.36   	11        
19 	418   	1.25457e+08	2.79984e+09	19.1313	6.26692e+10	19.4941      	31.8945          	20.076  	11        
20 	417   	257608     	2.45038e+06	19.1313	4.33241e+07	19.4941      	31.8945          	20.778  	11        
21 	408   	128209     	1.59905e+06	19.224 	2.59283e+07	19.6446      	31.4164          	22.86   	14        
22 	408   	383560     	4.123e+06  	18.7711	6.79318e+07	19.6366      	32.2251          	24.79   	40        
23 	393   	48911.7    	401635     	18.3357	7.18303e+06	19.0266      	31.8064          	22.526  	43        
24 	409   	78693      	726971     	17.6665	1.0565e+07 	18.356       	26.9367          	30.99   	12        
25 	417   	145467     	2.72358e+06	16.4401	6.08444e+07	16.8771      	28.7012          	36.252  	25        
26 	412   	6.93323e+07	1.09292e+09	15.6416	1.73874e+10	16.3015      	27.1595          	24.316  	25        
27 	409   	373874     	7.21348e+06	15.6416	1.61176e+08	16.3015      	27.1595          	23.662  	25        
28 	417   	21582.7    	161193     	15.6416	1.86503e+06	16.3015      	27.1595          	24.51   	25        
29 	415   	79144.6    	637801     	15.6588	1.21154e+07	16.3256      	27.134           	25.08   	25        
30 	414   	4.62925e+07	1.0324e+09 	15.6416	2.31083e+10	16.3015      	27.1595          	27.178  	25        
31 	416   	406029     	7.31872e+06	15.6588	1.62479e+08	16.3256      	27.134           	28.996  	25        
32 	424   	29863      	244218     	15.5443	3.2324e+06 	16.2579      	26.9791          	29.93   	52        
33 	431   	46921      	576323     	14.6849	1.21096e+07	15.1983      	27.0073          	32.266  	41        
34 	423   	295658     	5.37783e+06	14.6707	1.19233e+08	15.1972      	26.9612          	41.554  	46        
35 	431   	20014.6    	224854     	13.6361	3.23327e+06	14.1206      	25.7406          	43.498  	42        
36 	403   	39441.7    	439008     	13.6361	8.29569e+06	14.1206      	25.7406          	43.828  	42        
37 	415   	9329.37    	84617.9    	12.4055	1.2335e+06 	11.9773      	19.355           	44.776  	38        
38 	410   	2.0967e+06 	2.93401e+07	12.3124	5.98187e+08	12.3361      	19.2597          	36.978  	64        
39 	435   	1.72515e+06	2.8817e+07 	11.5845	5.98272e+08	10.9488      	17.7908          	37.628  	53        
40 	398   	328462     	6.38662e+06	11.5926	1.4243e+08 	10.9952      	18.9787          	39.062  	41        
41 	421   	755662     	1.61053e+07	11.4209	3.60466e+08	10.8549      	18.8183          	38.656  	43        
42 	410   	1.33246e+06	1.67843e+07	11.0317	2.39051e+08	10.6979      	17.9666          	39.77   	58        
43 	410   	40831.8    	330311     	11.0317	3.39701e+06	10.6979      	17.9666          	41.794  	58        
44 	431   	1.9907e+06 	3.16459e+07	11.0373	5.86905e+08	10.6996      	17.9714          	43.784  	57        
