gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	9.75851e+08	2.10313e+10	112.828	4.70457e+11	             	                 	        	          
1  	418   	1.40933e+14	3.14787e+15	79.1069	7.0459e+16 	77.0285      	105.726          	3.328   	3         
2  	418   	1.62187e+06	3.41193e+07	102.459	7.6355e+08 	93.3095      	113.332          	3.414   	8         
3  	409   	7.12916e+06	1.50756e+08	89.6758	3.37148e+09	89.0853      	132.489          	3.746   	5         
4  	435   	6.94733e+06	1.50633e+08	21.9301	3.3715e+09 	19.1919      	31.0956          	3.77    	5         
5  	416   	2.59735e+10	5.65179e+11	56.6576	1.26466e+13	52.172       	73.1206          	3.66    	5         
6  	421   	611728     	8.35571e+06	56.6576	1.65388e+08	52.172       	73.1206          	3.694   	5         
7  	415   	38548.2    	318622     	56.6576	4.8846e+06 	52.172       	73.1206          	3.582   	5         
8  	439   	40301.7    	241633     	68.9285	3.09588e+06	61.8365      	56.8071          	3.682   	6         
9  	430   	9.68023e+07	2.1619e+09 	68.9504	4.83901e+10	61.8488      	56.7717          	3.608   	4         
10 	409   	228006     	4.80309e+06	68.9504	1.07512e+08	61.8488      	56.7717          	3.85    	4         
11 	407   	9.66529e+07	2.15886e+09	68.9504	4.83219e+10	61.8488      	56.7717          	3.942   	4         
12 	417   	8.6735e+06 	1.56461e+08	68.9504	3.37142e+09	61.8488      	56.7717          	4.51    	4         
13 	426   	106215     	2.0862e+06 	88.0315	4.66861e+07	79.2423      	62.5618          	4.814   	8         
14 	433   	13575.9    	66872.7    	69.0882	691672     	62.7555      	61.3503          	5.452   	6         
15 	417   	9379.7     	71992.1    	68.9341	1.2856e+06 	63.8779      	71.9026          	6.044   	7         
16 	438   	11926.9    	56525.4    	68.9504	436147     	61.8488      	56.7717          	6.68    	4         
17 	415   	10670.1    	64670.4    	68.9504	1.05977e+06	61.8488      	56.7717          	7.418   	4         
18 	421   	2.52248e+08	5.63448e+09	68.9504	1.26117e+11	61.8488      	56.7717          	8.596   	4         
19 	425   	18006.2    	78514.2    	61.3654	918500     	57.443       	87.8744          	10.096  	22        
20 	414   	19116      	183574     	48.4341	3.78994e+06	42.1589      	46.762           	11.59   	39        
21 	426   	6.75205e+06	1.50626e+08	19.7179	3.37147e+09	18.6202      	29.871           	13.04   	11        
22 	415   	7317.93    	39200.2    	19.7179	493047     	18.6202      	29.871           	15.81   	11        
23 	450   	5.71086e+07	9.22578e+08	38.0442	1.74091e+10	37.7211      	40.1516          	19.022  	15        
24 	425   	7071.67    	55230.3    	35.1403	913835     	31.0533      	45.1224          	22.782  	27        
25 	416   	30011.9    	572343     	35.1403	1.27819e+07	31.0533      	45.1224          	27.754  	27        
26 	408   	3568.08    	24790.5    	35.1403	442624     	31.0533      	45.1224          	32.18   	27        
27 	424   	6039.15    	65627.9    	35.0555	1.32319e+06	30.9871      	45.3267          	36.756  	27        
28 	410   	5889.74    	51146.4    	22.5627	904479     	20.6018      	31.1076          	44.018  	41        
29 	409   	3091.85    	30594.7    	22.5627	437121     	20.6018      	31.1076          	47.022  	41        
30 	419   	3343.97    	23528.3    	21.1602	388955     	19.2368      	29.8193          	48.732  	42        
31 	424   	3184.85    	21825.6    	22.4433	273342     	20.2062      	29.7126          	48.162  	46        
32 	396   	1446.44    	11345.9    	22.4433	152570     	20.2062      	29.7126          	45.38   	46        
33 	421   	8.61251e+13	1.92389e+15	22.416 	4.30625e+16	20.1808      	29.7565          	41.53   	45        
34 	415   	7231.23    	92310      	19.571 	1.97775e+06	17.8602      	26.7344          	42.118  	41        
35 	413   	9.64033e+07	2.15337e+09	18.4112	4.8199e+10 	16.8982      	26.5636          	42.44   	41        
36 	433   	3.47112e+07	7.74488e+08	17.9698	1.73354e+10	16.5868      	26.6176          	43.032  	25        
37 	450   	6572.87    	64167.7    	17.9892	954704     	16.6067      	26.634           	46.022  	23        
38 	424   	2691.54    	29402.7    	17.8289	458399     	16.5134      	26.7339          	46.656  	27        
39 	423   	1.36843e+08	2.99986e+09	17.8289	6.71363e+10	16.5134      	26.7339          	47.31   	27        
40 	417   	18116.2    	337816     	17.9024	7.53855e+06	16.4838      	26.39            	48.012  	31        
41 	419   	83.2862    	254.486    	17.8544	4553.67    	16.4651      	26.4985          	49.084  	36        
42 	434   	462.509    	5933.57    	17.7873	98857.9    	16.6038      	26.3672          	52.574  	42        
43 	430   	139.4      	1497.67    	17.6945	33460.7    	16.4168      	26.7099          	53.582  	61        
