gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	7.03577e+11	1.57024e+13	82.5944	3.51468e+14	             	                 	        	          
1  	407   	4.02491e+07	7.62221e+08	27.651 	1.67544e+10	26.0025      	44.973           	3.14    	4         
2  	417   	203404     	1.8412e+06 	78.9731	3.33567e+07	90.4134      	91.158           	3.148   	7         
3  	401   	2.26721e+14	5.06457e+15	78.9731	1.13361e+17	90.4134      	91.158           	3.246   	7         
4  	420   	1.63572e+09	3.62589e+10	78.9731	8.11575e+11	90.4134      	91.158           	3.19    	7         
5  	438   	9.58284e+07	2.136e+09  	82.4065	4.78104e+10	82.1914      	65.8391          	3.448   	7         
6  	422   	2.0313e+08 	4.53423e+09	73.8495	1.0149e+11 	70.3509      	71.7162          	3.716   	7         
7  	426   	3.32432e+07	7.3978e+08 	79.4252	1.65587e+10	88.1204      	97.1464          	3.948   	4         
8  	406   	76089      	813592     	82.5944	1.36854e+07	84.437       	148.876          	4.338   	3         
9  	412   	60911.1    	676901     	73.8495	1.2207e+07 	70.3509      	71.7162          	4.762   	8         
10 	439   	7319.66    	146934     	74.8854	3.2861e+06 	70.6463      	75.2872          	5.564   	14        
11 	436   	5421.35    	49987      	75.0257	768438     	70.7341      	75.4329          	5.984   	16        
12 	431   	5.74835e+06	1.2824e+08 	75.0257	2.87041e+09	70.7341      	75.4329          	7.062   	16        
13 	416   	2095.29    	25963.8    	73.6835	427748     	70.286       	71.0813          	8.348   	10        
14 	434   	928.607    	8730.72    	72.5787	121715     	72.4779      	62.1705          	9.358   	15        
15 	417   	3803.43    	35942      	48.3701	491375     	48.8537      	41.7999          	10.984  	17        
16 	422   	4.42844e+08	9.89238e+09	18.3993	2.21422e+11	20.3107      	32.8482          	12.546  	15        
17 	429   	703.617    	6261.95    	18.1277	91191.3    	20.0264      	32.9517          	14.732  	15        
18 	432   	4946.93    	46408.8    	18.1277	645369     	20.0264      	32.9517          	16.596  	15        
19 	409   	1186.8     	19226.1    	18.3514	427441     	20.2625      	32.8833          	18.758  	13        
20 	419   	3.3119e+07 	7.39801e+08	18.3514	1.6559e+10 	20.2625      	32.8833          	19.866  	13        
21 	428   	597.355    	10071      	18.3514	225547     	20.2625      	32.8833          	21.622  	12        
22 	432   	2995.98    	30534.4    	18.2969	428414     	20.1915      	32.8176          	23.156  	16        
23 	413   	2.31257e+07	5.16527e+08	18.2969	1.15615e+10	20.1915      	32.8176          	24.812  	17        
24 	416   	1007.1     	9152.33    	18.2126	147371     	20.1255      	32.925           	25.526  	13        
25 	427   	17157.5    	368287     	18.2126	8.24291e+06	20.1255      	32.925           	26.558  	13        
26 	424   	4.42847e+08	9.89238e+09	17.5849	2.21422e+11	18.9681      	29.1865          	27.662  	26        
27 	428   	1362.61    	20933.2    	17.4872	427441     	18.9316      	29.1154          	29.682  	30        
28 	429   	76720.4    	1.66273e+06	17.49  	3.72157e+07	18.9316      	29.115           	30.606  	31        
29 	411   	16155.7    	324091     	16.2817	7.24043e+06	17.2833      	30.1813          	33.91   	42        
30 	415   	1123.92    	11325.3    	17.3019	206565     	18.8862      	31.6984          	34.664  	41        
31 	420   	1179.49    	12701.3    	17.1977	230829     	18.7033      	31.5623          	34.87   	35        
32 	417   	1574       	12647.2    	17.1977	193564     	18.7041      	31.5639          	35.926  	37        
33 	416   	1072.51    	11402.4    	16.7854	193450     	17.2477      	29.633           	36.618  	30        
34 	410   	575.863    	5174.35    	16.522 	89078.6    	16.9442      	29.35            	37.006  	30        
35 	413   	6.51374e+06	1.45491e+08	16.522 	3.25654e+09	16.9442      	29.35            	38.046  	30        
36 	414   	79.5391    	121.94     	15.8388	790.204    	18.7216      	32.5221          	39.628  	49        
37 	424   	578.591    	8985.52    	15.9267	193674     	16.0721      	27.2727          	41.848  	89        
38 	423   	220.816    	2346.03    	15.9267	45458.7    	16.0721      	27.2727          	43.228  	89        
39 	426   	942.949    	13054.8    	15.5318	267330     	15.7614      	26.0226          	45.186  	83        
40 	449   	531.25     	8489.74    	15.5279	187067     	15.7921      	26.0937          	47.818  	81        
41 	394   	72.3904    	174.572    	15.5279	2336.86    	15.7921      	26.0937          	53.596  	81        
42 	434   	82.2691    	290.112    	14.4752	5270.73    	14.9234      	24.8099          	59.502  	106       
43 	449   	455.549    	8680.51    	15.5279	194326     	15.7921      	26.0937          	63.29   	83        
44 	408   	967.022    	19394.4    	14.4955	434036     	15.0294      	24.9815          	65.138  	109       
45 	420   	1.60974e+07	3.59587e+08	14.4633	8.04865e+09	14.9234      	24.7894          	67.396  	105       
46 	430   	94.8222    	527.185    	14.4465	9354.11    	14.9225      	24.8133          	65.01   	105       
47 	419   	265.059    	4286.15    	14.4465	95825      	14.9225      	24.8133          	65.346  	105       
48 	417   	60.6168    	145.006    	14.4427	1619.55    	14.9209      	24.7916          	65.174  	105       
49 	431   	86.2977    	287.583    	14.4507	3491.98    	14.9137      	24.8168          	62.298  	107       
50 	411   	81.7002    	254.108    	14.4446	4159.71    	14.903       	24.8326          	63.514  	103       
51 	428   	56.5342    	96.5765    	14.4484	873.313    	14.8923      	24.8226          	65.758  	109       
52 	413   	66.0374    	169.947    	14.4513	2441.03    	14.9231      	24.8145          	67.38   	110       
53 	430   	84.7444    	763.532    	14.2627	16997.4    	16.0815      	28.4981          	72.202  	84        
54 	410   	68.884     	239.958    	14.2627	3986.03    	16.0815      	28.4981          	77.074  	84        
55 	398   	64.2003    	225.584    	14.2614	3986.03    	16.0639      	28.4484          	80.23   	75        
56 	420   	1767.03    	25125.2    	13.9848	486170     	14.9471      	26.3155          	85.23   	82        
57 	424   	75.7511    	469.375    	13.9848	7952.41    	14.9471      	26.3153          	88.626  	86        
58 	422   	165.072    	1749.19    	13.9759	30649.1    	14.9488      	26.3395          	93.022  	72        
59 	409   	67.757     	279.692    	13.8063	3989.88    	15.0733      	27.2232          	94.996  	81        
60 	417   	66.6883    	295.571    	13.9759	4033.52    	14.9488      	26.3396          	94.916  	84        
61 	409   	939.049    	19097.7    	13.9011	427441     	15.633       	27.8589          	94.416  	65        
62 	431   	143.34     	2088       	13.5924	46573.6    	14.9165      	27.2264          	92.102  	82        
63 	403   	885.846    	19095.3    	13.5924	427441     	14.9165      	27.2264          	89.4    	82        
64 	422   	991.675    	19329.3    	12.4874	431995     	14.5246      	26.5244          	79.392  	124       
65 	421   	408.491    	5622.82    	13.58  	89078.6    	14.9081      	27.2054          	77.528  	81        
66 	436   	1530.88    	20730      	13.5667	427441     	14.8796      	27.1525          	76.42   	87        
67 	414   	57.9262    	270.752    	13.3491	4102.51    	14.8289      	28.6668          	77.596  	58        
68 	420   	88.9584    	423.376    	13.3491	4176.96    	14.8289      	28.6668          	78.356  	58        
69 	431   	161.299    	1842.61    	13.5626	40313      	14.8922      	27.219           	77.124  	62        
70 	426   	80.825     	353.23     	13.5626	4109.35    	14.8922      	27.219           	77.184  	62        
71 	417   	60.4427    	282.885    	13.5626	4044.65    	14.8922      	27.219           	77.22   	62        
72 	416   	6.5469e+06 	1.46245e+08	13.5626	3.27342e+09	14.8922      	27.219           	75.78   	62        
73 	439   	923.328    	19321      	13.5626	432481     	14.8973      	27.2241          	74.784  	67        
74 	398   	88.9796    	449.076    	13.5626	4255.28    	14.8974      	27.2241          	73.724  	60        
75 	438   	160.948    	1690.28    	13.5617	36763.6    	14.8804      	27.1357          	73.322  	97        
76 	408   	338.927    	4860.47    	13.5475	107737     	14.8711      	27.1914          	73.872  	71        
77 	417   	67.7963    	282.037    	13.5243	4092.46    	14.9003      	27.1783          	73.9    	97        
78 	428   	919.049    	19097.4    	13.5243	427441     	14.9003      	27.1783          	76.148  	97        
79 	429   	66.4683    	281.235    	13.2528	4091.85    	14.6823      	27.0542          	76.696  	73        
80 	427   	967.734    	19107.9    	13.2528	427441     	14.6823      	27.0542          	78.816  	73        
81 	422   	162.866    	1279.86    	13.4104	26303.2    	14.6397      	27.2638          	79.438  	110       
82 	411   	176.802    	2589.85    	13.4104	57584.5    	14.6397      	27.2638          	79.36   	110       
83 	422   	77.3182    	331.922    	13.5046	4111.32    	14.8666      	27.2585          	77.844  	87        
84 	429   	85.2771    	438.228    	13.5046	5231.63    	14.8666      	27.2585          	78.664  	87        
85 	425   	71.5854    	319.397    	13.5   	4022.94    	14.8413      	27.2003          	81.032  	87        
86 	429   	389842     	8.70034e+06	12.3061	1.94741e+08	14.1648      	26.3             	82.446  	94        
87 	422   	256.082    	4691.21    	12.3061	104992     	14.1648      	26.3             	81.328  	94        
88 	410   	156.187    	2034.09    	12.3061	45148.7    	14.1648      	26.3             	82.936  	98        
89 	439   	71.8606    	333.568    	12.3061	4116.12    	14.1648      	26.3             	82.01   	94        
90 	398   	92.2014    	541.051    	12.2735	9493.48    	14.125       	26.2855          	82.722  	93        
91 	398   	447.724    	8614.89    	12.2832	192778     	14.1325      	26.2603          	81.228  	94        
92 	429   	605.877    	11588.1    	12.2831	259303     	14.1325      	26.2604          	78.89   	82        
93 	426   	850.474    	12242.5    	12.2831	194174     	14.1325      	26.2604          	78.494  	82        
94 	406   	75.9766    	320.226    	12.2479	5123.81    	14.0785      	26.1529          	78.22   	99        
95 	430   	505.597    	8721.79    	12.0676	193821     	13.984       	26.52            	79.004  	72        
96 	433   	906.91     	19096.1    	12.0853	427441     	13.8339      	25.806           	80.492  	66        
97 	411   	225540     	3.6416e+06 	11.6448	6.91419e+07	13.9362      	27.1769          	79.922  	89        
98 	421   	477.993    	8945.41    	12.2063	200097     	14.0267      	26.0896          	80.166  	76        
99 	433   	490.496    	9038.08    	12.201 	202131     	14.0346      	26.0883          	79.682  	99        
100	393   	1014.07    	20706      	12.2174	463461     	14.0531      	26.139           	79.306  	85        
