gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	5.95934e+08	1.03683e+10	84.2723	2.26901e+11	             	                 	        	          
1  	428   	155555     	1.33321e+06	84.2723	1.82281e+07	82.7592      	134.445          	3.298   	3         
2  	413   	119330     	1.15747e+06	34.6972	1.84478e+07	35.9075      	48.0567          	3.274   	5         
3  	400   	3.4952e+07 	7.78629e+08	34.6972	1.74282e+10	35.9075      	48.0567          	3.636   	5         
4  	425   	61076.7    	353718     	34.6972	6.29609e+06	35.9075      	48.0567          	3.8     	5         
5  	429   	165825     	1.28736e+06	34.6972	1.8264e+07 	35.9075      	48.0567          	4.064   	5         
6  	415   	1.03062e+06	2.09836e+07	34.6972	4.69353e+08	35.9075      	48.0567          	4.398   	5         
7  	417   	2.78816e+06	5.87199e+07	57.6443	1.31403e+09	63.3066      	94.3984          	4.962   	5         
8  	416   	158806     	1.69189e+06	57.6443	3.4594e+07 	63.3066      	94.3984          	5.398   	5         
9  	415   	5.00738e+07	7.4884e+08 	82.4692	1.18294e+10	96.292       	145.459          	5.528   	5         
10 	425   	1.0877e+11 	2.41945e+12	53.6344	5.41548e+13	55.1051      	59.6875          	6.052   	10        
11 	423   	9.80859e+07	2.18935e+09	69.8266	4.90045e+10	68.1306      	103.502          	6.59    	6         
12 	421   	206568     	2.26346e+06	69.8266	3.92627e+07	68.1306      	103.502          	6.908   	6         
13 	404   	466766     	7.29982e+06	62.8563	1.61726e+08	62.9432      	86.7742          	8.374   	9         
14 	402   	162699     	884933     	62.8563	1.20319e+07	62.9432      	86.7742          	9.18    	9         
15 	423   	9.31164e+08	2.07902e+10	48.8019	4.65349e+11	48.9687      	57.0558          	10.946  	14        
16 	412   	8.46079e+08	1.33773e+10	46.8977	2.26729e+11	45.0044      	39.2486          	12.228  	31        
17 	416   	5.52172e+06	8.99739e+07	46.467 	1.9365e+09 	44.6508      	39.0543          	13.546  	33        
18 	416   	9.2109e+08 	1.19399e+10	46.8977	1.96055e+11	45.0044      	39.2486          	15.606  	31        
19 	433   	2.66281e+10	4.26348e+11	42.6018	7.84179e+12	40.2063      	66.1723          	17.742  	6         
20 	440   	920907     	1.14749e+07	43.087 	2.11803e+08	45.1317      	69.7996          	18.588  	31        
21 	429   	9.20128e+09	1.95583e+11	42.2461	4.37227e+12	44.2447      	67.7657          	20.728  	25        
22 	409   	1.22631e+08	2.26426e+09	42.2461	4.93054e+10	44.2447      	67.7657          	23.522  	25        
23 	424   	1.62642e+09	3.63222e+10	41.6343	8.13002e+11	43.1909      	61.8196          	26.636  	29        
24 	431   	699619     	6.46941e+06	41.6135	1.22086e+08	43.1607      	61.772           	29.816  	25        
25 	432   	2.94935e+06	4.27102e+07	16.3965	8.29663e+08	17.3371      	26.0368          	32.708  	55        
26 	400   	2.41053e+06	3.79224e+07	34.9198	8.25586e+08	32.6131      	38.3441          	36.094  	15        
27 	416   	979473     	1.75605e+07	32.9939	3.91112e+08	35.2087      	52.6889          	39.146  	10        
28 	410   	6.33803e+09	1.41537e+11	15.7854	3.16804e+12	16.294       	25.4281          	42.178  	66        
29 	419   	7.85527e+07	1.75136e+09	15.7966	3.92009e+10	16.3031      	25.4182          	44.932  	68        
30 	405   	1.3386e+10 	2.9901e+11 	15.7835	6.69275e+12	16.2925      	25.4054          	45.168  	66        
31 	439   	1.81268e+07	3.98525e+08	19.1693	8.92029e+09	19.5049      	27.1233          	46.79   	57        
32 	423   	1.80984e+09	3.78076e+10	19.1657	8.44459e+11	19.4956      	27.1049          	48.346  	61        
33 	410   	380178     	4.64565e+06	14.9794	9.89903e+07	16.4933      	26.6246          	50.466  	54        
34 	438   	2.49367e+06	5.05513e+07	10.7934	1.13027e+09	12.9935      	24.7442          	52.56   	74        
35 	416   	581562     	1.04442e+07	10.7719	2.29945e+08	12.967       	24.6605          	55.656  	80        
36 	419   	1.71972e+09	3.84098e+10	10.759 	8.5973e+11 	12.9556      	24.6421          	60.55   	78        
37 	409   	225600     	3.39401e+06	10.5729	7.30107e+07	12.912       	25.1734          	62.958  	74        
38 	437   	6.7678e+06 	1.49797e+08	10.5729	3.35293e+09	12.912       	25.1734          	65.416  	74        
39 	422   	34203.2    	405375     	10.5729	8.18671e+06	12.912       	25.1734          	70.168  	74        
40 	422   	3.0395e+07 	6.68464e+08	10.5874	1.49621e+10	12.9179      	25.1668          	73.578  	74        
41 	416   	10758.5    	133499     	10.5874	2.36792e+06	12.9179      	25.1668          	75.732  	74        
42 	414   	2886.63    	22684.2    	10.714 	243417     	12.9902      	24.9451          	76.874  	86        
43 	435   	13729.4    	139970     	10.7116	2.29976e+06	13.1212      	25.6885          	78.626  	76        
44 	431   	49632.1    	1.00963e+06	10.4731	2.25927e+07	12.9801      	25.7371          	78.798  	78        
45 	410   	2368.56    	20340.3    	10.4402	244301     	12.9345      	25.4602          	79.33   	91        
46 	415   	2369.73    	21795.9    	10.4663	403524     	12.6144      	23.3787          	82.334  	121       
47 	397   	3478.03    	41771.4    	10.4663	822477     	12.6144      	23.3787          	83.498  	121       
48 	424   	4083.57    	30051.4    	10.483 	421325     	12.5836      	23.0644          	84.224  	118       
49 	409   	1994       	22042.2    	10.4596	457957     	12.5773      	23.1302          	86.214  	124       
50 	426   	7065.9     	71114      	10.3943	1.39974e+06	12.3448      	21.5653          	87.094  	136       
51 	436   	2143.07    	26272.8    	10.397 	560710     	12.3447      	21.5479          	91.292  	129       
52 	426   	2452.41    	18389.1    	10.397 	228073     	12.3447      	21.5479          	97.232  	129       
53 	407   	2636.36    	30461.9    	10.3554	457063     	12.6913      	24.6286          	97.81   	105       
54 	413   	6589.23    	91858.4    	10.1033	1.63932e+06	12.2767      	22.6009          	99.302  	118       
55 	404   	135836     	2.93037e+06	9.78109	6.55842e+07	11.9051      	25.8932          	102.47  	85        
56 	428   	7843.55    	66029.8    	9.78109	1.14465e+06	11.9051      	25.8932          	103.602 	85        
57 	428   	3711.37    	52286.5    	9.7758 	1.12131e+06	11.8897      	25.8323          	104.194 	87        
58 	398   	45644.7    	931431     	9.77057	2.08234e+07	11.8339      	25.4449          	106.892 	88        
59 	422   	4629.22    	56645.9    	9.77057	1.14258e+06	11.8339      	25.4449          	107.338 	88        
60 	421   	8714.04    	142561     	9.77057	3.14827e+06	11.8339      	25.4449          	106.304 	88        
61 	443   	3407.02    	33909.6    	9.76862	523277     	11.8408      	25.505           	105.756 	103       
62 	414   	5318.53    	66956.2    	9.20409	1.41286e+06	10.9884      	21.7944          	104.304 	74        
63 	437   	9000.93    	88620.8    	9.20409	1.6039e+06 	10.9884      	21.7944          	99.876  	74        
64 	421   	5255.58    	56659.5    	9.20409	1.15877e+06	10.9884      	21.7944          	99.628  	74        
65 	427   	1598.67    	11940.3    	9.20409	199922     	10.9884      	21.7944          	99.082  	74        
66 	419   	2458.79    	20583.6    	9.20409	250993     	10.9884      	21.7944          	98.422  	74        
67 	430   	2585.58    	24559.5    	9.20409	414140     	10.9884      	21.7944          	100.02  	74        
68 	422   	4288.45    	49517.6    	9.29195	963510     	11.3175      	23.06            	100.46  	79        
69 	424   	6409.38    	80283.2    	9.29195	1.68575e+06	11.3175      	23.06            	100.036 	79        
70 	422   	6051.1     	56003.3    	9.29195	923426     	11.3175      	23.06            	95.662  	79        
71 	425   	7580.01    	53760.9    	9.23219	609989     	11.4785      	23.5718          	99.116  	85        
72 	437   	20484.5    	359606     	9.29195	7.9789e+06 	11.3175      	23.06            	100.556 	79        
73 	410   	4685.94    	32385.2    	9.29195	433651     	11.3175      	23.06            	100.608 	79        
74 	434   	2699.45    	24603.7    	9.29195	455761     	11.3175      	23.06            	107.158 	79        
75 	427   	9765.8     	113823     	9.14473	1.66136e+06	11.0292      	22.3815          	108.564 	76        
76 	405   	3109.18    	28899.4    	9.0382 	528815     	11.0177      	21.6729          	111.77  	136       
77 	419   	4148.13    	36195.3    	9.0382 	530329     	11.0177      	21.6729          	113.546 	136       
78 	419   	9029.27    	94283.6    	9.0382 	1.66758e+06	11.0177      	21.6729          	117.802 	136       
