gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	5.33049e+08	5.83764e+09	84.9616	1.14805e+11	             	                 	        	          
1  	417   	87603.8    	676229     	68.569 	1.22916e+07	67.3474      	92.1921          	3.35    	8         
2  	411   	61992.4    	627628     	33.5557	1.22911e+07	34.6554      	57.6609          	3.782   	10        
3  	433   	146174     	1.05049e+06	33.8906	1.66434e+07	39.7809      	58.0732          	4.056   	3         
4  	409   	460841     	6.77116e+06	68.569 	1.48176e+08	67.3474      	92.1921          	4.104   	8         
5  	448   	1.66255e+08	3.69508e+09	33.8906	8.27079e+10	39.7809      	58.0732          	4.338   	3         
6  	423   	350522     	3.53787e+06	25.7144	7.071e+07  	27.9391      	47.3314          	4.178   	5         
7  	417   	2.00593e+06	2.99503e+07	25.7144	4.87538e+08	27.9391      	47.3314          	4.202   	5         
8  	419   	8.35205e+10	1.86252e+12	25.7144	4.1689e+13 	27.9391      	47.3314          	4.282   	5         
9  	424   	4.92081e+07	7.85884e+08	53.8538	1.67828e+10	55.8176      	55.7416          	4.528   	9         
10 	424   	101237     	807312     	53.8538	1.15982e+07	55.8176      	55.7416          	5.056   	9         
11 	411   	200021     	3.87762e+06	64.8611	8.66864e+07	66.8858      	58.7238          	5.476   	6         
12 	429   	23337.3    	183507     	59.851 	3.85658e+06	59.0186      	88.957           	5.866   	12        
13 	428   	216358     	3.91462e+06	59.851 	8.66864e+07	59.0186      	88.957           	6.176   	12        
14 	420   	3.0038e+06 	6.18443e+07	44.5675	1.37965e+09	46.2598      	52.7617          	7.134   	11        
15 	421   	430616     	9.47527e+06	32.5534	2.1209e+08 	38.4093      	73.4991          	7.65    	15        
16 	428   	13746.2    	91973.2    	46.2492	1.6655e+06 	48.3043      	49.7968          	8.97    	23        
17 	418   	3.39695e+07	7.57581e+08	37.9855	1.6957e+10 	41.5488      	41.9963          	10.542  	28        
18 	428   	60589.2    	1.09099e+06	21.5363	2.44015e+07	25.2087      	39.5785          	11.712  	8         
19 	432   	156621     	3.36348e+06	34.7037	7.52826e+07	39.2264      	52.1716          	13.814  	7         
20 	431   	97079.4    	1.40529e+06	45.0896	2.44017e+07	47.4496      	49.1177          	15.61   	23        
21 	416   	9030.38    	50840.9    	26.0289	456271     	26.2489      	43.0833          	17.124  	19        
22 	417   	7823.98    	46764.1    	22.3451	476340     	24.9887      	42.031           	18.902  	14        
23 	411   	7220.46    	51509.7    	25.8131	798727     	25.9457      	42.6797          	20.546  	30        
24 	414   	18081.9    	271022     	18.5656	5.97324e+06	21.8883      	36.156           	21.708  	7         
25 	444   	5523.59    	37026.8    	17.7085	432966     	21.377       	35.8475          	22.742  	15        
26 	398   	6.62507e+06	1.47899e+08	18.4984	3.31044e+09	21.8719      	33.291           	24.282  	34        
27 	421   	3555.09    	22373.6    	17.4689	356841     	20.638       	33.2362          	25.028  	35        
28 	407   	7064.19    	117996     	16.1638	2.63395e+06	19.2812      	31.5072          	25.568  	25        
29 	398   	3539.53    	19757.1    	16.1638	341715     	19.2812      	31.5072          	26.498  	25        
30 	442   	124631     	2.05377e+06	15.8763	4.33528e+07	18.8913      	31.1672          	27.524  	22        
31 	435   	24408.7    	503008     	15.6991	1.12588e+07	18.5689      	29.5642          	29.22   	23        
32 	418   	13794.3    	211908     	15.107 	4.64408e+06	18.0236      	27.3264          	30.29   	36        
33 	409   	2112.31    	10991.4    	14.7589	186046     	17.4804      	27.1394          	31.204  	48        
34 	421   	4.46207e+08	9.96744e+09	14.3044	2.23102e+11	17.3658      	28.7162          	31.078  	28        
35 	426   	7654.9     	110457     	14.3044	2.13639e+06	17.3658      	28.7162          	34.1    	28        
36 	405   	1170.23    	6297.29    	13.3036	55711.4    	16.1272      	26.2704          	35.538  	24        
37 	418   	3353.92    	47393.2    	14.149 	1.05233e+06	17.0211      	28.7638          	35.436  	29        
38 	418   	8292.02    	145417     	14.1427	3.24111e+06	16.9988      	28.7503          	35.666  	27        
39 	418   	800.28     	4340.13    	13.4069	56461.3    	16.5474      	27.9342          	37.782  	30        
40 	430   	1945.81    	12288.4    	13.3533	188288     	16.7917      	27.8685          	40.66   	39        
41 	420   	22739.2    	336916     	13.3533	6.76079e+06	16.7917      	27.8685          	40.638  	39        
42 	422   	1340.32    	6093.55    	13.1635	75127.7    	15.5743      	23.4623          	39.45   	69        
43 	420   	293974     	6.4531e+06 	13.2101	1.44435e+08	16.8545      	27.8             	39.392  	53        
44 	422   	1628.64    	11151.6    	13.2101	196510     	16.8545      	27.8             	40.814  	53        
45 	427   	554.466    	2628.09    	13.2762	33165.1    	16.5084      	30.2878          	41.896  	59        
46 	437   	3859.61    	48450.4    	12.8393	1.04101e+06	15.3578      	20.6927          	42.016  	46        
47 	432   	4174.63    	59090.8    	13.214 	1.30963e+06	16.1447      	26.6995          	43.114  	63        
48 	426   	7525.62    	104177     	12.6767	1.97432e+06	15.914       	27.9526          	44.148  	43        
49 	393   	1.4853e+06 	3.31433e+07	12.3961	7.4185e+08 	14.9203      	21.1779          	47.264  	56        
50 	419   	2291.63    	18343.6    	12.3568	325795     	14.8655      	21.0908          	47.206  	57        
51 	423   	1292.29    	10522.4    	12.3568	168041     	14.8655      	21.0908          	48.962  	57        
52 	402   	7093.41    	130987     	12.3483	2.92334e+06	14.9013      	20.3491          	50.56   	62        
53 	427   	1659.97    	13234.7    	12.329 	251285     	14.8752      	20.3148          	52.976  	55        
54 	425   	612.816    	3811.58    	11.0699	56134.5    	13.1573      	20.9754          	53.64   	58        
55 	418   	698.457    	3986       	11.0699	52240.7    	13.1573      	20.9754          	56.19   	58        
56 	409   	895.27     	7143.97    	11.0699	119437     	13.1573      	20.9754          	57.796  	58        
57 	431   	7880.4     	149151     	11.0699	3.33536e+06	13.1573      	20.9754          	57.488  	58        
58 	439   	1009.02    	7459.22    	11.0699	118258     	13.1573      	20.9754          	57.84   	58        
59 	427   	514.077    	3276.57    	10.9813	54451.2    	13.0651      	20.8895          	57.04   	58        
60 	411   	746.505    	8810.41    	10.6872	189234     	13.4375      	24.9316          	58.58   	83        
61 	419   	482.866    	3703.48    	9.75205	64934.2    	11.257       	19.217           	59.65   	84        
62 	417   	58874.7    	1.29783e+06	10.0634	2.90499e+07	12.5355      	23.3782          	61.124  	87        
63 	396   	897.999    	9013.42    	10.0679	187526     	12.5318      	23.3406          	60.452  	87        
64 	403   	545.84     	3324.14    	9.94898	33380.9    	12.3418      	23.0433          	61.654  	80        
65 	437   	842.462    	4596.29    	9.90172	55717.8    	12.271       	22.8526          	61.256  	67        
66 	397   	711.914    	4405.94    	9.76786	55687.3    	12.0432      	22.3483          	60.36   	80        
67 	428   	3825.42    	38990.8    	9.76786	702632     	12.0432      	22.3483          	61.66   	80        
68 	416   	1843.75    	21637.9    	9.76695	435963     	12.0422      	22.3462          	62.88   	81        
69 	429   	1858.76    	18222.1    	9.76695	385605     	12.0422      	22.3462          	65.962  	81        
70 	429   	1354.88    	14000.8    	9.70404	295978     	11.9158      	22.1285          	66.44   	80        
71 	438   	7542.56    	148612     	9.70404	3.32535e+06	11.9158      	22.1285          	67.666  	80        
72 	425   	651.071    	3555.46    	8.9744 	41681.3    	10.6611      	20.3081          	70.392  	83        
73 	422   	2237.89    	16241.7    	8.78265	280693     	10.4521      	20.0948          	71.854  	114       
74 	394   	1964.84    	14931.2    	8.81385	281075     	10.4653      	20.0625          	74.724  	114       
75 	423   	105045     	1.65174e+06	7.97868	2.96159e+07	9.54555      	18.3913          	73.914  	87        
76 	424   	4862.65    	67957.7    	7.97868	1.47631e+06	9.54555      	18.3913          	73.584  	87        
77 	440   	2214.09    	21811.4    	7.87255	471355     	9.31496      	17.8632          	74.244  	83        
78 	413   	6519.55    	113568     	7.86898	2.53296e+06	9.30723      	17.8429          	78.128  	74        
79 	425   	1795.1     	15885      	7.84447	331868     	9.28719      	17.814           	81.148  	68        
80 	425   	1970.78    	22694.5    	7.79929	490879     	9.63194      	19.1766          	86.406  	93        
81 	430   	7857.81    	152866     	7.394  	3.42006e+06	9.02008      	17.6443          	90.854  	94        
82 	409   	2013.03    	13709.7    	7.394  	198525     	9.02008      	17.6443          	94.698  	94        
83 	414   	1570.66    	8245.49    	7.3911 	90617.8    	9.01691      	17.6415          	92.48   	99        
84 	440   	42945.1    	624772     	7.1059 	9.90179e+06	8.94814      	18.1805          	89.93   	82        
85 	440   	20627.7    	442205     	7.1059 	9.89815e+06	8.94814      	18.1805          	88.946  	82        
86 	429   	39500.5    	608233     	7.09986	9.90785e+06	8.93793      	18.1573          	89.896  	93        
87 	410   	8818.34    	169038     	6.64214	3.78074e+06	7.98788      	16.1798          	89.268  	85        
88 	407   	85707.6    	866499     	7.0945 	9.97851e+06	8.79364      	16.8774          	91.256  	105       
89 	393   	1293.59    	6621.46    	7.0945 	89897      	8.79364      	16.8774          	90.692  	105       
90 	415   	161660     	3.16569e+06	6.99554	7.01901e+07	8.7525       	17.691           	91.622  	89        
91 	435   	1857.51    	9857.43    	6.94796	90949.2    	9.92493      	19.9224          	87.418  	78        
92 	404   	39620.4    	598744     	6.9321 	9.61705e+06	8.55256      	17.0592          	85.478  	89        
93 	426   	79167.7    	861132     	6.97048	9.85129e+06	8.69436      	17.5452          	84.666  	95        
94 	405   	39396.8    	597796     	6.97048	9.54769e+06	8.69436      	17.5452          	84.4    	95        
95 	410   	23878.8    	494222     	6.64461	1.10615e+07	8.20206      	16.3085          	85.264  	101       
96 	427   	2.27824e+07	5.08437e+08	6.4355 	1.13804e+10	8.26153      	17.0559          	83.868  	88        
