gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	4.43838e+08	9.65513e+09	41.8452	2.16092e+11	             	                 	        	          
1  	421   	9.82461e+07	2.19219e+09	92.9309	4.90681e+10	101.12       	70.425           	3.334   	9         
2  	420   	420336     	5.07746e+06	94.8622	9.99774e+07	72.1692      	123.371          	3.484   	3         
3  	383   	4.31639e+08	9.634e+09  	90.1803	2.15639e+11	83.4662      	124.138          	3.712   	6         
4  	413   	231883     	1.80562e+06	64.4918	2.85991e+07	66.8971      	59.3253          	3.87    	7         
5  	436   	6.88271e+08	1.45072e+10	64.5181	3.24345e+11	66.281       	56.3999          	3.906   	4         
6  	411   	2.98967e+07	5.36659e+08	60.7813	1.15912e+10	56.2806      	79.4596          	4.218   	13        
7  	431   	151875     	1.18876e+06	21.9355	2.33412e+07	18.1666      	28.7137          	4.354   	7         
8  	426   	3.28908e+07	7.29649e+08	21.9355	1.63319e+10	18.1666      	28.7137          	4.406   	7         
9  	388   	53520.2    	604716     	21.9355	1.26053e+07	18.1666      	28.7137          	4.614   	7         
10 	428   	1.27223e+07	2.00348e+08	56.6859	3.17417e+09	51.6459      	68.7486          	5.192   	8         
11 	448   	55463.9    	362884     	50.4197	4.40083e+06	48.2841      	57.5141          	5.66    	9         
12 	407   	28838.2    	211182     	36.7854	3.90218e+06	32.9997      	49.8848          	6.18    	8         
13 	414   	13379.1    	56563.3    	41.008 	428370     	37.067       	57.6515          	6.396   	8         
14 	391   	1.71157e+07	3.82107e+08	41.008 	8.55273e+09	37.067       	57.6515          	7.04    	8         
15 	414   	16398.2    	71483.2    	61.3233	890620     	61.8951      	58.1247          	7.434   	9         
16 	418   	9.4462e+07 	2.10979e+09	50.2193	4.72237e+10	48.6184      	52.5122          	7.974   	11        
17 	438   	2.32037e+07	5.17863e+08	45.7907	1.15914e+10	43.2001      	56.1902          	8.79    	13        
18 	405   	1.17649e+08	2.1715e+09 	36.0621	4.72258e+10	32.4583      	44.8166          	10.254  	10        
19 	415   	9.45094e+07	2.10979e+09	51.8515	4.72237e+10	50.6621      	50.8787          	11.26   	15        
20 	400   	9.70285e+07	2.11065e+09	46.6829	4.72282e+10	46.6785      	46.8481          	12.718  	22        
21 	423   	4.32228e+08	9.65501e+09	46.6829	2.16109e+11	46.6785      	46.8481          	13.928  	22        
22 	415   	2.47579e+07	5.39619e+08	40.8429	1.20753e+10	36.8973      	57.3885          	15.172  	21        
23 	426   	3.20806e+07	7.15895e+08	40.8147	1.6024e+10 	36.8704      	57.3275          	16.79   	27        
24 	417   	9.64108e+07	2.15343e+09	40.8429	4.82003e+10	36.8973      	57.3885          	18.442  	21        
25 	403   	5.53409e+07	8.83028e+08	37.1824	1.60288e+10	33.551       	47.6903          	20.896  	30        
26 	436   	2.87865e+07	5.20355e+08	35.9924	1.12118e+10	31.9178      	32.2152          	23.3    	37        
27 	435   	20151      	195520     	30.429 	3.85713e+06	27.2664      	39.8629          	26.104  	24        
28 	440   	5.16483e+06	1.14896e+08	28.2763	2.57174e+09	22.98        	37.4601          	26.74   	16        
29 	410   	47964.3    	592020     	28.2763	1.23733e+07	22.98        	37.4601          	27.824  	16        
