gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	4.52086e+08	3.76912e+09	79.2039	4.80244e+10	             	                 	        	          
1  	426   	7.05127e+08	1.48021e+10	32.5871	3.30906e+11	35.624       	58.669           	3.128   	6         
2  	441   	43594.9    	319302     	45.5814	6.02668e+06	47.955       	80.3973          	3.316   	5         
3  	422   	3.6443e+07 	7.59278e+08	90.9964	1.69515e+10	93.4138      	82.3267          	3.366   	4         
4  	437   	3.01148e+06	6.06366e+07	45.5814	1.35554e+09	47.955       	80.3973          	3.75    	5         
5  	434   	4.07145e+07	7.71856e+08	79.2039	1.69506e+10	87.8275      	142.466          	3.848   	3         
6  	421   	4.08107e+07	7.71406e+08	69.6929	1.69515e+10	72.3333      	106.044          	4.03    	3         
7  	439   	24441.2    	214000     	67.0944	3.2161e+06 	67.1257      	83.4299          	4.004   	6         
8  	418   	70196.5    	754151     	81.3517	1.1986e+07 	83.2461      	67.3073          	3.976   	6         
9  	416   	16702.8    	136813     	63.0616	2.72503e+06	61.5141      	64.1031          	4.398   	10        
10 	410   	23339.2    	219467     	63.0616	3.36749e+06	61.5141      	64.1031          	5.26    	10        
11 	396   	4.50332e+08	1.00587e+10	63.0616	2.25145e+11	61.5141      	64.1031          	6.182   	10        
12 	424   	17628.3    	155013     	63.0198	3.18465e+06	61.4708      	64.065           	7.22    	15        
13 	420   	13304.2    	116096     	27.791 	2.38787e+06	28.1807      	32.9163          	8.028   	9         
14 	415   	17481.6    	194264     	63.1204	4.16976e+06	61.5877      	64.2093          	8.418   	15        
15 	412   	8397.06    	43998.1    	27.7834	431381     	28.1818      	32.8707          	9.498   	15        
16 	414   	24376.2    	405561     	27.7645	9.04028e+06	28.1551      	32.9078          	10.87   	20        
17 	411   	12213.9    	70365.8    	20.1941	948732     	20.3967      	32.5513          	11.616  	15        
18 	421   	9099.52    	47717.6    	20.1941	454853     	20.3967      	32.5513          	13.774  	15        
19 	416   	9680.35    	94332.1    	20.3978	1.85561e+06	20.8916      	34.8544          	15.898  	17        
20 	422   	30188.6    	549023     	20.4208	1.22705e+07	20.9113      	34.9459          	18.182  	15        
21 	428   	5772.18    	33148.3    	20.2215	428609     	19.3158      	26.8921          	19.278  	40        
22 	431   	6192.99    	42077      	20.2215	580150     	19.3158      	26.8921          	21.326  	38        
23 	419   	6341.51    	45611.9    	20.2215	718918     	19.3158      	26.8921          	24.048  	34        
24 	427   	4656.23    	29492.3    	20.0045	442836     	20.1685      	32.7332          	26.744  	25        
25 	414   	3744.16    	36271.9    	18.788 	743603     	18.9209      	31.5729          	28.198  	20        
26 	427   	4734.03    	29886.3    	18.6848	462099     	18.8108      	31.4988          	29.452  	20        
27 	428   	3495.27    	22406.7    	17.5372	313045     	16.189       	28.1599          	30.338  	42        
28 	414   	116119     	2.53086e+06	17.7662	5.66486e+07	17.9556      	26.4995          	30.132  	26        
29 	415   	4304.35    	34547.1    	17.4474	541583     	17.4829      	29.987           	31.688  	35        
30 	433   	4243.73    	26282.9    	16.6596	303659     	16.3791      	29.4204          	33.8    	16        
31 	403   	3879.59    	33173.7    	16.6736	489130     	16.3883      	29.4034          	35.028  	14        
32 	424   	4013.79    	27655      	17.367 	426892     	17.3808      	29.9296          	37.222  	20        
33 	411   	2573.6     	22867      	17.367 	354962     	17.3808      	29.9296          	40.014  	20        
34 	420   	686.488    	12661.9    	17.367 	282763     	17.3808      	29.9296          	41.84   	20        
35 	424   	9455.5     	72082.4    	17.4277	1.22664e+06	17.4576      	29.9757          	44.56   	20        
36 	416   	3398.48    	32502.3    	15.0392	488819     	15.1843      	27.425           	48.088  	68        
37 	421   	2373.77    	24020.2    	15.0172	430217     	15.1788      	27.4113          	50.28   	69        
38 	419   	2597.24    	26208      	15.0061	404593     	15.1604      	27.3367          	51.982  	54        
39 	389   	3260.35    	27769.1    	15.0172	460110     	15.1788      	27.4113          	51.774  	69        
40 	423   	1195.74    	11097.2    	15.0172	196601     	15.1788      	27.4113          	52.04   	66        
41 	406   	5860.55    	44912.5    	15.0172	513367     	15.1788      	27.4113          	53.828  	69        
42 	432   	930.162    	10205.5    	14.999 	197058     	15.1216      	27.2688          	54.692  	58        
43 	403   	2266.35    	18991.9    	14.9418	203953     	15.1303      	27.3807          	55.3    	71        
44 	400   	2698.69    	24725.2    	14.8609	390898     	15.0372      	27.329           	51.642  	74        
45 	439   	3822.24    	29700.5    	13.2857	461706     	13.6153      	22.1355          	52.266  	94        
46 	428   	2876.84    	29097.6    	13.2857	540137     	13.6153      	22.1355          	55.462  	94        
47 	402   	5076.42    	38838.2    	13.2857	479278     	13.6153      	22.1355          	60.158  	94        
48 	425   	626.871    	12824.3    	14.2768	287069     	14.6186      	26.9341          	61.226  	69        
49 	424   	3297.97    	25911.4    	14.2768	361354     	14.6186      	26.9341          	62.226  	73        
50 	420   	3900.92    	25832.3    	14.3146	287641     	14.6626      	27.0759          	66.456  	86        
51 	413   	1541.95    	11148.4    	13.7359	148052     	14.6128      	26.575           	67.122  	73        
52 	419   	2203.7     	15639.1    	13.7359	199894     	14.6128      	26.575           	66.66   	73        
53 	416   	1748.8     	21001.5    	13.7323	431381     	14.6081      	26.5609          	63.9    	81        
54 	411   	2738.78    	22396.8    	13.701 	380862     	14.5681      	26.4406          	62.964  	72        
55 	421   	3031.45    	25683.5    	13.6797	361691     	14.4943      	26.1655          	63.142  	72        
56 	420   	1728.6     	13615.1    	13.7009	146402     	14.568       	26.4404          	60.874  	73        
57 	437   	8.93323e+07	1.99548e+09	13.6043	4.46649e+10	14.443       	26.3473          	61.068  	73        
58 	430   	2191.29    	19231.8    	13.6043	318466     	14.443       	26.3473          	60.558  	73        
59 	420   	4.35027e+08	9.71765e+09	13.6043	2.17511e+11	14.4429      	26.3471          	59.944  	101       
60 	430   	2410.4     	18953.8    	13.6043	285347     	14.4429      	26.3471          	60.168  	101       
61 	419   	6560.98    	51822.2    	13.5777	920228     	14.4072      	26.2368          	62.158  	86        
62 	416   	1286.93    	11773.3    	13.6043	146724     	14.4429      	26.3471          	62.38   	101       
63 	425   	5401.18    	36441.1    	13.1393	417189     	13.5347      	24.454           	61.888  	46        
64 	411   	129659     	2.86046e+06	13.1456	6.40265e+07	13.5333      	24.4486          	64.67   	85        
65 	418   	1811.2     	17112.3    	13.1456	282784     	13.5333      	24.4486          	67.666  	85        
66 	418   	2280.31    	25684.8    	13.1456	488819     	13.5333      	24.4485          	71.254  	86        
67 	419   	1387.73    	11168.4    	13.1456	148587     	13.5333      	24.4485          	75.69   	86        
68 	441   	4176.33    	46292.5    	13.1366	981766     	13.5318      	24.4481          	80.268  	77        
69 	418   	19141.4    	396773     	13.1015	8.87581e+06	13.509       	24.4834          	86.79   	84        
70 	424   	1262       	12269.7    	13.1015	195198     	13.509       	24.4834          	90.294  	85        
71 	413   	1736.13    	22091.7    	13.0999	431381     	13.5114      	24.4812          	93.384  	85        
