gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.32639e+09	1.67978e+10	87.1865	2.85553e+11	             	                 	        	          
1  	428   	4.68499e+08	1.0462e+10 	71.0929	2.34173e+11	95.9386      	148.765          	3.158   	3         
2  	397   	550323     	9.14216e+06	65.3843	2.00843e+08	65.4148      	59.3686          	3.378   	4         
3  	415   	135039     	1.21935e+06	65.6303	2.28073e+07	66.013       	60.4456          	3.58    	6         
4  	445   	3.71501e+08	7.53811e+09	63.0088	1.67816e+11	64.9976      	63.6753          	3.83    	7         
5  	417   	1.36879e+07	2.149e+08  	27.8288	3.40536e+09	33.3452      	54.2876          	4.046   	8         
6  	398   	1.24988e+06	2.35621e+07	27.8288	5.26778e+08	33.3452      	54.2876          	4.33    	8         
7  	411   	726713     	1.45662e+07	27.8288	3.25709e+08	33.3452      	54.2876          	4.502   	8         
8  	414   	371109     	5.2859e+06 	27.8288	1.15404e+08	33.3452      	54.2876          	4.71    	8         
9  	413   	4.63357e+08	1.03445e+10	39.5316	2.31542e+11	42.3312      	51.1453          	5.092   	4         
10 	438   	2.2607e+09 	2.73504e+10	59.7995	4.87362e+11	72.9552      	104.997          	5.946   	8         
11 	420   	1.05425e+10	2.20766e+11	24.1245	4.93032e+12	29.529       	47.1233          	6.468   	7         
12 	425   	8.03672e+08	1.15492e+10	29.6619	2.31518e+11	33.5509      	48.7973          	7.634   	5         
13 	406   	1.15544e+10	1.84743e+11	24.7116	3.48593e+12	28.2349      	38.8417          	8.438   	9         
14 	425   	2.40786e+08	3.62366e+09	24.7116	7.22199e+10	28.2349      	38.8417          	9.374   	9         
15 	412   	4.92881e+11	1.10058e+13	35.8171	2.46345e+14	43.1983      	66.7182          	10.214  	10        
16 	443   	7.11485e+07	1.0719e+09 	35.3733	2.11073e+10	42.6904      	66.0975          	11.148  	15        
17 	434   	3.1452e+12 	7.0251e+13 	19.0501	1.57243e+15	22.6317      	35.1838          	12.24   	24        
18 	408   	4.47743e+08	9.98996e+09	19.0424	2.23607e+11	22.6164      	35.1543          	13.856  	27        
