gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.1056e+09 	1.46232e+10	60.2455	2.71393e+11	             	                 	        	          
1  	417   	2.82828e+06	5.96005e+07	60.2455	1.33356e+09	58.7518      	51.5707          	3.124   	4         
2  	428   	78527      	678827     	60.2455	1.2045e+07 	58.7518      	51.5707          	3.248   	4         
3  	428   	2.42593e+07	5.30823e+08	60.2455	1.18802e+10	58.7518      	51.5707          	3.412   	4         
4  	398   	5.00451e+08	9.92172e+09	60.2455	2.21194e+11	58.7518      	51.5707          	3.492   	4         
5  	412   	370336     	6.54241e+06	60.2455	1.45764e+08	58.7518      	51.5707          	3.664   	4         
6  	436   	131827     	984928     	65.5571	1.2045e+07 	65.2421      	61.0869          	3.928   	4         
7  	404   	71506.4    	894016     	71.9341	1.46371e+07	72.2662      	77.4266          	4.284   	7         
8  	426   	13809.4    	167046     	71.9341	3.61591e+06	72.2662      	77.4266          	4.722   	7         
9  	428   	6.49033e+06	1.44932e+08	92.6595	3.24402e+09	93.0258      	98.0835          	5.038   	6         
10 	423   	3605.33    	27948.2    	94.9498	386283     	93.5802      	90.8078          	5.452   	4         
11 	421   	5247.69    	52120.8    	85.8383	942097     	85.6663      	85.7306          	6.026   	12        
12 	430   	9007.03    	85278.2    	71.9341	1.66247e+06	72.2662      	77.4266          	6.028   	6         
13 	420   	1.35027e+07	3.01545e+08	71.9341	6.7495e+09 	72.2662      	77.4266          	6.07    	6         
14 	419   	9.51544e+07	2.12546e+09	82.4121	4.75742e+10	82.1857      	67.9193          	6.238   	6         
15 	413   	5.6771e+06 	1.26697e+08	82.1606	2.83588e+09	81.9354      	68.1104          	6.802   	8         
16 	404   	6059.11    	72645.7    	71.8199	1.47104e+06	72.1496      	76.7694          	7.3     	8         
17 	412   	32905.7    	656289     	71.8199	1.46796e+07	72.1496      	76.7694          	8.328   	8         
18 	417   	494498     	1.0986e+07 	71.8199	2.45902e+08	72.1496      	76.7694          	9.41    	8         
19 	421   	74087.8    	1.50965e+06	53.8762	3.37832e+07	53.7476      	57.5591          	11.256  	8         
20 	437   	3343.03    	23009.3    	71.1416	245907     	72.7368      	57.4006          	13.624  	11        
21 	415   	5384.16    	41515.4    	69.0684	543189     	69.0819      	95.8412          	15.528  	15        
22 	434   	3157.63    	21423.2    	68.9211	281197     	68.9611      	95.5572          	18.364  	13        
23 	400   	3563.62    	29175      	68.6401	521025     	69.5643      	71.52            	20.956  	33        
24 	431   	4425.32    	28660.5    	29.9137	427440     	31.9115      	41.0713          	23.642  	14        
25 	417   	9220.6     	71031.9    	36.45  	1.2541e+06 	36.8533      	50.849           	26.512  	35        
26 	428   	4024.35    	30255.1    	28.3046	443214     	30.5462      	44.5121          	28.99   	33        
27 	436   	5173.82    	33708.2    	28.2937	501641     	30.5359      	44.5063          	29.874  	45        
28 	425   	6449.76    	48285.3    	26.8662	724658     	34.0675      	38.3877          	32.336  	33        
29 	400   	7504.67    	42924.5    	26.8281	490983     	26.6706      	38.2226          	33.964  	17        
30 	407   	7109.04    	58875.6    	24.9021	1.05768e+06	25.8027      	48.5106          	34.888  	19        
31 	419   	7715.61    	77345.5    	22.8191	1.62172e+06	24.4489      	40.9287          	34.662  	17        
32 	423   	16180.5    	93526.7    	22.8191	1.25688e+06	24.4489      	40.9287          	33.588  	17        
33 	424   	11846.5    	73653.7    	17.5177	872619     	19.1026      	31.1836          	34.116  	36        
34 	410   	25380.2    	289246     	17.5177	6.09788e+06	19.1026      	31.1836          	35.62   	36        
35 	421   	9342.43    	66767.7    	20.1465	994797     	21.1455      	39.3284          	37.328  	22        
36 	431   	9450.24    	93412.8    	16.2058	1.59152e+06	17.7157      	26.5562          	38.864  	28        
37 	428   	10326.7    	71023.6    	15.9589	936886     	17.4173      	26.9079          	38.164  	25        
38 	426   	73190.9    	1.43586e+06	15.9614	3.21127e+07	17.4193      	26.9198          	38.734  	24        
39 	434   	5712.05    	36420.7    	15.7941	427440     	17.1781      	27.7541          	42.464  	44        
40 	423   	6307       	48446.3    	16.9912	654779     	18.1431      	31.9204          	46.462  	36        
41 	421   	376829     	8.31417e+06	16.9169	1.86098e+08	18.0268      	31.6159          	46.492  	17        
42 	437   	551243     	9.19356e+06	16.8264	1.87638e+08	17.2855      	27.5834          	48.808  	67        
43 	426   	8872.89    	70073.5    	16.8264	903419     	17.2855      	27.5834          	50.578  	67        
44 	420   	9537.08    	69404.9    	15.9133	869913     	16.77        	27.53            	50.502  	47        
45 	393   	6.5057e+06 	1.45135e+08	15.8775	3.24858e+09	16.749       	27.5674          	50.93   	48        
46 	406   	2855.52    	25464.7    	15.0031	404463     	16.0209      	24.6149          	49.324  	38        
47 	407   	14100.9    	110929     	15.8775	2.02301e+06	16.749       	27.5674          	46.2    	48        
48 	420   	162931     	3.52148e+06	15.4606	7.88219e+07	16.0755      	28.2175          	45.202  	23        
49 	421   	8230.35    	61619.2    	15.3903	833327     	16.2395      	26.9961          	44.814  	50        
50 	427   	6640.58    	73955      	15.3903	1.49911e+06	16.2395      	26.9961          	45.254  	50        
51 	419   	10716.3    	76977.5    	14.7081	1.11569e+06	15.0561      	27.1554          	45.648  	53        
52 	434   	5895.4     	41756.3    	14.7081	457453     	15.0561      	27.1554          	44.054  	53        
53 	424   	6.78298e+09	1.5152e+11 	14.7081	3.39149e+12	15.0561      	27.1554          	44.996  	53        
54 	425   	137666     	2.97471e+06	14.7081	6.65841e+07	15.0561      	27.1554          	44.146  	53        
55 	432   	14523.7    	194999     	14.7922	4.27222e+06	15.5114      	23.8075          	42.338  	50        
56 	418   	3816.1     	26901.6    	9.19337	361782     	10.7902      	17.5552          	41.488  	60        
57 	406   	14834.1    	195793     	9.19337	4.27221e+06	10.7902      	17.5552          	39.35   	60        
58 	426   	3596.1     	35323.5    	9.19337	526260     	10.7902      	17.5552          	38.992  	60        
59 	414   	77903.7    	1.59194e+06	9.09631	3.56266e+07	10.6959      	17.6366          	40.792  	60        
60 	419   	170813     	3.72786e+06	9.12658	8.34422e+07	10.7438      	18.0656          	42.108  	42        
61 	437   	155086     	3.33969e+06	9.09631	7.47536e+07	10.6959      	17.6366          	44.678  	60        
62 	438   	6998.45    	38958.7    	9.12083	453233     	10.7344      	18.0256          	45.428  	49        
63 	419   	9417.46    	150598     	9.1182 	3.34428e+06	10.5371      	17.537           	46.13   	41        
64 	431   	64249.2    	1.30873e+06	8.20259	2.92814e+07	9.67971      	17.0233          	48.41   	43        
65 	432   	46019.1    	792451     	8.20259	1.76712e+07	9.67971      	17.0233          	49.7    	43        
66 	440   	6640.13    	38304.8    	8.16043	427440     	9.6441       	17.06            	51.516  	49        
67 	421   	5893.62    	35814.3    	7.51395	421467     	8.26006      	10.9631          	52.91   	46        
68 	429   	18176      	265623     	8.16848	5.80919e+06	9.70356      	16.9413          	55.326  	58        
69 	413   	5429.9     	34110.5    	8.08529	502022     	9.63253      	17.3414          	56.44   	64        
70 	416   	4417.97    	35451.4    	8.07464	607128     	9.57813      	17.2274          	57.692  	49        
71 	417   	35274.2    	588123     	7.93943	1.31086e+07	9.46879      	17.4408          	57.658  	49        
72 	410   	16413.3    	167243     	7.94797	3.28078e+06	9.47678      	17.4273          	60.152  	47        
73 	431   	2.30157e+07	5.13925e+08	7.94797	1.15032e+10	9.47678      	17.4273          	64.366  	47        
74 	428   	27613.5    	484297     	7.94797	1.07777e+07	9.47678      	17.4273          	72.416  	47        
75 	420   	7638.96    	83133.9    	7.94453	1.57974e+06	9.46741      	17.3666          	78.678  	42        
76 	415   	2365.7     	22864.3    	7.94705	404903     	9.48334      	17.1329          	83.178  	89        
77 	424   	89082.4    	1.88878e+06	7.93645	4.22729e+07	9.46571      	17.4429          	84.55   	49        
78 	402   	4469.15    	44255.7    	7.86529	910228     	9.42151      	17.0882          	83.568  	90        
79 	420   	194145     	4.23998e+06	7.86529	9.49058e+07	9.42151      	17.0882          	84.874  	90        
80 	411   	5490.26    	39109      	7.84481	634719     	9.40463      	16.9709          	87.406  	87        
81 	411   	8505.58    	76118.9    	7.84481	1.17698e+06	9.40463      	16.9709          	90.668  	87        
82 	403   	4359.53    	56627.1    	7.78596	1.22926e+06	9.25621      	16.751           	94.886  	105       
83 	432   	6710.33    	51249.9    	7.78596	752939     	9.25621      	16.751           	92.798  	105       
84 	404   	4223       	34340.3    	7.64756	472327     	9.1547       	16.3807          	91.47   	84        
85 	411   	4005.67    	38217.9    	7.64732	626874     	9.15453      	16.3815          	88.62   	85        
86 	437   	6066.12    	49069.4    	7.64732	642796     	9.15453      	16.3815          	89.008  	85        
87 	448   	2891.65    	20414.9    	7.64732	255877     	9.15453      	16.3815          	88.394  	85        
88 	416   	8879.61    	144310     	7.71947	3.19429e+06	9.2752       	16.2485          	90.382  	70        
89 	424   	115449     	2.46531e+06	7.68252	5.51791e+07	9.29242      	16.9025          	91.084  	101       
90 	398   	15030.4    	224576     	7.68252	4.73398e+06	9.29242      	16.9025          	93.01   	101       
91 	413   	32395.6    	586745     	7.68252	1.30862e+07	9.29242      	16.9025          	94.504  	101       
92 	433   	117864     	2.13634e+06	7.68252	4.65526e+07	9.29242      	16.9025          	97.672  	101       
93 	423   	4187.41    	35803.3    	7.6813 	475843     	9.29418      	16.9337          	99.46   	79        
94 	417   	9364.53    	95637.4    	7.60356	1.72694e+06	9.17641      	17.1279          	100.028 	105       
95 	420   	500852     	1.10994e+07	7.60072	2.4844e+08 	9.23066      	15.7876          	102.524 	94        
96 	404   	27426.1    	575938     	7.60072	1.28876e+07	9.23066      	15.7876          	103.882 	94        
97 	426   	7.87765e+08	1.75896e+10	7.60018	3.93709e+11	9.23852      	15.9503          	106.86  	92        
98 	435   	61976.5    	1.3153e+06 	7.42736	2.94366e+07	8.8553       	16.0295          	108.714 	127       
99 	421   	12692.3    	144829     	7.42724	2.94945e+06	8.85516      	16.0293          	111.484 	125       
100	431   	616245     	1.36923e+07	7.4274 	3.06477e+08	8.8553       	16.0296          	112.332 	129       
