gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	2.88419e+08	5.29961e+09	70.6148	1.17323e+11	             	                 	        	          
1  	447   	1.3765e+10 	3.07478e+11	73.0455	6.8823e+12 	93.9859      	147.381          	3.284   	3         
2  	425   	3.90023e+08	6.97635e+09	26.8115	1.49471e+11	27.7092      	41.0835          	3.394   	3         
3  	434   	3.97326e+07	7.50287e+08	56.4916	1.64771e+10	68.0781      	99.517           	3.758   	8         
4  	397   	3.97856e+09	7.75128e+10	62.1986	1.72063e+12	68.6006      	59.8403          	3.812   	4         
5  	406   	9.04692e+07	2.01532e+09	57.4075	4.51092e+10	68.392       	100.363          	3.998   	5         
6  	420   	1.01509e+06	1.62454e+07	49.5056	3.4541e+08 	56.6092      	52.5388          	4.028   	10        
7  	421   	192429     	1.16976e+06	49.5257	1.17561e+07	58.4192      	65.2836          	4.404   	11        
8  	401   	6.11503e+09	1.36304e+11	48.4191	3.05091e+12	62.0207      	93.3011          	4.688   	9         
9  	424   	170163     	1.77354e+06	41.2678	3.63518e+07	40.5951      	50.2747          	5.056   	4         
10 	434   	336573     	2.98764e+06	41.2678	4.79886e+07	40.5951      	50.2747          	5.232   	4         
11 	439   	2.59919e+07	5.78652e+08	41.2678	1.29521e+10	40.5951      	50.2747          	5.154   	4         
12 	422   	52289.6    	346731     	58.3218	3.22658e+06	74.4452      	113.159          	5.472   	13        
13 	432   	32405.9    	250138     	56.8806	3.11013e+06	69.6333      	101.706          	5.48    	14        
14 	406   	44475.4    	580871     	25.823 	1.25559e+07	32.4319      	50.4388          	6.022   	8         
15 	420   	35983      	299348     	57.6055	6.02025e+06	73.7789      	112.174          	6.628   	15        
16 	434   	9853.84    	38110.6    	57.6055	429117     	73.7789      	112.174          	7.056   	15        
17 	415   	74183.4    	765304     	46.7429	1.26258e+07	51.4113      	48.07            	7.672   	13        
18 	426   	5.57798e+07	8.98967e+08	57.6055	1.697e+10  	73.7789      	112.174          	8.374   	15        
19 	410   	30254.5    	213579     	46.4318	3.10421e+06	50.8078      	52.0336          	9.602   	17        
20 	415   	35316.1    	199742     	22.6401	3.10447e+06	27.9776      	44.4074          	10.988  	10        
21 	402   	100347     	870275     	22.6401	1.28019e+07	27.9776      	44.4074          	11.992  	10        
22 	435   	84710      	708981     	23.3159	1.32239e+07	29.0864      	47.0226          	13.788  	9         
23 	439   	2.17871e+07	4.84826e+08	46.4318	1.0852e+10 	50.8078      	52.0336          	14.756  	17        
