gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.16811e+09	1.44673e+10	83.2333	2.23092e+11	             	                 	        	          
1  	430   	255685     	3.59382e+06	77.8053	7.84582e+07	79.5958      	120.31           	3.186   	6         
2  	424   	6.64403e+06	1.4653e+08 	83.2333	3.27984e+09	83.7981      	145.965          	3.242   	3         
3  	415   	9.62735e+07	2.14613e+09	64.8576	4.80371e+10	65.9416      	59.7983          	3.448   	4         
4  	417   	6.78161e+13	1.5149e+15 	64.8576	3.39081e+16	65.9416      	59.7983          	3.446   	4         
5  	418   	2.23638e+08	3.08935e+09	64.8576	4.80371e+10	65.9416      	59.7983          	3.708   	4         
6  	422   	37162.4    	316390     	28.2077	5.97908e+06	25.4458      	45.2575          	3.522   	4         
7  	412   	87014.6    	928377     	28.2077	1.56548e+07	25.4458      	45.2575          	3.692   	4         
8  	433   	9.62472e+07	2.14613e+09	57.5988	4.80371e+10	59.1866      	78.7296          	3.946   	6         
9  	403   	5.37021e+06	8.4246e+07 	64.8576	1.33521e+09	65.9416      	59.7983          	4.08    	4         
10 	418   	4.48802e+08	9.96874e+09	64.8576	2.2313e+11 	65.9416      	59.7983          	4.524   	4         
11 	424   	2.31853e+07	5.17484e+08	64.8576	1.15829e+10	65.9416      	59.7983          	4.8     	4         
12 	397   	2.324e+07  	5.17597e+08	64.8576	1.15855e+10	65.9416      	59.7983          	4.914   	4         
13 	421   	6.58201e+06	1.46531e+08	64.5476	3.27984e+09	65.5181      	58.7996          	5.444   	6         
14 	405   	36746.8    	278716     	64.5476	4.23907e+06	65.5181      	58.7996          	5.79    	6         
15 	411   	1.01458e+08	2.26579e+09	64.7962	5.07153e+10	65.9146      	59.8449          	6.372   	7         
16 	429   	97481.5    	1.5728e+06 	64.5088	3.49686e+07	65.6883      	57.4714          	6.486   	6         
17 	423   	22647.2    	156606     	64.7962	3.24166e+06	65.9146      	59.8449          	6.91    	7         
18 	415   	19322      	81929      	64.5631	909894     	65.7485      	60.9755          	7.334   	22        
19 	431   	1.72807e+06	3.81812e+07	64.5476	8.54629e+08	65.5181      	58.7996          	7.756   	6         
20 	420   	24563.7    	103347     	64.2433	1.2593e+06 	65.577       	62.2285          	8.638   	15        
21 	407   	79260.5    	1.09475e+06	64.164 	2.2795e+07 	65.3316      	60.5885          	10.248  	20        
22 	429   	21920.1    	205716     	53.3517	4.46351e+06	55.7599      	77.9241          	10.9    	20        
23 	410   	9.91369e+07	1.1063e+09 	53.149 	1.37475e+10	55.4554      	76.308           	12.758  	20        
24 	415   	3.43801e+07	6.13072e+08	53.2741	1.31153e+10	55.6022      	76.6128          	13.8    	21        
25 	431   	2.37173e+07	5.29525e+08	51.2508	1.18524e+10	52.2385      	56.6855          	16.294  	17        
26 	424   	240846     	3.59223e+06	44.4735	7.25742e+07	45.5268      	53.6952          	18.392  	24        
27 	421   	2.80323e+07	4.81996e+08	51.1172	1.00402e+10	52.2225      	57.8156          	20.954  	17        
28 	420   	2.30161e+07	5.13369e+08	51.1172	1.14908e+10	52.2225      	57.8156          	22.482  	17        
29 	423   	15920.6    	158380     	51.1172	3.29512e+06	52.2225      	57.8156          	23.84   	17        
30 	414   	154776     	3.14913e+06	25.3414	7.0456e+07 	24.4976      	36.782           	25.514  	37        
31 	422   	2.9434e+07 	5.11321e+08	25.2269	1.07428e+10	24.439       	36.9012          	27.672  	37        
32 	416   	5914.09    	65510.1    	25.3404	1.33464e+06	24.497       	36.7809          	28.268  	37        
33 	421   	8.52485e+06	1.9033e+08 	25.2269	4.26018e+09	24.4379      	36.8981          	29.28   	37        
34 	406   	5.4012e+07 	1.20642e+09	25.1502	2.70033e+10	24.3962      	36.968           	31.072  	34        
35 	411   	3.34725e+07	7.46684e+08	24.9508	1.67131e+10	26.5408      	47.7595          	32.156  	54        
36 	421   	183447     	3.97101e+06	24.7591	8.88849e+07	26.2347      	46.9892          	33.578  	23        
37 	422   	9.22523e+07	1.84063e+09	24.185 	4.08753e+10	24.3575      	40.2744          	37.132  	48        
38 	420   	4.26486e+08	5.86507e+09	24.1834	1.09047e+11	24.359       	40.2849          	38.454  	50        
39 	411   	2.51877e+08	4.12747e+09	23.7993	8.058e+10  	23.9223      	39.5703          	38.82   	47        
40 	401   	9.46541e+07	1.65959e+09	23.6511	3.55017e+10	23.3323      	37.8138          	39.888  	42        
41 	424   	1.90044e+06	4.01991e+07	23.7994	8.9889e+08 	23.9223      	39.5702          	40.188  	48        
42 	410   	1.0956e+08 	2.03778e+09	23.73  	4.44492e+10	24.1242      	40.6537          	41.394  	51        
43 	414   	3.47177e+08	7.18546e+09	23.7303	1.60314e+11	24.1296      	40.6707          	40.94   	53        
44 	430   	7.17814e+06	1.60211e+08	23.7217	3.58602e+09	24.0653      	40.4414          	41.882  	55        
45 	421   	2.25604e+08	4.6049e+09 	23.7217	1.02828e+11	24.0653      	40.4414          	44.112  	55        
46 	437   	5.70739e+08	8.79677e+09	23.6688	1.89795e+11	23.908       	40.0167          	46.492  	57        
47 	409   	9.26165e+11	2.06823e+13	22.9188	4.62934e+14	23.0477      	37.9049          	47.784  	27        
48 	414   	1.23181e+08	2.13501e+09	23.6566	4.48036e+10	23.8597      	39.878           	49.314  	57        
49 	408   	1.36497e+13	3.04911e+14	23.6566	6.82485e+15	23.8597      	39.878           	53.13   	57        
50 	422   	13024.5    	81035.7    	23.657 	1.3367e+06 	23.8578      	39.8701          	52.324  	50        
51 	425   	2.35198e+13	4.55059e+14	23.6367	1.00434e+16	24.1533      	41.1486          	52.848  	50        
52 	415   	3.49356e+12	7.80359e+13	23.6367	1.74668e+15	24.1533      	41.1486          	52.306  	50        
53 	395   	4.75228e+07	8.06903e+08	23.5496	1.67167e+10	23.7264      	38.8741          	52.25   	57        
54 	422   	1.01239e+13	2.26145e+14	23.5495	5.06182e+15	23.7261      	38.8731          	51.052  	54        
55 	416   	1.1661e+08 	1.24201e+09	23.5088	1.6722e+10 	23.1895      	37.6538          	51.756  	57        
56 	429   	4.85513e+09	1.05944e+11	23.4818	2.37124e+12	23.043       	37.1441          	51.676  	64        
57 	419   	3.32014e+13	7.41658e+14	23.2548	1.66006e+16	23.1019      	38.1161          	52.152  	57        
