gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	6.08908e+08	1.03478e+10	86.8405	2.24647e+11	             	                 	        	          
1  	419   	1.33216e+08	2.47277e+09	83.8881	5.38974e+10	82.0508      	64.5814          	3.13    	7         
2  	414   	2.6143e+10 	5.83474e+11	86.8405	1.306e+13  	80.1909      	130.334          	3.362   	3         
3  	431   	177828     	1.7465e+06 	85.5127	3.4444e+07 	75.2858      	81.9373          	3.718   	6         
4  	432   	169304     	1.17866e+06	65.4949	1.20229e+07	65.3042      	59.2791          	3.738   	4         
5  	430   	9.70624e+07	2.16412e+09	64.8454	4.84399e+10	64.9415      	65.7166          	3.906   	6         
6  	403   	698297     	1.4326e+07 	64.8454	3.20437e+08	64.9415      	65.7166          	4.27    	6         
7  	430   	44225.3    	576615     	64.8454	1.20752e+07	64.9415      	65.7166          	4.45    	6         
8  	415   	286679     	3.83284e+06	64.8454	7.27241e+07	64.9415      	65.7166          	5.098   	6         
9  	440   	2.58935e+07	5.20347e+08	81.6774	1.15699e+10	76.6246      	116.347          	6.052   	7         
10 	380   	105334     	2.20403e+06	81.6774	4.92925e+07	76.6246      	116.347          	7.058   	7         
11 	415   	1.07168e+08	2.39362e+09	72.3177	5.35765e+10	72.5565      	75.8518          	8.246   	8         
12 	399   	2287.59    	15582.5    	72.2542	228196     	71.9461      	75.2249          	9.336   	7         
13 	417   	6547.38    	41230      	81.7837	490672     	81.2101      	66.8526          	10.432  	12        
14 	414   	2568.37    	15987.3    	69.6649	185147     	70.7358      	81.4845          	11.726  	8         
15 	419   	12595      	205797     	44.4955	4.56884e+06	46.2891      	58.0155          	12.876  	24        
16 	429   	25895.5    	466000     	44.4955	1.04204e+07	46.2891      	58.0155          	14.37   	24        
17 	427   	3521.14    	24814.9    	44.4955	433184     	46.2891      	58.0155          	16.704  	24        
18 	419   	4141.11    	21764.3    	35.2884	181075     	36.0068      	37.0986          	17.506  	23        
19 	418   	4993.21    	24242.4    	35.1696	195913     	35.9128      	37.0575          	18.682  	40        
20 	422   	4503.66    	36354.5    	35.16  	700898     	35.9021      	37.0502          	20.384  	38        
21 	411   	6025.7     	50430.7    	25.6999	952832     	27.1357      	34.1346          	20.954  	29        
22 	412   	2223.4     	16434.3    	20.6524	196173     	22.4378      	35.0897          	22.132  	31        
23 	443   	3204.65    	18403.7    	19.6198	200324     	21.5891      	35.5273          	21.896  	33        
24 	435   	6259.08    	63598.2    	19.6198	1.37292e+06	21.5891      	35.5273          	24.084  	33        
25 	422   	3319.89    	30489.8    	17.3014	465570     	19.4667      	31.0402          	27.304  	27        
26 	435   	6.68557e+06	1.49248e+08	17.3014	3.34063e+09	19.4667      	31.0402          	29.062  	27        
27 	429   	91105      	1.99801e+06	16.7661	4.47216e+07	18.9209      	31.2033          	31.222  	24        
28 	405   	2553.07    	15925.8    	16.6119	195914     	18.7624      	31.0807          	34.482  	24        
29 	420   	2539.66    	20219.4    	15.2921	281298     	17.4223      	31.5764          	34.592  	41        
30 	428   	366427     	8.11836e+06	15.2921	1.81717e+08	17.4223      	31.5764          	35.12   	41        
31 	414   	3843.81    	25478.8    	15.2836	332047     	17.4188      	31.622           	36.094  	35        
32 	429   	1915.53    	13860.9    	15.2303	200708     	17.3629      	31.5065          	37.878  	28        
33 	401   	5595.41    	50172.6    	15.1999	1.00253e+06	17.3288      	31.4879          	37.46   	23        
34 	406   	3970.2     	28942.2    	14.8454	429436     	16.798       	29.9849          	37.86   	52        
35 	411   	6751.76    	72468.6    	14.8454	1.53416e+06	16.798       	29.9849          	37.354  	52        
36 	430   	5276.7     	57632.5    	15.2395	1.21147e+06	17.3768      	31.5696          	36.62   	28        
37 	404   	2.12658e+07	4.47723e+08	15.2141	1.0003e+10 	17.3422      	31.5219          	35.628  	34        
38 	434   	244218     	5.28843e+06	14.8033	1.18354e+08	17.0822      	32.4832          	34.938  	26        
39 	426   	2575.17    	17890.6    	15.1947	226473     	17.2889      	31.3389          	33.81   	55        
40 	417   	1448.05    	13788.5    	14.5935	197981     	16.8121      	32.4845          	34.332  	24        
41 	419   	3752.11    	41820.7    	14.5935	795276     	16.8121      	32.4845          	35.198  	24        
42 	445   	7294.83    	84834.3    	14.7863	1.81407e+06	17.0674      	32.5397          	36.226  	20        
43 	424   	1006.19    	10121      	14.8166	169152     	16.809       	30.6027          	36.332  	78        
44 	430   	192121     	3.21255e+06	14.8145	6.80907e+07	16.7535      	30.4751          	37.258  	69        
45 	427   	1926.97    	14690.9    	14.7387	195942     	16.6863      	30.3948          	38.156  	81        
46 	412   	1942.61    	24115.1    	14.6697	501853     	17.5472      	32.7208          	39.522  	61        
47 	403   	1904.53    	12776.2    	13.9749	113355     	15.7232      	28.9856          	42.284  	80        
48 	442   	2692.21    	25191.9    	13.9749	433184     	15.7232      	28.9856          	48.82   	80        
49 	422   	980.136    	8452.34    	13.9749	89767.7    	15.7232      	28.9856          	54.276  	80        
50 	430   	3031.1     	24818.8    	13.9017	357906     	15.6823      	29.0256          	57.77   	74        
51 	423   	1165.93    	14233.1    	13.8554	271864     	15.5895      	28.8994          	61.968  	55        
52 	431   	110413     	1.65419e+06	13.7954	3.38881e+07	15.5298      	28.8199          	62.828  	80        
53 	442   	1218.05    	14010.3    	13.8103	269334     	15.4519      	28.6747          	62.928  	79        
54 	431   	457.711    	5904.42    	13.6783	111247     	15.3727      	30.0593          	61.762  	54        
55 	397   	1299.64    	20152.9    	13.6783	433184     	15.3727      	30.0593          	62.208  	54        
56 	418   	1.69712e+06	3.7872e+07 	13.6938	8.47693e+08	15.2667      	28.4498          	63.31   	64        
57 	431   	794.213    	8024.37    	13.5055	112638     	15.1223      	29.963           	61.296  	49        
58 	415   	354118     	7.79499e+06	13.4746	1.74473e+08	15.1132      	29.8498          	59.728  	36        
59 	415   	944.177    	8724.09    	12.6342	89766.7    	14.6995      	27.3094          	60.448  	104       
60 	422   	1671.28    	21604.7    	12.6342	433184     	14.6995      	27.3094          	61.634  	104       
61 	426   	247557     	5.43142e+06	12.8633	1.21565e+08	15.0267      	27.8798          	62.244  	102       
62 	431   	502.296    	5869.14    	12.3927	90243.3    	15.1313      	28.452           	61.076  	89        
63 	424   	2624.09    	34547.4    	11.7824	735310     	13.2532      	28.847           	60.804  	30        
64 	415   	3929.6     	56989.1    	11.7734	1.08943e+06	13.2308      	28.859           	60.424  	25        
65 	428   	2923.19    	44649.5    	11.7642	968562     	13.2755      	29.0359          	64.264  	41        
66 	431   	3391.63    	49561.6    	11.7672	997003     	13.2074      	28.8772          	64.318  	24        
67 	435   	2422       	28262.5    	11.677 	433184     	13.2047      	28.8771          	67.796  	58        
68 	417   	1447.66    	12335.7    	11.6614	175322     	13.1988      	28.8827          	68.616  	58        
69 	429   	107554     	2.29527e+06	11.6383	5.13402e+07	13.1694      	28.7516          	69.702  	57        
70 	414   	959.037    	12521.1    	11.6383	202703     	13.1694      	28.7516          	68.226  	57        
71 	425   	4285.4     	83887      	11.6193	1.87397e+06	13.1913      	28.8337          	63.732  	62        
72 	433   	29430      	639005     	11.6128	1.43015e+07	13.1928      	28.8219          	60.63   	25        
73 	423   	4159.11    	29609.2    	11.5758	433184     	13.2153      	28.811           	54.084  	40        
74 	425   	165033     	3.61215e+06	11.5758	8.08478e+07	13.2153      	28.811           	47.536  	40        
75 	407   	42929.5    	596235     	11.5758	1.13902e+07	13.2153      	28.811           	45.552  	40        
76 	424   	516395     	1.00336e+07	11.5054	2.22078e+08	12.9612      	28.8854          	43.962  	58        
77 	411   	2111.23    	18349.5    	11.4812	324448     	12.8649      	28.8982          	43.994  	58        
78 	421   	1269.74    	16028.8    	11.4812	307100     	12.8649      	28.8982          	44.452  	58        
79 	422   	18417.6    	273858     	11.4398	5.589e+06  	12.857       	28.8805          	44.974  	56        
80 	425   	1504.46    	12814      	11.4542	188457     	12.8755      	28.8813          	45.718  	51        
81 	428   	4573.17    	61730.7    	11.4146	1.29143e+06	12.8115      	28.9033          	46.11   	29        
82 	428   	151298     	3.28043e+06	8.9351 	7.34281e+07	10.193       	16.0986          	47.794  	73        
83 	414   	15036.7    	303438     	11.4495	6.77845e+06	12.8444      	28.8922          	47.61   	55        
84 	435   	524855     	1.16941e+07	11.4346	2.6175e+08 	12.8577      	28.8872          	48.472  	27        
85 	421   	1139.76    	13430      	11.4346	253932     	12.8577      	28.8872          	48.534  	27        
86 	426   	414465     	7.06066e+06	11.4131	1.45989e+08	12.8182      	28.9107          	50.362  	54        
87 	413   	12159.9    	205899     	11.1255	4.56884e+06	12.574       	28.8685          	49.922  	86        
88 	421   	1660.65    	24593.5    	11.3917	531127     	12.8648      	28.8853          	51.07   	87        
89 	414   	149347     	2.07472e+06	11.3975	3.87121e+07	12.8099      	28.9001          	51.776  	52        
90 	413   	3.4309e+06 	7.43001e+07	11.3513	1.6626e+09 	12.8342      	28.8302          	53.364  	57        
91 	431   	123.956    	599.868    	11.2668	9090.14    	12.916       	28.8031          	55.654  	87        
92 	428   	1777.98    	16494.3    	11.2395	262850     	12.8538      	28.7865          	57.89   	69        
93 	422   	3157.76    	23387.7    	11.2476	362947     	12.8343      	28.7954          	60.638  	57        
94 	415   	10567.8    	205702     	11.2375	4.56884e+06	12.8038      	28.7502          	62.532  	87        
95 	408   	1393.4     	20206.1    	11.1545	432627     	12.631       	28.8485          	66.922  	86        
96 	413   	1129.01    	14456.7    	11.1545	294917     	12.631       	28.8485          	67.218  	86        
97 	419   	2.44773e+06	5.4565e+07 	11.1259	1.22134e+09	12.6221      	28.8448          	71.306  	93        
98 	402   	1207.95    	10577.2    	11.1164	127918     	12.5908      	28.8639          	71.908  	82        
99 	424   	650.759    	7756.1     	11.1164	121748     	12.5908      	28.8639          	75.12   	82        
100	408   	790.137    	7992.05    	11.1164	89817.3    	12.5908      	28.8639          	73.444  	82        
