gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.18022e+08	2.14646e+09	101.116	4.7555e+10 	             	                 	        	          
1  	404   	53916.1    	584136     	101.922	1.18699e+07	103.568      	107.147          	3.06    	5         
2  	423   	2.23284e+07	4.97867e+08	81.2304	1.11438e+10	85.8011      	140.297          	3.19    	3         
3  	409   	2.30678e+11	5.15295e+12	81.2304	1.15339e+14	85.8011      	140.297          	3.186   	3         
4  	418   	2.8632e+06 	6.13276e+07	81.2304	1.37268e+09	85.8011      	140.297          	3.348   	3         
5  	417   	131213     	930290     	101.242	1.18324e+07	100.93       	87.6653          	3.278   	6         
6  	418   	5.21564e+07	1.16234e+09	99.8725	2.60168e+10	94.2051      	70.6045          	3.142   	5         
7  	427   	46239      	570961     	81.2304	1.18324e+07	85.8011      	140.297          	3.034   	3         
8  	441   	9.51565e+07	2.12377e+09	81.2304	4.75365e+10	85.8011      	140.297          	3.004   	3         
9  	424   	79872.5    	605211     	81.2304	1.00462e+07	85.8011      	140.297          	2.924   	3         
10 	439   	149259     	2.99475e+06	81.2304	6.69652e+07	85.8011      	140.297          	3.292   	3         
11 	407   	5230.43    	33858.5    	81.2304	431528     	85.8011      	140.297          	3.938   	3         
12 	436   	9584.58    	96686.9    	81.2304	1.30294e+06	85.8011      	140.297          	4.62    	3         
13 	409   	10839.1    	106258     	83.7006	1.78115e+06	84.0625      	64.8045          	5.138   	11        
14 	424   	903.786    	7560.07    	82.4367	89749.6    	83.2027      	53.4509          	5.696   	13        
15 	409   	5.02118e+08	1.01223e+10	82.0915	2.25132e+11	82.8019      	53.1133          	5.86    	15        
16 	416   	8031.85    	79537.2    	82.1335	1.34894e+06	82.9676      	53.6877          	5.878   	14        
17 	410   	2962.67    	30888.7    	77.0215	488331     	70.7697      	65.2293          	6.454   	11        
18 	424   	1.63334e+06	3.62622e+07	77.0215	8.11669e+08	70.7697      	65.2293          	7.67    	11        
19 	418   	30778.4    	607309     	15.2643	1.35843e+07	18.5487      	33.2968          	8.734   	15        
20 	420   	30608.4    	534368     	15.2643	1.19271e+07	18.5487      	33.2968          	10.724  	15        
21 	424   	8445.48    	51492.2    	15.2643	710053     	18.5487      	33.2968          	12.862  	15        
22 	406   	8867.35    	48862.1    	15.2643	431528     	18.5487      	33.2968          	15.082  	15        
23 	424   	12816.9    	72499.5    	15.2643	824320     	18.5487      	33.2968          	18.284  	15        
24 	418   	8023.93    	46272.3    	25.9936	471476     	32.1765      	60.1298          	21.696  	14        
