gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	7.29392e+09	1.60659e+11	95.1798	3.59583e+12	             	                 	        	          
1  	418   	212204     	2.72749e+06	80.339 	4.56035e+07	86.6924      	148.51           	2.99    	3         
2  	422   	2.80727e+06	6.18765e+07	40.1982	1.38501e+09	41.6647      	47.9296          	3.096   	4         
3  	415   	2.36343e+07	5.25622e+08	23.2643	1.17651e+10	25.0394      	36.994           	3.344   	3         
4  	409   	1.05991e+06	2.07741e+07	23.2643	4.6442e+08 	25.0394      	36.994           	3.558   	3         
5  	419   	2.28707e+07	5.01398e+08	23.2643	1.12229e+10	25.0394      	36.994           	3.568   	3         
6  	434   	2.32808e+07	5.17091e+08	23.2643	1.15742e+10	25.0394      	36.994           	3.628   	3         
7  	430   	155060     	1.28632e+06	23.2643	1.96292e+07	25.0394      	36.994           	3.878   	3         
8  	428   	190530     	1.38013e+06	23.2643	1.92938e+07	25.0394      	36.994           	3.888   	3         
9  	410   	2.29984e+07	5.12373e+08	23.2643	1.14685e+10	25.0394      	36.994           	3.952   	3         
10 	415   	3.42718e+12	7.65552e+13	44.5891	1.71354e+15	47.2021      	62.5277          	3.982   	7         
11 	420   	14275.4    	185691     	44.5891	3.50505e+06	47.2021      	62.5277          	4.53    	7         
12 	429   	28307.1    	609475     	32.8364	1.36418e+07	34.6447      	46.9206          	5.624   	16        
13 	444   	29787.7    	606470     	63.8834	1.35326e+07	66.6793      	66.1132          	6.326   	8         
14 	434   	20724.7    	226226     	63.8834	2.90311e+06	66.6793      	66.1132          	6.908   	8         
15 	443   	5487.65    	73798.8    	63.8834	1.24193e+06	66.6793      	66.1132          	7.558   	8         
16 	420   	717.767    	5813.03    	63.8834	88461.6    	66.6793      	66.1132          	8.358   	8         
17 	420   	522.777    	5479.41    	65.092 	88461.6    	67.6832      	62.3645          	9.082   	22        
18 	411   	194246     	4.26066e+06	61.567 	9.5367e+07 	62.9518      	56.5922          	9.98    	13        
19 	425   	6455.11    	140402     	63.8834	3.14279e+06	66.6793      	66.1132          	11.264  	8         
20 	409   	1582.59    	19161.4    	28.6363	388473     	29.9403      	56.438           	13.288  	15        
21 	425   	1104.38    	10383.5    	15.875 	170257     	17.0501      	30.8116          	14.894  	37        
22 	437   	1075.15    	9743.22    	15.875 	109452     	17.0501      	30.8116          	16.724  	37        
23 	427   	1439.7     	22422.5    	15.8747	487889     	17.0498      	30.8111          	19.626  	40        
24 	399   	642.295    	6063       	15.8749	108423     	17.0498      	30.8122          	21.67   	30        
25 	401   	1174.11    	19487.3    	15.8733	430836     	17.0224      	30.9015          	24.8    	35        
26 	433   	1083       	11389.5    	15.8731	192789     	17.0394      	30.8285          	25.802  	37        
27 	425   	3844.7     	39378.4    	15.8674	700485     	17.0169      	30.89            	30.052  	43        
28 	420   	3494.04    	33941.3    	15.8588	514433     	17.0468      	30.7899          	32.614  	70        
29 	438   	4195.98    	35539.3    	15.8588	512829     	17.0468      	30.7899          	35.794  	70        
30 	415   	2444.98    	21706.5    	15.8223	373069     	16.9606      	30.7525          	39.478  	52        
31 	419   	1705.78    	12537.6    	15.8223	193083     	16.9605      	30.7524          	40.782  	57        
32 	419   	2919.19    	29484.1    	15.8176	512567     	16.9779      	30.6632          	45.51   	58        
33 	398   	30195.6    	598689     	15.8175	1.33599e+07	16.9762      	30.6653          	47.544  	58        
34 	430   	3.39813e+07	7.58959e+08	15.8175	1.69878e+10	16.9762      	30.6653          	50.982  	58        
35 	412   	1683.2     	18870.8    	15.7985	339130     	16.9272      	30.7322          	55.132  	58        
36 	414   	1784.22    	14811.5    	15.8167	193634     	16.9756      	30.6688          	58.244  	40        
37 	432   	3905.47    	31651.6    	15.8173	411894     	16.9761      	30.6652          	59.582  	52        
38 	430   	1675.49    	24072.5    	15.8174	510971     	16.9762      	30.6652          	61.642  	52        
39 	430   	46476.8    	1.00156e+06	15.8173	2.24178e+07	16.9761      	30.6653          	62.096  	53        
40 	414   	1005.08    	14800.8    	15.787 	313426     	16.9459      	30.6254          	60.334  	59        
41 	438   	1794.91    	23877.6    	15.7868	510971     	16.9461      	30.6285          	60.908  	58        
42 	412   	1320.3     	16037      	15.7868	268593     	16.9461      	30.6285          	60.442  	58        
43 	421   	2.73239e+06	6.09937e+07	15.7868	1.36523e+09	16.9461      	30.6285          	60.322  	58        
44 	407   	2123.11    	16870.2    	15.787 	192782     	16.9463      	30.6289          	59.946  	57        
45 	419   	1302.99    	20016.7    	15.7871	430836     	16.946       	30.6255          	60.642  	59        
46 	430   	69792      	1.49242e+06	15.7871	3.34013e+07	16.9471      	30.6228          	61.6    	53        
47 	432   	1507.9     	24349.8    	15.7818	531069     	16.9201      	30.7121          	63.06   	107       
48 	423   	651.372    	9481.24    	15.7818	192933     	16.9201      	30.7121          	63.204  	107       
49 	405   	1233.47    	15299.3    	15.7818	315440     	16.9201      	30.7121          	65.014  	107       
50 	438   	3520.63    	39979.8    	15.7812	514381     	16.9153      	30.7127          	66.328  	99        
51 	414   	368655     	8.14221e+06	15.7804	1.8225e+08 	16.9459      	30.6011          	70.612  	111       
52 	424   	1025.61    	10992.8    	15.7738	193691     	16.9426      	30.6418          	73.868  	123       
53 	412   	1496.97    	24488.1    	15.7674	513481     	16.9437      	30.5743          	79.806  	78        
54 	435   	1.15719e+07	2.58407e+08	15.7635	5.78394e+09	16.9329      	30.5888          	81.582  	93        
55 	429   	4567.8     	92769.7    	15.7502	2.07321e+06	16.908       	30.5664          	85.278  	119       
56 	417   	589.099    	7533.62    	15.7461	141906     	16.8944      	30.5759          	89.656  	118       
57 	412   	474.619    	8633.12    	15.7461	193085     	16.8944      	30.5759          	92.14   	118       
58 	421   	99.5856    	836.173    	15.746 	13865.9    	16.8944      	30.5763          	93.658  	119       
59 	420   	1335.39    	11810.8    	15.745 	186151     	16.9198      	30.531           	94.804  	115       
60 	410   	238.594    	3929.26    	15.745 	87763.3    	16.9197      	30.5307          	94.964  	119       
61 	413   	2393.5     	26974.1    	15.7354	510167     	16.905       	30.4441          	92.4    	94        
62 	437   	1259.74    	15329.6    	15.7075	312347     	16.8883      	30.4936          	92.436  	125       
63 	421   	919.354    	12322.1    	15.7075	247142     	16.8883      	30.4936          	93.886  	120       
64 	423   	416.76     	5556.07    	15.7069	88715.2    	16.8862      	30.498           	95.574  	133       
65 	413   	2272.16    	30597.3    	15.6573	621382     	16.8272      	30.5125          	97.726  	94        
66 	412   	566.238    	9660.5     	15.6924	213845     	16.8628      	30.5225          	96.508  	170       
67 	408   	25628.7    	530689     	15.6898	1.18666e+07	16.8731      	30.461           	96.872  	133       
68 	412   	1881.08    	25845.9    	15.6581	510168     	16.8227      	30.7127          	98.528  	61        
69 	417   	278.38     	4058.41    	15.6336	88719.3    	16.7962      	30.6419          	101.744 	55        
70 	419   	1626.6     	23779.1    	15.6325	510844     	16.8144      	30.639           	107.356 	59        
71 	430   	1501.96    	24527.3    	15.5856	513855     	16.7661      	30.2929          	112.396 	143       
72 	416   	3522.55    	45112.2    	15.5856	706854     	16.7661      	30.2929          	119.114 	143       
73 	401   	80.3763    	473.342    	15.5856	6679.3     	16.7661      	30.2929          	123.62  	143       
74 	433   	2642.96    	33332.2    	15.5549	513664     	16.7404      	30.2929          	122.398 	149       
75 	421   	957.337    	18457.5    	15.5549	412068     	16.7404      	30.2929          	114.056 	124       
76 	407   	1525.15    	23417.3    	15.5406	508707     	16.7286      	30.2592          	111.062 	151       
77 	403   	926.461    	19233.7    	15.5415	430507     	16.7315      	30.2538          	110.84  	116       
78 	420   	2615.79    	33512.2    	15.5375	514195     	16.716       	30.2976          	110.822 	143       
79 	430   	250.766    	3919.17    	15.5354	87315.5    	16.7053      	30.3986          	118     	126       
80 	417   	389.566    	5582.03    	15.5354	89609.2    	16.7053      	30.3986          	125.8   	126       
81 	415   	2298.28    	30161.1    	15.5067	509834     	16.673       	30.3654          	128.076 	131       
82 	416   	2061.41    	27369.4    	15.5067	512947     	16.673       	30.3654          	128.12  	131       
83 	413   	1080.33    	22994.8    	15.5051	514732     	16.6621      	30.3528          	126.974 	131       
