gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.22096e+09	1.58583e+10	86.5444	2.26099e+11	             	                 	        	          
1  	424   	3.43158e+07	7.64971e+08	86.5444	1.71225e+10	80.4871      	135.055          	3.228   	3         
2  	418   	80155.2    	696945     	86.5444	1.18468e+07	80.4871      	135.055          	3.376   	3         
3  	426   	8.69811e+08	1.9393e+10 	86.5444	4.34076e+11	80.4871      	135.055          	3.544   	3         
4  	418   	231221     	1.2825e+06 	42.5273	1.21753e+07	42.1013      	44.4185          	3.506   	6         
5  	401   	1.27449e+09	2.84664e+10	24.6585	6.37166e+11	23.6662      	36.4847          	3.584   	6         
6  	410   	1.10948e+07	2.44292e+08	26.7542	5.46808e+09	25.5648      	41.6976          	3.712   	7         
7  	421   	57501.1    	768154     	26.737 	1.6421e+07 	25.6286      	41.4611          	3.806   	7         
8  	419   	19845.7    	325683     	42.5273	7.10818e+06	42.1013      	44.4185          	3.95    	6         
9  	420   	31737.6    	598178     	93.6807	1.33491e+07	90.902       	66.8087          	4.226   	12        
10 	424   	30473.6    	585766     	73.4909	1.30918e+07	72.16        	72.4934          	5.154   	8         
11 	409   	8294.26    	77313      	73.4909	1.47297e+06	72.16        	72.4934          	6.28    	8         
12 	423   	23899.2    	339923     	72.7304	7.34056e+06	71.3153      	70.4319          	7.346   	13        
13 	429   	13788.8    	90178.4    	72.77  	1.26308e+06	71.3829      	71.1134          	8.424   	11        
14 	413   	1.87439e+09	3.97694e+10	64.6742	8.88966e+11	60.9787      	62.9399          	9.058   	20        
15 	419   	25213.9    	310941     	64.6742	6.8245e+06 	60.9787      	62.9399          	10.064  	20        
16 	431   	217631     	4.59666e+06	64.6742	1.0289e+08 	60.9787      	62.9399          	11.246  	20        
17 	410   	972339     	2.03104e+07	64.459 	4.5411e+08 	60.8332      	63.488           	12.62   	20        
18 	417   	109218     	2.08341e+06	64.0468	4.6578e+07 	60.5887      	64.9474          	13.538  	20        
19 	435   	9.89619e+13	2.21061e+15	63.8907	4.94802e+16	60.4703      	65.2485          	14.278  	17        
20 	425   	10776.7    	76973      	63.522 	1.30354e+06	60.0922      	65.0139          	15.4    	31        
21 	418   	194983     	2.68755e+06	24.1295	4.66349e+07	24.0575      	35.9242          	16.976  	9         
22 	437   	37391.1    	379673     	24.1295	6.99523e+06	24.0575      	35.9242          	18.97   	9         
23 	425   	26934.3    	260733     	24.2256	4.78191e+06	24.1563      	35.9929          	21.18   	11        
24 	435   	1.79844e+06	3.94806e+07	24.2256	8.83705e+08	24.1563      	35.9929          	23.652  	11        
25 	429   	7860.69    	63629.2    	24.2256	967902     	24.1563      	35.9929          	26.42   	11        
26 	438   	6569.28    	83752.1    	19.4609	1.78689e+06	18.211       	29.6531          	28.38   	9         
27 	434   	18795.8    	231912     	20.4773	4.92595e+06	18.7201      	32.7777          	29.996  	22        
28 	413   	127405     	2.75931e+06	20.4773	6.17617e+07	18.7201      	32.7777          	32.868  	22        
29 	423   	9383.2     	73479      	20.4773	1.04783e+06	18.7201      	32.7777          	34.974  	22        
30 	428   	5458.97    	52956.1    	17.3117	990460     	16.7232      	31.7422          	36.912  	59        
31 	409   	2.58615e+06	5.75244e+07	17.3117	1.28758e+09	16.7232      	31.7422          	39.538  	59        
32 	422   	7557.4     	57884      	17.3117	662322     	16.7232      	31.7422          	42.516  	59        
33 	419   	12072.7    	147787     	16.578 	3.07315e+06	15.8768      	30.2681          	44.71   	65        
34 	453   	1.90372e+09	4.25257e+10	16.5811	9.51856e+11	15.8853      	30.317           	44.842  	68        
35 	426   	10031.5    	87164.2    	16.5798	1.26813e+06	15.8916      	30.3736          	45.238  	68        
36 	417   	309663     	6.8316e+06 	16.5727	1.52913e+08	15.8733      	30.2721          	47.38   	63        
37 	437   	4156.9     	38362.4    	16.5754	432847     	15.8687      	30.2191          	50.46   	49        
38 	412   	1956.45    	22422.9    	16.5727	432847     	15.8739      	30.2766          	52.128  	58        
39 	416   	1796.09    	27013.2    	14.331 	582958     	13.8893      	30.1792          	52.944  	56        
40 	412   	139729     	3.09432e+06	14.331 	6.92601e+07	13.8893      	30.1792          	55.1    	62        
41 	415   	524.565    	5847.46    	14.331 	90199.8    	13.8893      	30.1792          	56.572  	56        
42 	426   	948.887    	13322      	14.2402	270433     	13.7149      	29.5445          	60.126  	56        
43 	428   	1270.27    	20034.5    	14.2402	432847     	13.7149      	29.5445          	61.94   	56        
44 	405   	1232.47    	13448.8    	14.2402	220985     	13.7149      	29.5445          	63.122  	56        
45 	436   	2354.41    	23143.4    	13.7909	432847     	13.2406      	29.1268          	66.554  	62        
46 	400   	649.22     	7837.47    	14.2402	108625     	13.7149      	29.5445          	68.018  	56        
47 	417   	1867.18    	24686.9    	14.149 	520751     	13.6508      	29.7198          	71.528  	74        
48 	418   	2870.15    	24910      	13.7339	429422     	13.5364      	29.1197          	72.574  	90        
49 	432   	1110.56    	13882.4    	13.0961	231113     	13.7419      	27.4929          	69.902  	107       
50 	400   	2166.91    	18325.2    	13.0882	229482     	13.7303      	27.4689          	69.398  	113       
51 	414   	302.797    	4773.45    	12.7057	106214     	11.9222      	21.8867          	68.386  	110       
52 	424   	1439.47    	16234.7    	12.7057	247340     	11.9221      	21.8867          	67.294  	114       
53 	423   	5013.01    	93023.7    	12.7057	2.07169e+06	11.9221      	21.8867          	69.916  	113       
54 	429   	1211.62    	14014.1    	12.7057	230710     	11.9221      	21.8867          	71.754  	114       
55 	432   	1159.3     	14249.7    	12.478 	241482     	11.5862      	21.1484          	73.176  	39        
56 	384   	139504     	3.07723e+06	12.478 	6.88783e+07	11.5862      	21.1484          	76.508  	39        
57 	418   	204.265    	2401.49    	12.478 	51755.2    	11.5862      	21.1484          	80.678  	39        
58 	431   	2315.66    	22935.3    	12.143 	319694     	10.992       	19.6216          	83.73   	116       
59 	408   	430.446    	6091.96    	12.143 	105259     	10.992       	19.6216          	91.42   	116       
60 	408   	1814.44    	23836.4    	11.7739	432847     	10.9749      	20.5774          	92.166  	53        
61 	436   	1229.1     	13859.2    	11.7739	207668     	10.9749      	20.5774          	89.74   	53        
62 	409   	2287.11    	21432.4    	11.7739	293495     	10.9749      	20.5774          	87.984  	53        
63 	409   	1512.14    	21575.5    	11.7739	436763     	10.9749      	20.5774          	90.652  	53        
64 	401   	319.562    	4336.34    	11.7249	92240.1    	9.97116      	17.7503          	92.248  	127       
65 	435   	402.429    	5548.1     	11.7249	90035.1    	9.97116      	17.7503          	94.628  	127       
66 	427   	950.449    	19346.8    	11.6948	432847     	9.87205      	17.3725          	98.304  	117       
67 	406   	1160.8     	13012.6    	11.6948	195126     	9.87205      	17.3725          	101.09  	117       
68 	422   	1111.9     	11272.2    	11.6948	195887     	9.87205      	17.3725          	105.588 	117       
69 	416   	1462.42    	24229.3    	11.6948	527521     	9.87205      	17.3725          	108.422 	117       
70 	411   	1766.47    	22872.1    	11.6946	407859     	9.87538      	17.372           	109.588 	119       
71 	424   	226.068    	4024.44    	11.6946	89976.9    	9.86987      	17.3637          	108.24  	117       
72 	400   	1025.9     	12749.4    	11.6787	209757     	10.2657      	17.8443          	112.712 	128       
73 	403   	274.304    	3969.76    	11.5837	87854      	10.2307      	17.3708          	112.956 	127       
74 	408   	158.56     	1528.56    	11.5482	27202.4    	9.67068      	16.9048          	110.944 	129       
75 	434   	375.945    	4514.39    	11.5373	88509      	9.6609       	16.8898          	110.162 	128       
76 	419   	903.706    	13200.3    	11.5373	280450     	9.6609       	16.8898          	112.07  	128       
77 	421   	791.276    	10182.9    	11.5325	192420     	9.77457      	16.8857          	111.288 	128       
78 	417   	3314.68    	70672.2    	11.5325	1.58175e+06	9.77457      	16.8857          	110.598 	128       
79 	414   	833.783    	10302.8    	11.5325	195103     	9.77457      	16.8857          	111.954 	124       
80 	421   	1193.77    	13543.3    	11.5325	268648     	9.77457      	16.8857          	111.18  	124       
81 	418   	9486.07    	135669     	11.3262	2.79868e+06	9.70459      	16.6777          	110.994 	129       
82 	412   	682.375    	9525.32    	11.2649	190853     	9.94739      	17.9667          	111.916 	177       
83 	427   	447.527    	5576.54    	11.2649	88039.2    	9.94739      	17.9667          	110.56  	180       
84 	416   	116.864    	787.908    	11.2647	10009.9    	9.94716      	17.9657          	112.994 	186       
85 	441   	1143       	15547      	11.1945	324547     	9.73823      	17.4617          	114.18  	194       
86 	425   	48242.2    	1.00262e+06	11.1228	2.2384e+07 	9.64085      	17.3129          	111.822 	175       
