gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	6.24433e+08	1.03307e+10	114.293	2.25325e+11	             	                 	        	          
1  	413   	738500     	1.42867e+07	93.1263	3.19046e+08	85.1917      	70.2358          	3.436   	6         
2  	407   	107558     	1.25216e+06	86.6881	2.25403e+07	79.0432      	56.3201          	3.556   	8         
3  	417   	99893.1    	607058     	81.7244	6.50954e+06	85.307       	136.8            	3.806   	3         
4  	422   	272085     	3.40308e+06	51.3857	6.311e+07  	43.6778      	68.3183          	4.188   	8         
5  	429   	1.10482e+08	2.45079e+09	28.0857	5.4856e+10 	25.6542      	39.9921          	4.92    	8         
6  	414   	148133     	1.18954e+06	51.3857	1.77342e+07	43.6778      	68.3183          	5.268   	8         
7  	416   	6.63555e+06	1.47834e+08	51.3857	3.309e+09  	43.6778      	68.3183          	5.862   	8         
8  	406   	9.65657e+07	2.1564e+09 	51.3857	4.82669e+10	43.6778      	68.3183          	6.7     	8         
9  	407   	50467.4    	515635     	51.3857	1.0403e+07 	43.6778      	68.3183          	7.414   	8         
10 	415   	1.3599e+09 	1.7502e+10 	38.7539	2.292e+11  	37.7134      	40.2173          	7.982   	10        
11 	421   	220483     	3.60557e+06	38.7539	7.87784e+07	37.7134      	40.2173          	8.448   	10        
12 	416   	60739.1    	847053     	24.1071	1.84954e+07	28.9205      	51.8271          	9.348   	16        
13 	438   	9.69281e+07	2.15946e+09	24.1071	4.83355e+10	28.9205      	51.8271          	10.236  	16        
14 	430   	2.91756e+06	6.08445e+07	24.085 	1.3611e+09 	28.9073      	52.0182          	11.674  	20        
15 	424   	526008     	7.17585e+06	23.618 	1.53464e+08	28.1962      	48.3016          	12.68   	20        
16 	418   	9.93964e+07	2.21217e+09	24.0741	4.95154e+10	28.9264      	53.8072          	13.532  	24        
17 	431   	4.00467e+06	7.72181e+07	24.0741	1.72152e+09	28.9264      	53.8104          	15.272  	25        
18 	417   	70636.6    	996809     	16.6764	1.689e+07  	17.034       	30.1845          	17.088  	44        
19 	398   	444886     	9.44873e+06	16.5957	2.11452e+08	17.2067      	30.0999          	20.436  	44        
20 	412   	449342     	5.41574e+06	16.5301	1.00794e+08	17.2616      	30.1435          	24.02   	44        
21 	434   	2.01192e+07	3.23819e+08	16.5301	6.45377e+09	17.2616      	30.1435          	27.078  	44        
22 	424   	184185     	2.53669e+06	16.138 	5.09524e+07	17.5607      	31.4267          	29.586  	41        
23 	426   	3.39202e+07	7.57591e+08	16.0371	1.69572e+10	17.2746      	31.1067          	32.562  	35        
24 	447   	40981.6    	618250     	15.9555	1.3657e+07 	16.9909      	31.009           	35.922  	29        
25 	417   	18291      	275784     	15.9916	6.11265e+06	17.1117      	31.1116          	38.462  	46        
26 	419   	2755.67    	32577.1    	15.9519	654122     	16.9829      	31.0133          	41.524  	39        
27 	429   	4438.93    	34180      	15.944 	432499     	16.9728      	31.0346          	42.384  	51        
28 	426   	2410.77    	32328.1    	15.818 	508559     	16.7819      	31.264           	41.888  	78        
29 	412   	1906.67    	19248.1    	15.818 	284364     	16.7819      	31.264           	43.518  	78        
30 	419   	2701.13    	16236.7    	15.8457	195517     	16.7898      	31.258           	43.122  	76        
31 	422   	2091.43    	24474.9    	15.8131	489749     	17.1044      	31.6575          	41.848  	66        
32 	412   	31901.9    	675118     	15.7917	1.51086e+07	17.0541      	31.5148          	42.364  	80        
33 	431   	913.656    	8886.75    	15.7903	118838     	17.0461      	31.5135          	44.536  	85        
34 	433   	5998.54    	97702.5    	15.7903	2.16226e+06	17.0461      	31.5135          	47.07   	85        
35 	408   	1435.62    	14637      	15.7903	222209     	17.0461      	31.5135          	50.146  	85        
36 	408   	5559.41    	86792.1    	15.791 	1.91517e+06	17.0679      	31.5334          	50.02   	77        
37 	410   	356989     	7.95802e+06	15.7821	1.78126e+08	17.1326      	31.6848          	52.766  	74        
38 	408   	3543.24    	51852.8    	15.7819	1.04888e+06	17.1311      	31.6826          	55.382  	74        
39 	414   	523.804    	5723.41    	15.7819	87268.1    	17.1311      	31.6826          	57.81   	74        
40 	429   	4046.81    	67425      	15.2923	1.48345e+06	17.3423      	30.698           	60.892  	94        
41 	421   	2288.43    	30198.5    	15.776 	506877     	16.8051      	31.3583          	61.078  	76        
42 	407   	1451.48    	18221.4    	15.7755	320413     	17.1163      	31.7514          	61.43   	74        
43 	412   	3052.36    	53123.3    	15.7618	1.17987e+06	17.1193      	31.7004          	63.632  	77        
44 	414   	4490.37    	54593.4    	15.6829	1.07767e+06	16.9854      	31.707           	64.518  	67        
45 	428   	812.537    	10733.3    	15.6829	219623     	16.9854      	31.707           	66.334  	67        
46 	399   	2418.32    	26564.3    	15.6829	432052     	16.9854      	31.707           	67.248  	67        
47 	413   	1571.85    	23337.6    	15.6829	501316     	16.9854      	31.707           	69.136  	67        
48 	416   	6112.18    	81853.3    	15.6829	1.44045e+06	16.9854      	31.707           	69.038  	67        
49 	416   	1192.74    	18013.1    	15.4504	384390     	16.3341      	30.0791          	71.262  	104       
50 	432   	78707.6    	1.73763e+06	15.4504	3.88935e+07	16.3341      	30.0791          	73.206  	104       
51 	407   	1025.64    	9388.7     	15.4504	119489     	16.3341      	30.0791          	73.31   	104       
52 	405   	1944.01    	29389      	15.4504	493736     	16.3341      	30.0791          	74.816  	104       
53 	406   	1844.56    	31987.9    	15.4504	705297     	16.3341      	30.0791          	78.496  	99        
54 	421   	966.803    	14762.2    	15.3465	283150     	16.1654      	29.6119          	80.374  	94        
55 	416   	4848.27    	68093.8    	14.9408	1.35209e+06	15.7307      	28.3518          	81.186  	123       
56 	384   	788.182    	8271.6     	14.9836	108035     	15.8353      	29.5219          	84.298  	81        
57 	436   	560.776    	6119.37    	14.5395	87506.4    	15.1393      	28.3265          	84.512  	97        
58 	406   	229.997    	3852.61    	14.3795	86097.3    	15.2203      	29.9359          	87.324  	76        
59 	422   	2076.2     	28793.7    	14.3587	573358     	15.7743      	28.653           	88.504  	91        
60 	414   	645.081    	6860.34    	13.9834	105531     	15.0591      	27.6579          	89.832  	115       
61 	411   	1961.7     	24117.4    	14.0694	489749     	15.0156      	28.1336          	89.224  	69        
62 	422   	1023.25    	14583.8    	14.0222	303495     	15.3985      	28.6824          	89.236  	93        
63 	409   	270.979    	2889.01    	13.3751	46527.8    	14.6998      	26.5902          	88.308  	129       
64 	408   	720.518    	9694.73    	13.3748	196115     	14.6994      	26.5899          	88.378  	130       
65 	410   	3123.01    	49311      	13.3751	1.01564e+06	14.6998      	26.5902          	87.772  	129       
66 	405   	1598.35    	23807.2    	13.22  	493702     	14.4949      	27.2428          	88.528  	133       
67 	409   	1330.99    	19338.9    	13.2206	413704     	14.6401      	26.5492          	87.278  	126       
68 	423   	5621.76    	97824.3    	11.9028	2.16224e+06	13.6724      	28.1163          	90.144  	147       
69 	414   	1563.76    	21568.7    	11.2833	432300     	12.3155      	26.2892          	93.776  	133       
70 	426   	35810.7    	794246     	11.9028	1.77777e+07	13.6724      	28.1163          	99.02   	147       
71 	418   	803.32     	7363.05    	11.7789	86122      	13.4407      	27.4113          	100.816 	169       
72 	419   	1662.54    	24537.2    	11.8208	507686     	13.5363      	28.3681          	106.282 	153       
73 	402   	448.508    	8467.27    	11.5111	189428     	12.8115      	27.9751          	109.18  	148       
74 	410   	1895.83    	24359      	11.4192	432052     	12.0435      	24.754           	115.596 	144       
75 	416   	515.775    	10160      	11.4052	227353     	12.6793      	27.9004          	122.106 	133       
76 	428   	1974.4     	20547.5    	11.3272	305220     	12.3861      	26.1828          	126.312 	109       
77 	428   	1292.66    	16381.5    	11.2987	296989     	12.4936      	28.2187          	129.928 	184       
78 	403   	635.861    	6531.77    	11.2222	82977.6    	12.2186      	25.2919          	133.446 	135       
79 	430   	420.92     	5158.46    	11.0831	81537.4    	12.124       	27.8668          	131.3   	182       
80 	439   	925.886    	13570.4    	11.0831	298264     	12.124       	27.8668          	130.282 	182       
81 	426   	129.476    	1201.04    	11.012 	20489.1    	11.8843      	27.2854          	131.854 	188       
82 	391   	72.9383    	368.156    	11.023 	4902.09    	11.9107      	27.1994          	132.476 	189       
83 	418   	569.631    	6327.28    	11.0284	82486.9    	11.9751      	27.3526          	137.572 	190       
84 	438   	1403.91    	16117.5    	11.0225	289717     	11.8551      	27.1209          	139.692 	185       
85 	419   	251.285    	3697.43    	11.0135	82229.4    	11.9071      	27.2449          	143.58  	193       
86 	416   	700.412    	6919.43    	11.0139	88900.8    	11.9034      	27.2356          	147.69  	192       
87 	430   	513.578    	8218.69    	11.0139	181548     	11.9034      	27.2356          	152.404 	192       
88 	426   	470.687    	8025.85    	10.9937	177608     	11.8383      	27.1389          	154.97  	184       
89 	420   	570.402    	8997.86    	10.9937	195381     	11.8383      	27.1389          	157.874 	184       
90 	413   	328.611    	4185.62    	10.993 	83454.7    	11.7079      	26.3146          	160.202 	148       
91 	417   	453.207    	8052.51    	10.9846	179986     	11.8501      	27.3349          	159.618 	193       
92 	416   	1846.37    	24564      	10.9578	469963     	11.6547      	26.0213          	164.548 	147       
93 	426   	2235.5     	40393.2    	10.8991	886969     	11.6253      	22.3419          	168.146 	187       
94 	422   	405.529    	8185.02    	10.8991	183206     	11.6253      	22.3419          	174.224 	187       
95 	407   	929.293    	19303.3    	10.8991	432052     	11.6253      	22.3419          	177.944 	187       
96 	435   	84.9571    	466.537    	10.8109	6011.93    	11.4905      	23.1453          	179.742 	187       
97 	423   	881.139    	12333.6    	10.8109	211954     	11.4905      	23.1453          	178.646 	187       
98 	429   	72.5945    	343.242    	10.7997	4439.14    	11.4577      	23.0744          	177.144 	187       
99 	410   	4723.03    	89726.7    	10.8006	1.99875e+06	11.4592      	23.0653          	175.186 	189       
100	416   	239.468    	3744.51    	10.748 	83492.6    	11.381       	22.7987          	173.978 	182       
