gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.01003e+08	1.29838e+09	109.216	1.68126e+10	             	                 	        	          
1  	411   	9.67287e+07	2.15812e+09	109.216	4.83054e+10	115.22       	143.575          	3.21    	2         
2  	425   	77059.9    	923376     	107.72 	1.94436e+07	113.611      	140.716          	3.472   	6         
3  	403   	6.68426e+06	1.47731e+08	102.481	3.30668e+09	104.04       	122.418          	3.768   	9         
4  	415   	6.42515e+12	1.01807e+14	92.9478	1.75235e+15	95.5822      	93.8592          	4.074   	4         
5  	419   	2.9867e+06 	5.21105e+07	77.7439	1.12363e+09	79.2356      	73.1309          	4.266   	10        
6  	421   	7.03097e+08	1.0406e+10 	71.8596	2.21623e+11	77.2869      	118.946          	4.476   	11        
7  	421   	1.78125e+06	3.65062e+07	86.0147	8.16222e+08	92.7464      	136.874          	4.666   	9         
8  	413   	369872     	5.4355e+06 	75.908 	8.63642e+07	81.8212      	106.796          	4.532   	9         
9  	408   	2.12017e+06	3.70281e+07	78.9123	8.1622e+08 	80.2232      	61.6855          	5.08    	10        
10 	416   	3.37674e+06	6.83017e+07	91.9602	1.52062e+09	94.8921      	71.365           	6.146   	7         
11 	421   	19396.2    	281265     	79.118 	6.17101e+06	86.7761      	115.5            	6.758   	10        
12 	429   	666192     	1.04702e+07	81.093 	1.70439e+08	85.7953      	98.4447          	7.486   	7         
13 	415   	6.81397e+15	1.52212e+17	70.1796	3.40698e+18	73.8942      	79.33            	8.192   	8         
14 	433   	3.36586e+07	7.51096e+08	69.5315	1.68119e+10	73.2537      	78.5882          	9.07    	10        
15 	419   	2.20249e+07	3.58662e+08	69.5315	6.93523e+09	73.2537      	78.5882          	11.038  	10        
16 	417   	33521.1    	406790     	70.1865	8.80128e+06	73.9706      	80.0378          	13.04   	8         
17 	427   	2.89231e+16	6.46094e+17	58.4775	1.44616e+19	63.0871      	90.3597          	14.976  	10        
18 	403   	4.91386e+11	1.09764e+13	38.2536	2.45686e+14	39.8311      	50.075           	16.206  	22        
19 	408   	9.72301e+06	2.1623e+08 	53.5913	4.83991e+09	56.3008      	78.4034          	17.538  	25        
20 	426   	5.86859e+07	8.38125e+08	53.5913	1.44148e+10	56.3008      	78.4034          	20.402  	25        
21 	420   	4.35382e+07	5.11334e+08	53.5913	7.70312e+09	56.3008      	78.4034          	22.008  	25        
22 	390   	1.65946e+09	3.5771e+10 	50.6712	8.0037e+11 	47.8909      	69.7152          	24.69   	15        
