gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.71393e+08	2.41589e+09	106.093	4.96814e+10	             	                 	        	          
1  	431   	121553     	1.5747e+06 	50.3412	3.33614e+07	47.8342      	50.6465          	3.138   	4         
2  	436   	2.13602e+07	4.75926e+08	93.3092	1.06527e+10	103.632      	141.961          	3.332   	6         
3  	430   	54912.9    	381563     	84.7561	6.19112e+06	102.275      	146.386          	3.422   	7         
4  	423   	91809.7    	846064     	39.5279	1.27887e+07	43.5856      	70.2714          	3.54    	3         
5  	420   	27167.6    	206216     	44.7523	3.9874e+06 	52.7777      	85.9049          	3.62    	7         
6  	429   	2.55621e+10	5.71012e+11	44.7523	1.2781e+13 	52.7777      	85.9049          	3.876   	7         
7  	407   	3.60227e+07	8.04472e+08	64.182 	1.80066e+10	66.6172      	59.4228          	3.67    	4         
8  	412   	10717.3    	77412.7    	64.9396	1.24201e+06	71.2337      	103.298          	3.7     	7         
9  	409   	40166.7    	552243     	64.9396	1.18083e+07	71.2337      	103.298          	3.962   	7         
10 	427   	3.50207e+07	7.82231e+08	64.9396	1.75087e+10	71.2337      	103.298          	4.622   	7         
11 	408   	34953.7    	744102     	64.9396	1.66543e+07	71.2337      	103.298          	5.11    	7         
12 	405   	307144     	6.81926e+06	69.9193	1.52637e+08	74.3813      	74.9731          	5.494   	11        
13 	400   	991.064    	10129.9    	69.9193	198772     	74.3813      	74.9731          	5.3     	11        
14 	419   	9312.28    	128148     	65.707 	2.78386e+06	73.2236      	94.19            	5.788   	13        
15 	424   	2.45215e+07	5.47715e+08	65.7515	1.22595e+10	73.2569      	94.0249          	5.998   	15        
16 	422   	67990.5    	1.39923e+06	65.7515	3.13097e+07	73.2569      	94.0249          	6.428   	15        
17 	434   	15003.1    	200262     	63.5351	3.15495e+06	70.0675      	86.4071          	7.05    	17        
18 	411   	15701.2    	200933     	44.8251	3.15495e+06	48.3365      	62.9264          	7.562   	24        
19 	405   	4.68664e+08	1.04684e+10	44.8251	2.34314e+11	48.3365      	62.9264          	8.26    	24        
20 	418   	1255.31    	15534.1    	62.8083	282344     	61.0091      	56.7032          	8.85    	12        
21 	430   	1545.71    	20814.8    	62.6622	439413     	70.4207      	93.3346          	10.002  	28        
22 	417   	3.50376e+07	7.82654e+08	62.8786	1.75182e+10	61.0558      	56.7283          	12.326  	14        
23 	432   	2370.75    	27548.1    	45.7892	439413     	49.8922      	65.8678          	14.176  	42        
24 	417   	20238.6    	386518     	45.7892	8.61427e+06	49.8922      	65.8678          	16.368  	42        
25 	412   	2405.24    	34792.9    	35.6459	715569     	33.5007      	54.3694          	19.436  	22        
26 	403   	467.68     	4802.3     	34.1796	89167      	32.2641      	52.9821          	23.404  	49        
27 	422   	686.323    	7629.6     	33.7499	129664     	31.9155      	52.5201          	28.444  	22        
28 	420   	424.145    	4561.29    	28.3958	91124.9    	26.9189      	45.4643          	33.278  	21        
29 	413   	986.631    	10292.2    	33.4528	189962     	31.1646      	45.2599          	37.566  	34        
30 	444   	1300.09    	13029.7    	26.184 	199037     	26.1918      	47.5173          	42.352  	55        
31 	431   	806.118    	5868.09    	26.184 	79288.5    	26.1918      	47.5173          	45.75   	55        
32 	422   	1977.8     	22662.2    	24.7941	440809     	24.9088      	45.7848          	46.214  	54        
33 	432   	5288.38    	62209.8    	23.3785	1.35996e+06	23.6982      	43.3441          	48.342  	56        
34 	425   	392.393    	3207.69    	21.2643	42106.9    	21.2084      	36.5082          	46.632  	51        
35 	421   	688.061    	4403.38    	21.5312	38401.3    	21.5258      	36.6093          	46.726  	38        
36 	423   	2090.86    	11168.4    	21.5249	129877     	21.5123      	36.6524          	46.58   	47        
37 	413   	2567.37    	18272.4    	21.1436	324080     	20.9603      	37.0422          	48.21   	20        
38 	431   	2205.03    	12264.6    	21.1256	145105     	20.9331      	37.0648          	47.682  	27        
39 	423   	6.86132e+06	1.53217e+08	20.2515	3.42946e+09	20.7318      	31.1949          	48.434  	58        
40 	393   	1443.27    	10664      	19.5747	132733     	20.6758      	32.6845          	48.846  	35        
41 	420   	303379     	6.72712e+06	20.0817	1.50575e+08	20.5808      	35.4027          	49.242  	20        
42 	427   	1451.9     	10277.5    	18.716 	129474     	19.2918      	32.7702          	47.088  	60        
43 	429   	4933.98    	78841.1    	18.4297	1.75676e+06	20.2809      	30.2537          	48.18   	25        
44 	382   	2851.06    	37626.9    	18.4297	824490     	20.2809      	30.2537          	52.476  	25        
45 	425   	1555.79    	10757.6    	17.6394	154923     	19.3326      	30.0103          	57.92   	34        
46 	428   	2629.76    	16784.6    	17.9455	197697     	19.7303      	30.3513          	68.016  	29        
47 	413   	1332.06    	10733.2    	17.9083	198297     	18.5282      	32.3078          	73.366  	70        
48 	415   	6365.75    	90017.8    	17.6539	1.93832e+06	18.3241      	35.2314          	79.076  	69        
49 	397   	2773.08    	23344.4    	17.3356	439413     	18.0108      	33.024           	73.288  	57        
50 	429   	2166.27    	22566.6    	17.5913	439413     	18.207       	32.4422          	69.336  	44        
51 	427   	1584.75    	9763.97    	17.6547	107107     	18.3249      	35.2336          	64.164  	71        
52 	413   	9.93945e+07	2.21959e+09	17.6449	4.96814e+10	18.3288      	35.2088          	63.838  	75        
53 	441   	22533      	475055     	17.3091	1.06331e+07	18.8659      	29.9945          	63.646  	48        
54 	421   	23182.8    	473412     	17.2793	1.05854e+07	18.7479      	30.1418          	66.89   	56        
55 	427   	1452.44    	9337.61    	17.1345	90826.3    	18.6348      	29.8886          	65.336  	51        
56 	426   	21922.4    	474534     	17.0922	1.06209e+07	18.5376      	29.9598          	64.386  	50        
57 	418   	1807.84    	12788      	17.0922	198468     	18.5376      	29.9598          	62.582  	50        
58 	421   	18969.9    	369971     	17.0937	8.26027e+06	18.5411      	29.9639          	62.004  	49        
59 	423   	1147.89    	8769.57    	17.1345	96934.1    	18.6347      	29.8886          	61.23   	53        
