gen	nevals	avg        	std        	min    	max        	testing_error	std_testing_error	avg_size	elite_size
0  	500   	1.7235e+10 	3.57988e+11	82.9333	8.00427e+12	             	                 	        	          
1  	428   	7.79499e+06	1.50354e+08	79.7153	3.34738e+09	76.4201      	105.79           	3.186   	3         
2  	429   	3.46623e+07	7.71484e+08	89.3758	1.72683e+10	85.2516      	113.979          	3.456   	6         
3  	432   	427039     	5.72498e+06	74.2302	1.21417e+08	68.5952      	68.7194          	3.566   	8         
4  	418   	1.90441e+13	4.25412e+14	30.0297	9.52204e+15	27.5219      	35.4373          	3.802   	6         
5  	431   	461096     	4.02413e+06	30.0297	8.03954e+07	27.5219      	35.4373          	3.852   	6         
6  	432   	701705     	1.08487e+07	68.4863	2.36311e+08	62.3128      	57.4023          	3.654   	4         
7  	420   	1.38531e+06	1.94369e+07	68.4863	3.06784e+08	62.3128      	57.4023          	3.842   	8         
8  	434   	36541.3    	330830     	68.4863	5.33042e+06	62.3128      	57.4023          	3.792   	5         
9  	411   	120644     	1.8402e+06 	82.015 	3.77553e+07	77.2546      	53.6833          	4.038   	8         
10 	411   	33860.9    	496399     	86.99  	1.04584e+07	78.6628      	70.3702          	4.848   	6         
11 	415   	10269.2    	150604     	43.1678	3.14648e+06	48.6664      	78.4143          	5.858   	5         
12 	428   	35993.1    	659388     	93.6797	1.46843e+07	86.2358      	69.2677          	6.73    	4         
13 	414   	1169.37    	9647.25    	86.794 	128828     	79.1557      	63.5154          	7.854   	11        
14 	406   	3293.73    	34079.4    	33.9842	435211     	34.0407      	39.752           	9.456   	16        
15 	415   	9355       	143699     	33.9085	3.14648e+06	33.9633      	39.6896          	10.936  	14        
16 	409   	1821.92    	23071      	33.9085	492129     	33.9633      	39.6896          	12.502  	14        
17 	423   	8984.61    	151478     	34.0069	3.35633e+06	34.0636      	39.7709          	15.2    	13        
18 	417   	3991.48    	52148.5    	32.9331	1.12793e+06	29.7068      	48.3933          	17.486  	18        
19 	412   	3876.92    	56817.3    	28.2449	1.24923e+06	25.3237      	41.2549          	20.398  	13        
20 	415   	3301.01    	26771.7    	20.4436	434915     	18.9073      	29.6647          	23.258  	15        
21 	414   	1499.95    	17168.8    	18.6142	336993     	17.7767      	28.7991          	26.684  	18        
22 	403   	3532.47    	34958.9    	19.7371	441397     	17.4408      	29.5781          	28.612  	35        
23 	419   	7124.61    	69059.3    	19.6441	1.35448e+06	17.3821      	29.4281          	31.826  	35        
24 	422   	3283.65    	38132.2    	19.7371	719339     	17.4408      	29.5781          	33.072  	35        
25 	418   	252395     	5.33853e+06	23.3614	1.19482e+08	20.6848      	34.8434          	37.428  	44        
26 	403   	4845.8     	48979.9    	17.9192	704407     	16.588       	30.0303          	40.84   	34        
27 	433   	8189.06    	58088.5    	18.1965	678366     	19.0073      	23.5229          	38.778  	29        
28 	412   	192726     	4.1006e+06 	21.4406	9.17352e+07	19.9042      	28.955           	38.886  	46        
29 	424   	99842.6    	2.0618e+06 	16.7751	4.61364e+07	16.2504      	29.8215          	38.156  	17        
30 	424   	5639.15    	70577      	16.7751	1.40146e+06	16.2504      	29.8215          	39.136  	17        
31 	431   	98325.6    	2.06158e+06	14.5316	4.61369e+07	15.2032      	25.7138          	38.28   	36        
32 	406   	8.59329e+07	1.91955e+09	12.1812	4.29654e+10	12.786       	23.0065          	40.196  	51        
33 	431   	81864      	1.7577e+06 	16.7751	3.93431e+07	16.2504      	29.8215          	38.274  	17        
34 	408   	4936.64    	48803.1    	14.9809	1.01101e+06	12.8505      	19.7266          	41.622  	40        
35 	425   	2498.53    	23151.1    	15.3067	432583     	13.2144      	18.7661          	43.068  	38        
36 	410   	160254     	2.33003e+06	12.4825	4.17883e+07	13.7016      	20.9793          	43.764  	55        
37 	429   	93547.5    	2.05587e+06	13.0284	4.60174e+07	14.2279      	21.8282          	45.184  	62        
38 	409   	862.956    	11250.7    	14.9765	226946     	12.8811      	19.4335          	45.508  	59        
39 	423   	3175.18    	26837.5    	14.0485	441397     	14.6069      	22.0763          	45.46   	54        
40 	419   	2305.57    	16225.5    	14.5761	223856     	14.9493      	23.3925          	47.566  	84        
41 	451   	2688.61    	20565.5    	14.3746	266801     	13.6289      	23.5502          	48.982  	40        
42 	443   	9.67579e+07	2.16131e+09	14.3807	4.83767e+10	13.6374      	23.5586          	48.822  	45        
43 	416   	5769.82    	35862.9    	11.9754	434915     	10.5256      	15.9488          	50.48   	37        
44 	415   	123758     	1.36491e+06	12.1896	2.23368e+07	10.799       	15.7509          	52.188  	37        
45 	423   	315072     	6.3062e+06 	12.8757	1.40584e+08	11.5361      	15.5929          	50.396  	51        
46 	430   	6.83142e+06	1.50522e+08	10.0398	3.36897e+09	10.3385      	17.7436          	51.688  	60        
47 	426   	11434      	106793     	10.0361	1.97707e+06	10.3332      	17.7347          	51.908  	56        
